,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.175866,0.109827,0.258842,0.211527,0.185022,,
Normalized EBITDA,612000000.0,63000000.0,452000000.0,1525000000.0,497000000.0,,
Total Unusual Items,,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,642000000.0,154000000.0,461000000.0,1368000000.0,555000000.0,,
Reconciled Depreciation,,25000000.0,22000000.0,15000000.0,14000000.0,14000000.0,
Reconciled Cost Of Revenue,544000000.0,506000000.0,427000000.0,465000000.0,506000000.0,,
EBITDA,612000000.0,63000000.0,452000000.0,1525000000.0,497000000.0,,
EBIT,612000000.0,38000000.0,430000000.0,1525000000.0,497000000.0,,
Net Interest Income,190000000.0,173000000.0,183000000.0,207000000.0,226000000.0,,
Interest Expense,,,,,,,71000000.0
Interest Income,190000000.0,173000000.0,183000000.0,207000000.0,226000000.0,,
Normalized Income,642000000.0,154000000.0,461000000.0,1368000000.0,555000000.0,,
Net Income From Continuing And Discontinued Operation,642000000.0,154000000.0,461000000.0,1368000000.0,555000000.0,,
Total Expenses,2484000000.0,2234000000.0,2050000000.0,2207000000.0,2251000000.0,,
Total Operating Income As Reported,612000000.0,38000000.0,430000000.0,1525000000.0,497000000.0,,
Diluted Average Shares,626000000.0,632000000.0,636000000.0,642000000.0,649000000.0,,
Basic Average Shares,615000000.0,621000000.0,625000000.0,631000000.0,635000000.0,,
Diluted EPS,1.03,0.24,0.73,2.13,0.86,,
Basic EPS,1.04,0.25,0.74,2.17,0.87,,
Diluted NI Availto Com Stockholders,643000000.0,155000000.0,459000000.0,1369000000.0,556000000.0,,
Average Dilution Earnings,1000000.0,1000000.0,,1000000.0,1000000.0,1000000.0,
Net Income Common Stockholders,642000000.0,154000000.0,461000000.0,1368000000.0,555000000.0,,
Net Income,642000000.0,154000000.0,461000000.0,1368000000.0,555000000.0,,
Net Income Including Noncontrolling Interests,642000000.0,154000000.0,461000000.0,1368000000.0,555000000.0,,
Net Income Continuous Operations,642000000.0,154000000.0,461000000.0,1368000000.0,555000000.0,,
Tax Provision,137000000.0,19000000.0,161000000.0,367000000.0,126000000.0,,
Pretax Income,779000000.0,173000000.0,622000000.0,1735000000.0,681000000.0,,
Other Income Expense,-23000000.0,-38000000.0,9000000.0,3000000.0,-42000000.0,,
Other Non Operating Income Expenses,-23000000.0,-38000000.0,9000000.0,3000000.0,-42000000.0,,
Special Income Charges,,,,,,,0.0
Restructuring And Mergern Acquisition,,,,,,,0.0
Net Non Operating Interest Income Expense,190000000.0,173000000.0,183000000.0,207000000.0,226000000.0,,
Interest Expense Non Operating,,,,,,,71000000.0
Interest Income Non Operating,190000000.0,173000000.0,183000000.0,207000000.0,226000000.0,,
Operating Income,612000000.0,38000000.0,430000000.0,1525000000.0,497000000.0,,
Operating Expense,1940000000.0,1728000000.0,1623000000.0,1742000000.0,1745000000.0,,
Other Operating Expenses,332000000.0,303000000.0,290000000.0,369000000.0,338000000.0,,
Research And Development,610000000.0,568000000.0,538000000.0,524000000.0,519000000.0,,
Selling General And Administration,998000000.0,857000000.0,795000000.0,849000000.0,888000000.0,,
Selling And Marketing Expense,691000000.0,563000000.0,547000000.0,514000000.0,573000000.0,,
General And Administrative Expense,307000000.0,294000000.0,248000000.0,335000000.0,315000000.0,,
Other Gand A,307000000.0,294000000.0,248000000.0,335000000.0,315000000.0,,
Gross Profit,2552000000.0,1766000000.0,2053000000.0,3267000000.0,2242000000.0,,
Cost Of Revenue,544000000.0,506000000.0,427000000.0,465000000.0,506000000.0,,
Total Revenue,3096000000.0,2272000000.0,2480000000.0,3732000000.0,2748000000.0,,
Operating Revenue,3096000000.0,2272000000.0,2480000000.0,3732000000.0,2748000000.0,,
