,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,5912162.162162,7990000.0,-239875.389408,4750000.0,4410000.0,,
Tax Rate For Calcs,0.168919,0.235,0.034268,0.19,0.21,,
Normalized EBITDA,1137000000.0,1876000000.0,1186000000.0,1552000000.0,971000000.0,,
Total Unusual Items,35000000.0,34000000.0,-7000000.0,25000000.0,21000000.0,,
Total Unusual Items Excluding Goodwill,35000000.0,34000000.0,-7000000.0,25000000.0,21000000.0,,
Net Income From Continuing Operation Net Minority Interest,246000000.0,791000000.0,310000000.0,588000000.0,202000000.0,,
Reconciled Depreciation,576000000.0,564000000.0,554000000.0,550000000.0,512000000.0,,
Reconciled Cost Of Revenue,1770000000.0,2162000000.0,1774000000.0,1823000000.0,1606000000.0,,
EBITDA,1172000000.0,1910000000.0,1179000000.0,1577000000.0,992000000.0,,
EBIT,596000000.0,1346000000.0,625000000.0,1027000000.0,480000000.0,,
Net Interest Income,-300000000.0,-313000000.0,-304000000.0,-306000000.0,-288000000.0,,
Interest Expense,300000000.0,313000000.0,304000000.0,306000000.0,288000000.0,,
Normalized Income,216912162.162162,764990000.0,316760124.610592,567750000.0,185410000.0,,
Net Income From Continuing And Discontinued Operation,246000000.0,791000000.0,310000000.0,588000000.0,202000000.0,,
Total Expenses,3240000000.0,3673000000.0,3160000000.0,3230000000.0,2900000000.0,,
Total Operating Income As Reported,355000000.0,1125000000.0,477000000.0,862000000.0,320000000.0,,
Diluted Average Shares,361700000.0,351300000.0,347800000.0,347500000.0,347100000.0,,
Basic Average Shares,360400000.0,350100000.0,346400000.0,346200000.0,345900000.0,,
Diluted EPS,0.68,2.25,0.89,1.69,0.58,,
Basic EPS,0.68,2.26,0.9,1.7,0.58,,
Diluted NI Availto Com Stockholders,246000000.0,791000000.0,310000000.0,588000000.0,202000000.0,,
Net Income Common Stockholders,246000000.0,791000000.0,310000000.0,588000000.0,202000000.0,,
Net Income,246000000.0,791000000.0,310000000.0,588000000.0,202000000.0,,
Minority Interests,,,0.0,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,246000000.0,791000000.0,310000000.0,588000000.0,202000000.0,,
Net Income Continuous Operations,246000000.0,791000000.0,310000000.0,588000000.0,202000000.0,,
Tax Provision,50000000.0,242000000.0,11000000.0,133000000.0,-10000000.0,,
Pretax Income,296000000.0,1033000000.0,321000000.0,721000000.0,192000000.0,,
Other Income Expense,241000000.0,221000000.0,116000000.0,165000000.0,160000000.0,,
Other Non Operating Income Expenses,206000000.0,187000000.0,123000000.0,140000000.0,139000000.0,,
Special Income Charges,18000000.0,18000000.0,-23000000.0,8000000.0,10000000.0,,
Gain On Sale Of Business,0.0,0.0,-32000000.0,0.0,0.0,,
Other Special Charges,-18000000.0,-18000000.0,-9000000.0,-8000000.0,-10000000.0,,
Gain On Sale Of Security,17000000.0,16000000.0,16000000.0,17000000.0,11000000.0,,
Net Non Operating Interest Income Expense,-300000000.0,-313000000.0,-304000000.0,-306000000.0,-288000000.0,,
Interest Expense Non Operating,300000000.0,313000000.0,304000000.0,306000000.0,288000000.0,,
Operating Income,355000000.0,1125000000.0,509000000.0,862000000.0,320000000.0,,
Operating Expense,1470000000.0,1511000000.0,1386000000.0,1407000000.0,1294000000.0,,
Other Taxes,894000000.0,947000000.0,832000000.0,857000000.0,782000000.0,,
Depreciation Amortization Depletion Income Statement,576000000.0,564000000.0,554000000.0,550000000.0,512000000.0,,
Depreciation And Amortization In Income Statement,576000000.0,564000000.0,554000000.0,550000000.0,512000000.0,,
Gross Profit,1825000000.0,2636000000.0,1895000000.0,2269000000.0,1614000000.0,,
Cost Of Revenue,1770000000.0,2162000000.0,1774000000.0,1823000000.0,1606000000.0,,
Total Revenue,3595000000.0,4798000000.0,3669000000.0,4092000000.0,3220000000.0,,
Operating Revenue,3595000000.0,4798000000.0,3669000000.0,4092000000.0,3220000000.0,,
