,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-385681.145836,-5377470.0,962941.810616,-234994.774437,-2514788.262164
Tax Rate For Calcs,0.010355,0.21,0.024271,0.012832,0.044758
Normalized EBITDA,630496000.0,78826000.0,221981000.0,549039000.0,381237000.0
Total Unusual Items,-37245000.0,-25607000.0,39675000.0,-18313000.0,-56186000.0
Total Unusual Items Excluding Goodwill,-37245000.0,-25607000.0,39675000.0,-18313000.0,-56186000.0
Net Income From Continuing Operation Net Minority Interest,439048000.0,-105473000.0,115809000.0,375094000.0,159619000.0
Reconciled Depreciation,65440000.0,68800000.0,73740000.0,59789000.0,61772000.0
Reconciled Cost Of Revenue,1021102000.0,593661000.0,822436000.0,910382000.0,878602000.0
EBITDA,593251000.0,53219000.0,261656000.0,530726000.0,325051000.0
EBIT,527811000.0,-15581000.0,187916000.0,469674000.0,263278000.0
Net Interest Income,-64454000.0,-67411000.0,-149531000.0,-91603000.0,-202854000.0
Interest Expense,83978000.0,86704000.0,68719000.0,90002000.0,96024000.0
Interest Income,19708000.0,20189000.0,19409000.0,16758000.0,14738000.0
Normalized Income,475907318.854164,-85243470.0,77096941.810616,393172005.225563,213290211.737836
Net Income From Continuing And Discontinued Operation,439048000.0,-105473000.0,115809000.0,375094000.0,159619000.0
Total Expenses,1334835000.0,906323000.0,1120676000.0,1189149000.0,1160967000.0
Total Operating Income As Reported,545532000.0,-9267000.0,229053000.0,489588000.0,426294000.0
Diluted Average Shares,445549000.0,442910000.0,439760000.0,435521000.0,367188000.0
Basic Average Shares,443227000.0,442910000.0,436198000.0,431604000.0,364787000.0
Diluted EPS,0.99,-0.24,0.24,0.86,0.38
Basic EPS,0.99,-0.24,0.24,0.87,0.38
Diluted NI Availto Com Stockholders,439048000.0,-105473000.0,95585000.0,375094000.0,138861000.0
Average Dilution Earnings,0.0,,126000.0,0.0,317000.0
Net Income Common Stockholders,439048000.0,-105473000.0,95259000.0,375094000.0,138544000.0
Otherunder Preferred Stock Dividend,0.0,0.0,15821000.0,0.0,21075000.0
Net Income,439048000.0,-105473000.0,115809000.0,375094000.0,159619000.0
Minority Interests,-189000.0,-21000.0,-495000.0,294000.0,-149000.0
Net Income Including Noncontrolling Interests,439237000.0,-105452000.0,116304000.0,374800000.0,159768000.0
Net Income Continuous Operations,439237000.0,-105452000.0,116304000.0,374800000.0,159768000.0
Tax Provision,4596000.0,3167000.0,2893000.0,4872000.0,7486000.0
Pretax Income,443833000.0,-102285000.0,119197000.0,379672000.0,167254000.0
Other Income Expense,-37245000.0,-25607000.0,39675000.0,-18313000.0,-56186000.0
Gain On Sale Of Security,-37245000.0,-25607000.0,39675000.0,-18313000.0,-56186000.0
Net Non Operating Interest Income Expense,-64454000.0,-67411000.0,-149531000.0,-91603000.0,-202854000.0
Total Other Finance Cost,184000.0,896000.0,100221000.0,18359000.0,121568000.0
Interest Expense Non Operating,83978000.0,86704000.0,68719000.0,90002000.0,96024000.0
Interest Income Non Operating,19708000.0,20189000.0,19409000.0,16758000.0,14738000.0
Operating Income,545532000.0,-9267000.0,229053000.0,489588000.0,426294000.0
Operating Expense,313733000.0,312662000.0,298240000.0,280030000.0,282366000.0
Depreciation Amortization Depletion Income Statement,65440000.0,68800000.0,73740000.0,61052000.0,61773000.0
Depreciation And Amortization In Income Statement,65440000.0,68800000.0,73740000.0,61052000.0,61773000.0
Selling General And Administration,248293000.0,243862000.0,224500000.0,218978000.0,220593000.0
Selling And Marketing Expense,248293000.0,243862000.0,224500000.0,218978000.0,220593000.0
Gross Profit,859265000.0,303395000.0,527293000.0,769618000.0,708660000.0
Cost Of Revenue,1021102000.0,593661000.0,822436000.0,909119000.0,878601000.0
Total Revenue,1880367000.0,897056000.0,1349729000.0,1678737000.0,1587261000.0
Operating Revenue,1880367000.0,897056000.0,1349729000.0,1678737000.0,1587261000.0
