,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,-1570590.0,-4467540.0,577500.0
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21
Normalized EBITDA,-4343000.0,-525000.0,-10169000.0,-17200000.0,-15835000.0
Total Unusual Items,0.0,0.0,-7479000.0,-21274000.0,2750000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,-7479000.0,-21274000.0,2750000.0
Net Income From Continuing Operation Net Minority Interest,-6857000.0,-3102000.0,-20125000.0,-44246000.0,-16224000.0
Reconciled Depreciation,2431000.0,2485000.0,2449000.0,5680000.0,3039000.0
Reconciled Cost Of Revenue,3256000.0,3519000.0,4746000.0,14519000.0,5186000.0
EBITDA,-4343000.0,-525000.0,-17648000.0,-38474000.0,-13085000.0
EBIT,-6774000.0,-3010000.0,-20097000.0,-44154000.0,-16124000.0
Net Interest Income,204000.0,205000.0,-105000.0,308000.0,-2951000.0
Interest Expense,73000.0,85000.0,27000.0,68000.0,74000.0
Interest Income,277000.0,290000.0,225000.0,376000.0,457000.0
Normalized Income,-6857000.0,-3102000.0,-14216590.0,-27439540.0,-18396500.0
Net Income From Continuing And Discontinued Operation,-6857000.0,-3102000.0,-20125000.0,-44246000.0,-16224000.0
Total Expenses,14533000.0,14922000.0,19966000.0,28700000.0,23574000.0
Total Operating Income As Reported,-7800000.0,-8465000.0,-11941000.0,-43901000.0,-17018000.0
Diluted Average Shares,3441000.0,2694000.0,1865400.0,143116.0,1126000.0
Basic Average Shares,3441000.0,2694000.0,1865400.0,143116.0,1126000.0
Diluted EPS,-1.99,-1.15,-10.788571,-311.999999,-14.41
Basic EPS,-1.99,-1.15,-10.788571,-311.999999,-14.41
Diluted NI Availto Com Stockholders,-6857000.0,-3102000.0,-20125000.0,-44246000.0,-16224000.0
Net Income Common Stockholders,-6857000.0,-3102000.0,-20125000.0,-44246000.0,-16224000.0
Net Income,-6857000.0,-3102000.0,-20125000.0,-44246000.0,-16224000.0
Net Income Including Noncontrolling Interests,-6857000.0,-3102000.0,-20125000.0,-44246000.0,-16224000.0
Net Income Continuous Operations,-6857000.0,-3102000.0,-20125000.0,-44246000.0,-16224000.0
Tax Provision,10000.0,7000.0,1000.0,24000.0,26000.0
Pretax Income,-6847000.0,-3095000.0,-20124000.0,-44222000.0,-16198000.0
Other Income Expense,749000.0,5165000.0,-8216000.0,-21903000.0,2556000.0
Other Non Operating Income Expenses,749000.0,5165000.0,-737000.0,-629000.0,-194000.0
Special Income Charges,0.0,0.0,-7479000.0,-21274000.0,2750000.0
Other Special Charges,,,7341000.0,,-3965000.0
Impairment Of Capital Assets,0.0,0.0,-268000.0,19504000.0,0.0
Restructuring And Mergern Acquisition,0.0,0.0,406000.0,1770000.0,1215000.0
Gain On Sale Of Security,,,,-630000.0,
Net Non Operating Interest Income Expense,204000.0,205000.0,-105000.0,308000.0,-2951000.0
Total Other Finance Cost,,,303000.0,,3334000.0
Interest Expense Non Operating,73000.0,85000.0,27000.0,68000.0,74000.0
Interest Income Non Operating,277000.0,290000.0,225000.0,376000.0,457000.0
Operating Income,-7800000.0,-8465000.0,-11803000.0,-22627000.0,-15803000.0
Operating Expense,11277000.0,11403000.0,15220000.0,14181000.0,18388000.0
Research And Development,2931000.0,2370000.0,3474000.0,4717000.0,6831000.0
Selling General And Administration,8346000.0,9033000.0,11746000.0,9464000.0,11557000.0
Gross Profit,3477000.0,2938000.0,3417000.0,-8446000.0,2585000.0
Cost Of Revenue,3256000.0,3519000.0,4746000.0,14519000.0,5186000.0
Total Revenue,6733000.0,6457000.0,8163000.0,6073000.0,7771000.0
Operating Revenue,6733000.0,6457000.0,8163000.0,6073000.0,7771000.0
