,2024-11-30,2024-08-31,2024-05-31,2024-02-29,2023-11-30,2023-08-31,2023-05-31
Tax Effect Of Unusual Items,337.339412,-676734.755685,-3535707.750394,-14184.280703,25911.21132,,
Tax Rate For Calcs,0.16867,0.008635,0.25,0.25,0.225315,,
Normalized EBITDA,4769000.0,-11873480.124125,5774901.781894,1653058.570436,6172000.0,,
Total Unusual Items,2000.0,-78373894.007862,-14142831.001576,-56737.122812,115000.0,,
Total Unusual Items Excluding Goodwill,2000.0,-78373894.007862,-14142831.001576,-56737.122812,115000.0,,
Net Income From Continuing Operation Net Minority Interest,3737000.0,-88450822.289488,-7306124.901475,325058.719089,4499000.0,,
Reconciled Cost Of Revenue,31689000.0,14921674.342118,38839236.124873,39482123.669075,35443000.0,,
EBITDA,4771000.0,-90247374.131987,-8367929.219682,1596321.447624,6287000.0,,
EBIT,4771000.0,-90247374.131987,-8367929.219682,1596321.447624,6287000.0,,
Net Interest Income,59000.0,130511.747981,-2432.79473,-309584.958322,94000.0,,
Interest Expense,,-130511.747981,2432.79473,309584.958322,,-181580.254438,325330.862872
Interest Income,59000.0,,,,94000.0,,
Normalized Income,3735337.339412,-10753663.037311,3300998.349707,367611.561198,4409911.21132,,
Net Income From Continuing And Discontinued Operation,3737000.0,-106036518.990972,-7306124.901475,325058.719089,6098000.0,,
Total Expenses,39961000.0,17625739.527875,55871232.031866,55331205.441789,47019000.0,,
Total Operating Income As Reported,4771000.0,-88914953.016685,-9321474.17239,1893834.677688,6287000.0,,
Diluted Average Shares,29820972.0,29667449.0,29667449.0,29667449.0,29667449.0,,
Basic Average Shares,29667449.0,29667449.0,29667449.0,29667449.0,29667449.0,,
Diluted EPS,0.12,-3.573163,-0.247703,0.008779,0.2,,
Basic EPS,0.12,-3.573163,-0.247703,0.008779,0.2,,
Diluted NI Availto Com Stockholders,3737000.0,-106036518.990972,-7306124.901475,325058.719089,6098000.0,,
Net Income Common Stockholders,3737000.0,-106036518.990972,-7306124.901475,325058.719089,6098000.0,,
Net Income,3737000.0,-106036518.990972,-7306124.901475,325058.719089,6098000.0,,
Minority Interests,-275000.0,1742485.494645,2677180.019142,7572.265907,-503000.0,,
Net Income Including Noncontrolling Interests,4012000.0,-107779004.485617,-9983304.920617,317486.453181,6601000.0,,
Net Income Discontinuous Operations,0.0,,,,1599000.0,,
Net Income Continuous Operations,4012000.0,-90193307.784133,-9983304.920617,317486.453181,5002000.0,,
Earnings From Equity Interest Net Of Tax,0.0,-854577.118866,-4755.007882,-6474.836066,20000.0,,
Tax Provision,814000.0,-778131.718739,1608187.898322,962775.200056,1449000.0,,
Pretax Income,4826000.0,-90116862.384006,-8370362.014413,1286736.489303,6431000.0,,
Other Income Expense,-4000.0,-78816370.795386,-13756237.802612,-297513.230064,50000.0,,
Other Non Operating Income Expenses,-6000.0,-442476.787524,386593.198964,-240776.107252,-65000.0,,
Special Income Charges,,-77483949.680084,-14709782.75532,,,,0.0
Impairment Of Capital Assets,,77483949.680084,14709782.75532,,,,0.0
Gain On Sale Of Security,2000.0,-889944.327778,566951.753744,-56737.122812,115000.0,,
Net Non Operating Interest Income Expense,59000.0,130511.747981,-2432.79473,-309584.958322,94000.0,,
Total Other Finance Cost,,,,,-386000.0,,
Interest Expense Non Operating,,-130511.747981,2432.79473,309584.958322,,-181580.254438,325330.862872
Interest Income Non Operating,59000.0,,,,94000.0,,
Operating Income,4771000.0,-11431003.336601,5388308.58293,1893834.677688,6287000.0,,
Operating Expense,8272000.0,2704065.185757,17031995.906992,15849081.772715,11576000.0,,
Other Operating Expenses,-138000.0,85981.549342,777720.242653,-257566.783829,-983000.0,,
Selling General And Administration,8410000.0,2618083.636415,16254275.66434,16106648.556543,12559000.0,,
Gross Profit,13043000.0,-8726938.150844,22420304.489922,17742916.450403,17863000.0,,
Cost Of Revenue,31689000.0,14921674.342118,38839236.124873,39482123.669075,35443000.0,,
Total Revenue,44732000.0,6194736.191274,61259540.614796,57225040.119478,53306000.0,,
Operating Revenue,44732000.0,-6895087.942865,61259540.614796,57225040.119478,53306000.0,,
