,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.298721,0.292,0.27002,0.21,0.0
Normalized EBITDA,18248000.0,18543000.0,21795000.0,-99621000.0,21788000.0
Net Income From Continuing Operation Net Minority Interest,9030000.0,9448000.0,11943000.0,-112640000.0,10624000.0
Reconciled Depreciation,5489000.0,5267000.0,5153000.0,4994000.0,4874000.0
Reconciled Cost Of Revenue,276188000.0,264959000.0,271465000.0,253515000.0,238749000.0
EBITDA,18248000.0,18543000.0,21795000.0,-99621000.0,21788000.0
EBIT,12759000.0,13276000.0,16642000.0,-104615000.0,16914000.0
Net Interest Income,-172000.0,-170000.0,-421000.0,-1026000.0,-1066000.0
Interest Expense,172000.0,170000.0,421000.0,1026000.0,1066000.0
Normalized Income,9030000.0,9448000.0,11943000.0,-112640000.0,10624000.0
Net Income From Continuing And Discontinued Operation,9030000.0,9448000.0,11943000.0,-112640000.0,10624000.0
Total Expenses,331754000.0,316303000.0,321814000.0,419006000.0,283032000.0
Total Operating Income As Reported,12580000.0,13005000.0,16755000.0,-104613000.0,17005000.0
Diluted Average Shares,63203003.0,62914077.0,62724108.0,61143311.0,60844123.0
Basic Average Shares,62045901.0,62043311.0,62043311.0,61143311.0,60844123.0
Diluted EPS,0.14,0.15,0.19,-2.0,0.0
Basic EPS,0.15,0.15,0.19,-2.0,0.0
Diluted NI Availto Com Stockholders,9030000.0,9448000.0,11943000.0,-121990000.0,0.0
Net Income Common Stockholders,9030000.0,9448000.0,11943000.0,-121990000.0,0.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,9350000.0,10624000.0
Net Income,9030000.0,9448000.0,11943000.0,-112640000.0,10624000.0
Minority Interests,203000.0,175000.0,102000.0,-6823000.0,-5224000.0
Net Income Including Noncontrolling Interests,8827000.0,9273000.0,11841000.0,-105817000.0,15848000.0
Net Income Extraordinary,,,,-9350000.0,
Net Income Continuous Operations,8827000.0,9273000.0,11841000.0,-105817000.0,15848000.0
Tax Provision,3760000.0,3833000.0,4380000.0,176000.0,0.0
Pretax Income,12587000.0,13106000.0,16221000.0,-105641000.0,15848000.0
Other Income Expense,179000.0,271000.0,-113000.0,-2000.0,-91000.0
Other Non Operating Income Expenses,179000.0,271000.0,-113000.0,-2000.0,-91000.0
Net Non Operating Interest Income Expense,-172000.0,-170000.0,-421000.0,-1026000.0,-1066000.0
Interest Expense Non Operating,172000.0,170000.0,421000.0,1026000.0,1066000.0
Operating Income,12580000.0,13005000.0,16755000.0,-104613000.0,17005000.0
Operating Expense,55566000.0,51344000.0,50349000.0,165491000.0,44283000.0
Selling General And Administration,55566000.0,51344000.0,50349000.0,165491000.0,44283000.0
Gross Profit,68146000.0,64349000.0,67104000.0,60878000.0,61288000.0
Cost Of Revenue,276188000.0,264959000.0,271465000.0,253515000.0,238749000.0
Total Revenue,344334000.0,329308000.0,338569000.0,314393000.0,300037000.0
Operating Revenue,344334000.0,329308000.0,338569000.0,314393000.0,300037000.0
