,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.0,0.0,0.21,
Normalized EBITDA,-28631000.0,-30361000.0,-42288000.0,-48354000.0,-31927000.0,
Total Unusual Items,,,,-528000.0,-93914000.0,
Total Unusual Items Excluding Goodwill,,,,-528000.0,-93914000.0,
Net Income From Continuing Operation Net Minority Interest,-38115000.0,-37470000.0,-49525000.0,-55699000.0,-39445000.0,
Reconciled Depreciation,1252000.0,1429000.0,1981000.0,1419000.0,2125000.0,
Reconciled Cost Of Revenue,17286000.0,17234000.0,13475000.0,17143000.0,15703000.0,
EBITDA,-28631000.0,-30361000.0,-42288000.0,-48882000.0,-31927000.0,
EBIT,-29883000.0,-31790000.0,-44269000.0,-50301000.0,-34052000.0,
Net Interest Income,-4101000.0,-2500000.0,-2260000.0,-1964000.0,-1360000.0,
Interest Expense,6732000.0,5679000.0,5256000.0,5398000.0,5093000.0,
Interest Income,2631000.0,3179000.0,2996000.0,3434000.0,3733000.0,
Normalized Income,-38115000.0,-37470000.0,-49525000.0,-55171000.0,-39445000.0,
Net Income From Continuing And Discontinued Operation,-38115000.0,-37474000.0,-53152000.0,-55699000.0,-141176000.0,
Total Expenses,92135000.0,99905000.0,98763000.0,123224000.0,91674000.0,
Total Operating Income As Reported,-32256000.0,-34516000.0,-46827000.0,-53953000.0,-37562000.0,
Diluted Average Shares,104212891.0,103870235.0,91919018.0,,86613425.0,83685919.0
Basic Average Shares,104212891.0,103870235.0,91919018.0,,86613425.0,83685919.0
Diluted EPS,-0.37,-0.36,-0.58,,-1.63,-0.8
Basic EPS,-0.37,-0.36,-0.58,,-1.63,-0.8
Diluted NI Availto Com Stockholders,-38115000.0,-37474000.0,-53152000.0,-55699000.0,-141176000.0,
Net Income Common Stockholders,-38115000.0,-37474000.0,-53152000.0,-55699000.0,-141176000.0,
Net Income,-38115000.0,-37474000.0,-53152000.0,-55699000.0,-141176000.0,
Net Income Including Noncontrolling Interests,-38115000.0,-37474000.0,-53152000.0,-55699000.0,-141176000.0,
Net Income Discontinuous Operations,0.0,-4000.0,-3627000.0,,-101731000.0,-9152000.0
Net Income Continuous Operations,-38115000.0,-37470000.0,-49525000.0,-55699000.0,-39445000.0,
Tax Provision,1500000.0,1000.0,,0.0,300000.0,-64000.0
Pretax Income,-36615000.0,-37469000.0,-49525000.0,-55699000.0,-39145000.0,
Other Income Expense,-258000.0,-453000.0,-438000.0,-310000.0,-223000.0,
Other Non Operating Income Expenses,-258000.0,-453000.0,-438000.0,218000.0,-223000.0,
Special Income Charges,,,,-528000.0,-93914000.0,
Impairment Of Capital Assets,,,,0.0,93182000.0,
Restructuring And Mergern Acquisition,,,,528000.0,732000.0,
Net Non Operating Interest Income Expense,-4101000.0,-2500000.0,-2260000.0,-1964000.0,-1360000.0,
Interest Expense Non Operating,6732000.0,5679000.0,5256000.0,5398000.0,5093000.0,
Interest Income Non Operating,2631000.0,3179000.0,2996000.0,3434000.0,3733000.0,
Operating Income,-32256000.0,-34516000.0,-46827000.0,-53425000.0,-37562000.0,
Operating Expense,74502000.0,82270000.0,83852000.0,105752000.0,74853000.0,
Depreciation Amortization Depletion Income Statement,905000.0,1028000.0,545000.0,1090000.0,1007000.0,
Depreciation And Amortization In Income Statement,905000.0,1028000.0,545000.0,1090000.0,1007000.0,
Amortization,545000.0,546000.0,545000.0,671000.0,374000.0,
Amortization Of Intangibles Income Statement,545000.0,546000.0,545000.0,671000.0,374000.0,
Depreciation Income Statement,360000.0,482000.0,,419000.0,633000.0,1040000.0
Research And Development,11379000.0,15902000.0,14393000.0,20366000.0,8688000.0,
Selling General And Administration,62218000.0,65340000.0,68914000.0,84296000.0,65158000.0,
Selling And Marketing Expense,,123000.0,,,,-2572000.0
General And Administrative Expense,62218000.0,65217000.0,,-169128000.0,65158000.0,76344000.0
Other Gand A,58727000.0,60701000.0,,,56559000.0,64166000.0
Salaries And Wages,3491000.0,4516000.0,,7772000.0,8599000.0,12178000.0
Gross Profit,42246000.0,47754000.0,37025000.0,52327000.0,37291000.0,
Cost Of Revenue,17633000.0,17635000.0,14911000.0,17472000.0,16821000.0,
Total Revenue,59879000.0,65389000.0,51936000.0,69799000.0,54112000.0,
Operating Revenue,59879000.0,65389000.0,51936000.0,69799000.0,54112000.0,
