,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-385898.815931,0.0,-2764347.547291,-1176000.0,-1267553.584627,,
Tax Rate For Calcs,0.192949,0.193,0.153575,0.168,0.181079,,
Total Unusual Items,-2000000.0,0.0,-18000000.0,-7000000.0,-7000000.0,,
Total Unusual Items Excluding Goodwill,-2000000.0,0.0,-18000000.0,-7000000.0,-7000000.0,,
Net Income From Continuing Operation Net Minority Interest,2968000000.0,1331000000.0,2575000000.0,2324000000.0,2230000000.0,,
Reconciled Depreciation,74000000.0,75000000.0,82000000.0,81000000.0,80000000.0,,
EBIT,3897000000.0,1845000000.0,3308000000.0,3186000000.0,2888000000.0,,
Net Interest Income,-181000000.0,-181000000.0,-189000000.0,-192000000.0,-182000000.0,,
Interest Expense,181000000.0,181000000.0,189000000.0,192000000.0,182000000.0,,
Interest Income,8000000.0,17000000.0,22000000.0,20000000.0,23000000.0,,
Normalized Income,2969614101.184069,1331000000.0,2590235652.452709,2329824000.0,2235732446.415373,,
Net Income From Continuing And Discontinued Operation,2968000000.0,1331000000.0,2575000000.0,2324000000.0,2230000000.0,,
Total Expenses,11182000000.0,11816000000.0,11061000000.0,12108000000.0,11226000000.0,,
Diluted Average Shares,403847030.0,404674351.0,427740864.0,407878727.0,408606667.0,,
Basic Average Shares,399886323.0,400681956.0,406900000.0,403831412.0,404615765.0,,
Diluted EPS,7.35,3.29,6.02,5.7,5.46,,
Basic EPS,7.42,3.32,6.328336,5.75,5.51,,
Diluted NI Availto Com Stockholders,2968000000.0,1331000000.0,2575000000.0,2324000000.0,2230000000.0,,
Net Income Common Stockholders,2968000000.0,1331000000.0,2575000000.0,2324000000.0,2230000000.0,,
Net Income,2968000000.0,1331000000.0,2575000000.0,2324000000.0,2230000000.0,,
Minority Interests,-31000000.0,-12000000.0,-65000000.0,-166000000.0,14000000.0,,
Net Income Including Noncontrolling Interests,2999000000.0,1343000000.0,2640000000.0,2490000000.0,2216000000.0,,
Net Income Continuous Operations,2999000000.0,1343000000.0,2640000000.0,2490000000.0,2216000000.0,,
Tax Provision,717000000.0,321000000.0,479000000.0,504000000.0,490000000.0,,
Pretax Income,3716000000.0,1664000000.0,3119000000.0,2994000000.0,2706000000.0,,
Other Income Expense,,,98000000.0,-230000000.0,-29000000.0,21000000.0,-153000000.0
Special Income Charges,-2000000.0,0.0,-18000000.0,-7000000.0,-7000000.0,,
Restructuring And Mergern Acquisition,2000000.0,0.0,18000000.0,7000000.0,7000000.0,,
Net Non Operating Interest Income Expense,-181000000.0,-181000000.0,-189000000.0,-192000000.0,-182000000.0,,
Interest Expense Non Operating,181000000.0,181000000.0,189000000.0,192000000.0,182000000.0,,
Other Operating Expenses,8000000.0,12000000.0,8000000.0,7000000.0,17000000.0,,
Depreciation And Amortization In Income Statement,74000000.0,75000000.0,82000000.0,81000000.0,80000000.0,,
Amortization,74000000.0,75000000.0,82000000.0,81000000.0,80000000.0,,
Selling General And Administration,1125000000.0,1080000000.0,1122000000.0,1094000000.0,1094000000.0,,
General And Administrative Expense,1125000000.0,1080000000.0,1122000000.0,1094000000.0,1094000000.0,,
Other Gand A,1125000000.0,1080000000.0,1122000000.0,1094000000.0,1094000000.0,,
Total Revenue,14898000000.0,13480000000.0,14180000000.0,15102000000.0,13932000000.0,,
Operating Revenue,14898000000.0,13480000000.0,14180000000.0,15102000000.0,13932000000.0,,
Loss Adjustment Expense,6589000000.0,6988000000.0,6383000000.0,7613000000.0,6460000000.0,,
Net Policyholder Benefits And Claims,6589000000.0,6988000000.0,6383000000.0,7613000000.0,6460000000.0,,
Policyholder Benefits Gross,6589000000.0,6988000000.0,6383000000.0,7613000000.0,6460000000.0,,
