,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.266854,0.21,0.21,0.21,
Normalized EBITDA,3085000.0,3019000.0,964000.0,1647000.0,565000.0,
Net Income From Continuing Operation Net Minority Interest,-141000.0,-261000.0,-2364000.0,-2137000.0,-2139000.0,
Reconciled Depreciation,3142000.0,3340000.0,3250000.0,3243000.0,3302000.0,
Reconciled Cost Of Revenue,24820000.0,25164000.0,25857000.0,25429000.0,24384000.0,
EBITDA,3085000.0,3019000.0,964000.0,1647000.0,565000.0,
EBIT,-57000.0,-321000.0,-2286000.0,-1596000.0,-2737000.0,
Net Interest Income,163000.0,-35000.0,14000.0,-103000.0,923000.0,
Interest Income,163000.0,-35000.0,14000.0,,923000.0,-26000.0
Normalized Income,-141000.0,-261000.0,-2364000.0,-2137000.0,-2139000.0,
Net Income From Continuing And Discontinued Operation,-141000.0,-261000.0,-2364000.0,-2137000.0,-2139000.0,
Total Expenses,65086000.0,65418000.0,67413000.0,65725000.0,65236000.0,
Total Operating Income As Reported,-57000.0,-321000.0,-2286000.0,-1596000.0,-2737000.0,
Diluted Average Shares,27445911.0,,26837594.0,26556754.0,26224396.0,25915204.0
Basic Average Shares,27445911.0,,26837594.0,26556754.0,26224396.0,25915204.0
Diluted EPS,-0.01,,-0.09,-0.08,-0.08,-0.12
Basic EPS,-0.01,,-0.09,-0.08,-0.08,-0.12
Diluted NI Availto Com Stockholders,-141000.0,-261000.0,-2364000.0,-2137000.0,-2139000.0,
Net Income Common Stockholders,-141000.0,-261000.0,-2364000.0,-2137000.0,-2139000.0,
Net Income,-141000.0,-261000.0,-2364000.0,-2137000.0,-2139000.0,
Net Income Including Noncontrolling Interests,-141000.0,-261000.0,-2364000.0,-2137000.0,-2139000.0,
Net Income Continuous Operations,-141000.0,-261000.0,-2364000.0,-2137000.0,-2139000.0,
Tax Provision,247000.0,-95000.0,92000.0,438000.0,325000.0,
Pretax Income,106000.0,-356000.0,-2272000.0,-1699000.0,-1814000.0,
Net Non Operating Interest Income Expense,163000.0,-35000.0,14000.0,-103000.0,923000.0,
Total Other Finance Cost,,,,103000.0,,
Interest Income Non Operating,163000.0,-35000.0,14000.0,,923000.0,-26000.0
Operating Income,-57000.0,-321000.0,-2286000.0,-1596000.0,-2737000.0,
Operating Expense,40266000.0,40254000.0,41556000.0,40296000.0,40852000.0,
Research And Development,12442000.0,12620000.0,14234000.0,13640000.0,13793000.0,
Selling General And Administration,27824000.0,27634000.0,27322000.0,26656000.0,27059000.0,
Selling And Marketing Expense,19755000.0,19365000.0,19223000.0,19256000.0,19481000.0,
General And Administrative Expense,8069000.0,8269000.0,8099000.0,7400000.0,7578000.0,
Other Gand A,8069000.0,8269000.0,8099000.0,7400000.0,7578000.0,
Gross Profit,40209000.0,39933000.0,39270000.0,38700000.0,38115000.0,
Cost Of Revenue,24820000.0,25164000.0,25857000.0,25429000.0,24384000.0,
Total Revenue,65029000.0,65097000.0,65127000.0,64129000.0,62499000.0,
Operating Revenue,65029000.0,65097000.0,65127000.0,64129000.0,62499000.0,
