,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-1573210.0,-644148.0,-1094745.0,-637868.0,-1512154.0,,
Total Unusual Items,-190324.0,-18107.0,64424.0,-22473.0,26031.0,,
Total Unusual Items Excluding Goodwill,-190324.0,-18107.0,64424.0,-22473.0,26031.0,,
Net Income From Continuing Operation Net Minority Interest,-1925086.0,-669068.0,-954847.0,-667302.0,-1431915.0,,
EBITDA,-1763534.0,-662255.0,-1030321.0,-660341.0,-1486123.0,,
EBIT,-1763534.0,-662255.0,-1030321.0,-660341.0,-1486123.0,,
Net Interest Income,28772.0,11294.0,11050.0,15512.0,28177.0,,
Interest Income,28772.0,11294.0,11050.0,15512.0,28177.0,,
Normalized Income,-1734762.0,-650961.0,-1019271.0,-644829.0,-1457946.0,,
Net Income From Continuing And Discontinued Operation,-1925086.0,-669068.0,-954847.0,-667302.0,-1431915.0,,
Total Expenses,1763534.0,662255.0,1030321.0,660341.0,1486123.0,,
Rent Expense Supplemental,33792.0,33790.0,33791.0,33795.0,33794.0,,
Diluted Average Shares,207885473.0,202585647.0,,199693442.0,199693442.0,198982074.0,
Basic Average Shares,207885473.0,202585647.0,,199693442.0,199693442.0,198982074.0,
Diluted EPS,-0.01,0.0,,-0.003342,-0.01,0.0,
Basic EPS,-0.01,0.0,,-0.003342,-0.01,0.0,
Diluted NI Availto Com Stockholders,-1925086.0,-669068.0,-954847.0,-667302.0,-1431915.0,,
Net Income Common Stockholders,-1925086.0,-669068.0,-954847.0,-667302.0,-1431915.0,,
Net Income,-1925086.0,-669068.0,-954847.0,-667302.0,-1431915.0,,
Net Income Including Noncontrolling Interests,-1925086.0,-669068.0,-954847.0,-667302.0,-1431915.0,,
Net Income Continuous Operations,-1925086.0,-669068.0,-954847.0,-667302.0,-1431915.0,,
Pretax Income,-1925086.0,-669068.0,-954847.0,-667302.0,-1431915.0,,
Other Income Expense,-190324.0,-18107.0,64424.0,-22473.0,26031.0,,
Other Non Operating Income Expenses,,,,,,,11680.0
Gain On Sale Of Security,-190324.0,-18107.0,64424.0,-22473.0,26031.0,,
Net Non Operating Interest Income Expense,28772.0,11294.0,11050.0,15512.0,28177.0,,
Interest Income Non Operating,28772.0,11294.0,11050.0,15512.0,28177.0,,
Operating Income,-1763534.0,-662255.0,-1030321.0,-660341.0,-1486123.0,,
Operating Expense,1763534.0,662255.0,1030321.0,660341.0,1486123.0,,
Other Operating Expenses,880847.0,235345.0,357666.0,213159.0,709880.0,,
Selling General And Administration,882687.0,426910.0,672655.0,447182.0,776243.0,,
General And Administrative Expense,882687.0,426910.0,672655.0,447182.0,776243.0,,
Other Gand A,495926.0,142286.0,342790.0,118907.0,431685.0,,
Insurance And Claims,65136.0,47011.0,49606.0,50984.0,51211.0,,
Rent And Landing Fees,33792.0,33790.0,33791.0,33795.0,33794.0,,
Salaries And Wages,287833.0,203823.0,246468.0,243496.0,259553.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
