,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-8293740.0,-6912360.0,-2867340.0,450030.0,-1782900.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,-19289000.0,17364000.0,17633000.0,-12196000.0,-12217000.0,
Total Unusual Items,-39494000.0,-32916000.0,-13654000.0,2143000.0,-8490000.0,
Total Unusual Items Excluding Goodwill,-39494000.0,-32916000.0,-13654000.0,2143000.0,-8490000.0,
Net Income From Continuing Operation Net Minority Interest,-63195000.0,-58579000.0,-32270000.0,-13609000.0,-24390000.0,
Reconciled Depreciation,1350000.0,1452000.0,1312000.0,1313000.0,1294000.0,
Reconciled Cost Of Revenue,2035000.0,2533000.0,2507000.0,2585000.0,2925000.0,
EBITDA,-58783000.0,-15552000.0,3979000.0,-10053000.0,-20707000.0,
EBIT,-60133000.0,-17004000.0,2667000.0,-11366000.0,-22002000.0,
Net Interest Income,-3020000.0,-2738000.0,-2695000.0,-2217000.0,-2320000.0,
Interest Expense,3020000.0,,,2217000.0,2320000.0,
Normalized Income,-31994740.0,-32575360.0,-21483340.0,-15301970.0,-17682900.0,
Net Income From Continuing And Discontinued Operation,-63195000.0,-58579000.0,-32270000.0,-13609000.0,-24390000.0,
Total Expenses,18442000.0,18543000.0,16676000.0,15459000.0,16437000.0,
Total Operating Income As Reported,-17240000.0,-17004000.0,-14765000.0,-13852000.0,-15332000.0,
Diluted Average Shares,132318000.0,131104000.0,,126429000.0,115210000.0,111061000.0
Basic Average Shares,132318000.0,131104000.0,,126429000.0,115210000.0,111061000.0
Diluted EPS,-0.48,-0.45,,-0.11,-0.2117,-0.28
Basic EPS,-0.48,-0.45,,-0.11,-0.21,-0.28
Diluted NI Availto Com Stockholders,-63195000.0,-58579000.0,-32270000.0,-13609000.0,-24390000.0,
Net Income Common Stockholders,-63195000.0,-58579000.0,-32270000.0,-13609000.0,-24390000.0,
Net Income,-63195000.0,-58579000.0,-32270000.0,-13609000.0,-24390000.0,
Net Income Including Noncontrolling Interests,-63195000.0,-58579000.0,-32270000.0,-13609000.0,-24390000.0,
Net Income Continuous Operations,-63195000.0,-58579000.0,-32270000.0,-13609000.0,-24390000.0,
Tax Provision,42000.0,58000.0,35000.0,26000.0,68000.0,
Pretax Income,-63153000.0,-58521000.0,-32235000.0,-13583000.0,-24322000.0,
Other Income Expense,-42893000.0,-38779000.0,-14775000.0,2486000.0,-6670000.0,
Other Non Operating Income Expenses,-3399000.0,-5863000.0,-1121000.0,343000.0,1820000.0,
Special Income Charges,0.0,-14434000.0,,,0.0,0.0
Other Special Charges,,14434000.0,,,,
Gain On Sale Of Security,-39494000.0,-18482000.0,-13654000.0,2143000.0,-8490000.0,
Net Non Operating Interest Income Expense,-3020000.0,-2738000.0,-2695000.0,-2217000.0,-2320000.0,
Total Other Finance Cost,,2738000.0,,,2320000.0,2168000.0
Interest Expense Non Operating,3020000.0,,,2217000.0,2320000.0,
Operating Income,-17240000.0,-17004000.0,-14765000.0,-13852000.0,-15332000.0,
Operating Expense,16407000.0,16010000.0,14169000.0,12874000.0,13513000.0,
Depreciation Amortization Depletion Income Statement,1350000.0,1452000.0,1312000.0,1313000.0,1295000.0,
Depreciation And Amortization In Income Statement,1350000.0,1452000.0,1312000.0,1313000.0,1295000.0,
Research And Development,4824000.0,4038000.0,3917000.0,3545000.0,4110000.0,
Selling General And Administration,10233000.0,10520000.0,8940000.0,8016000.0,8108000.0,
Gross Profit,-833000.0,-994000.0,-596000.0,-978000.0,-1819000.0,
Cost Of Revenue,2035000.0,2533000.0,2507000.0,2585000.0,2924000.0,
Total Revenue,1202000.0,1539000.0,1911000.0,1607000.0,1105000.0,
Operating Revenue,1202000.0,1539000.0,1911000.0,1607000.0,1105000.0,
