,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-2353500.0,-3044700.0,-4489700.0,4442508.436976,-5532840.0,
Tax Rate For Calcs,0.3,0.3,0.34,0.398039,0.36,
Normalized EBITDA,45681000.0,50751000.0,189273000.0,228667000.0,58735000.0,
Total Unusual Items,-7845000.0,-10149000.0,-13205000.0,11161000.0,-15369000.0,
Total Unusual Items Excluding Goodwill,-7845000.0,-10149000.0,-13205000.0,11161000.0,-15369000.0,
Net Income From Continuing Operation Net Minority Interest,-77142000.0,-66022000.0,22172000.0,60124000.0,-62389000.0,
Reconciled Depreciation,76605000.0,71718000.0,69534000.0,81831000.0,65340000.0,
Reconciled Cost Of Revenue,81184000.0,130767000.0,140083000.0,195443000.0,101161000.0,
EBITDA,37836000.0,40602000.0,176068000.0,239828000.0,43366000.0,
EBIT,-38769000.0,-31116000.0,106534000.0,157997000.0,-21974000.0,
Net Interest Income,-54647000.0,-47787000.0,-56267000.0,-94872000.0,-55455000.0,
Interest Expense,71483000.0,63974000.0,69810000.0,58376000.0,74966000.0,
Interest Income,16836000.0,16187000.0,13543000.0,,19511000.0,17470000.0
Normalized Income,-71650500.0,-58917700.0,30887300.0,53405508.436976,-52552840.0,
Net Income From Continuing And Discontinued Operation,-77142000.0,-66022000.0,22172000.0,60124000.0,-62389000.0,
Total Expenses,265262000.0,327538000.0,351460000.0,357654000.0,281171000.0,
Diluted Average Shares,80171728.0,80065651.0,79936598.0,,82570187.0,82818089.0
Basic Average Shares,80171728.0,80065651.0,79936598.0,,82570187.0,82818089.0
Diluted EPS,-0.96221,-0.824598,0.27737,,-0.755587,-0.956675
Basic EPS,-0.96221,-0.824598,0.27737,,-0.755587,-0.956675
Diluted NI Availto Com Stockholders,-77142000.0,-66022000.0,22172000.0,60124000.0,-62389000.0,
Net Income Common Stockholders,-77142000.0,-66022000.0,22172000.0,60124000.0,-62389000.0,
Net Income,-77142000.0,-66022000.0,22172000.0,60124000.0,-62389000.0,
Minority Interests,-2000.0,149000.0,230000.0,156000.0,-278000.0,
Net Income Including Noncontrolling Interests,-77140000.0,-66171000.0,21942000.0,59968000.0,-62111000.0,
Net Income Continuous Operations,-77140000.0,-66171000.0,21942000.0,59968000.0,-62111000.0,
Tax Provision,-33112000.0,-28919000.0,14782000.0,39653000.0,-34829000.0,
Pretax Income,-110252000.0,-95090000.0,36724000.0,99621000.0,-96940000.0,
Other Income Expense,-10536000.0,-14117000.0,-16265000.0,-1962000.0,-18247000.0,
Special Income Charges,-7845000.0,-10149000.0,-13205000.0,-28994000.0,-15369000.0,
Write Off,7845000.0,10149000.0,13205000.0,28994000.0,15369000.0,
Earnings From Equity Interest,-2691000.0,-3968000.0,-3060000.0,-13123000.0,-2878000.0,
Gain On Sale Of Security,,,,,,10218000.0
Net Non Operating Interest Income Expense,-54647000.0,-47787000.0,-56267000.0,-94872000.0,-55455000.0,
Total Other Finance Cost,,,,,,-5327000.0
Interest Expense Non Operating,71483000.0,63974000.0,69810000.0,58376000.0,74966000.0,
Interest Income Non Operating,16836000.0,16187000.0,13543000.0,,19511000.0,17470000.0
Operating Income,-45069000.0,-33186000.0,109256000.0,196455000.0,-23238000.0,
Operating Expense,184078000.0,196771000.0,211377000.0,162211000.0,180010000.0,
Other Operating Expenses,-263000.0,284000.0,-1785000.0,-568000.0,-7534000.0,
Selling General And Administration,184341000.0,196487000.0,213162000.0,162779000.0,187544000.0,
Selling And Marketing Expense,63652000.0,73578000.0,73260000.0,67128000.0,63044000.0,
General And Administrative Expense,120689000.0,122909000.0,139902000.0,95651000.0,124500000.0,
Other Gand A,120689000.0,122909000.0,139902000.0,95651000.0,124500000.0,
Gross Profit,139009000.0,163585000.0,320633000.0,358666000.0,156772000.0,
Cost Of Revenue,81184000.0,130767000.0,140083000.0,195443000.0,101161000.0,
Total Revenue,220193000.0,294352000.0,460716000.0,554109000.0,257933000.0,
Operating Revenue,220193000.0,294352000.0,460716000.0,554109000.0,257933000.0,
