,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.1642,0.223,0.117769,0.147,0.19697
Normalized EBITDA,233198000.0,322187000.0,223680000.0,287086000.0,256867000.0
Net Income From Continuing Operation Net Minority Interest,170498000.0,202436000.0,99326000.0,193221000.0,140302000.0
Reconciled Depreciation,60116000.0,57062000.0,58176000.0,53662000.0,50336000.0
Reconciled Cost Of Revenue,1138721000.0,1157197000.0,1034094000.0,1124659000.0,973206000.0
EBITDA,233198000.0,322187000.0,223680000.0,287086000.0,256867000.0
EBIT,173082000.0,265125000.0,165504000.0,233424000.0,206531000.0
Normalized Income,170498000.0,202436000.0,99326000.0,193221000.0,140302000.0
Net Income From Continuing And Discontinued Operation,170498000.0,202436000.0,99326000.0,193221000.0,140302000.0
Total Expenses,2266942000.0,2146446000.0,2046912000.0,2114281000.0,1951112000.0
Total Operating Income As Reported,173082000.0,265125000.0,165504000.0,233424000.0,206531000.0
Diluted Average Shares,151305000.0,151495000.0,152239000.0,153662000.0,154176000.0
Basic Average Shares,150001000.0,149411000.0,150163000.0,151831000.0,152503000.0
Diluted EPS,1.13,1.34,0.65,1.26,0.91
Basic EPS,1.14,1.35,0.66,1.27,0.92
Diluted NI Availto Com Stockholders,170498000.0,202436000.0,99326000.0,193221000.0,140302000.0
Net Income Common Stockholders,170498000.0,202436000.0,99326000.0,193221000.0,140302000.0
Net Income,170498000.0,202436000.0,99326000.0,193221000.0,140302000.0
Minority Interests,-12207000.0,-22636000.0,-16076000.0,-16088000.0,-24222000.0
Net Income Including Noncontrolling Interests,182705000.0,225072000.0,115402000.0,209309000.0,164524000.0
Net Income Continuous Operations,182705000.0,225072000.0,115402000.0,209309000.0,164524000.0
Tax Provision,35894000.0,64583000.0,15405000.0,36006000.0,40355000.0
Pretax Income,218599000.0,289655000.0,130807000.0,245315000.0,204879000.0
Other Income Expense,45517000.0,24530000.0,-34697000.0,11891000.0,-1652000.0
Other Non Operating Income Expenses,45517000.0,24530000.0,-34697000.0,11891000.0,-1652000.0
Operating Income,173082000.0,265125000.0,165504000.0,233424000.0,206531000.0
Operating Expense,1128221000.0,989249000.0,1012818000.0,989622000.0,977906000.0
Selling General And Administration,1128221000.0,989249000.0,1012818000.0,989622000.0,977906000.0
Selling And Marketing Expense,251883000.0,185073000.0,197100000.0,211162000.0,235870000.0
General And Administrative Expense,876338000.0,804176000.0,815718000.0,778460000.0,742036000.0
Other Gand A,876338000.0,804176000.0,815718000.0,778460000.0,742036000.0
Gross Profit,1301303000.0,1254374000.0,1178322000.0,1223046000.0,1184437000.0
Cost Of Revenue,1138721000.0,1157197000.0,1034094000.0,1124659000.0,973206000.0
Total Revenue,2440024000.0,2411571000.0,2212416000.0,2347705000.0,2157643000.0
Operating Revenue,2440024000.0,2411571000.0,2212416000.0,2347705000.0,2157643000.0
