,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,10663783.081493,8892176.479428,-35688466.981326,-14265817.325986,-66769046.597099,,
Tax Rate For Calcs,0.248654,0.29704,0.116829,0.245975,0.152336,,
Normalized EBITDA,2358691000.0,2180858000.0,1723850000.0,2864557000.0,2413195000.0,,
Total Unusual Items,42886000.0,29936000.0,-305475000.0,-57997000.0,-438300000.0,,
Total Unusual Items Excluding Goodwill,42886000.0,29936000.0,-305475000.0,-57997000.0,-438300000.0,,
Net Income From Continuing Operation Net Minority Interest,856286000.0,749493000.0,316023000.0,1347402000.0,859110000.0,,
Reconciled Depreciation,936543000.0,873836000.0,832866000.0,796276000.0,771320000.0,,
Reconciled Cost Of Revenue,15495203000.0,15428783000.0,14802534000.0,14801417000.0,14428921000.0,,
EBITDA,2401577000.0,2210794000.0,1418375000.0,2806560000.0,1974895000.0,,
EBIT,1465034000.0,1336958000.0,585509000.0,2010284000.0,1203575000.0,,
Net Interest Income,-380256000.0,-341772000.0,-323730000.0,-269812000.0,-262009000.0,,
Interest Expense,314436000.0,258940000.0,219822000.0,211610000.0,180786000.0,,
Interest Income,76383000.0,94877000.0,110201000.0,89666000.0,109723000.0,,
Normalized Income,824063783.081493,728449176.479428,585809533.018674,1391133182.674014,1230640953.402901,,
Net Income From Continuing And Discontinued Operation,856286000.0,749493000.0,316023000.0,1347402000.0,859110000.0,,
Total Expenses,16064225000.0,15994752000.0,15905999000.0,15450471000.0,15000801000.0,,
Total Operating Income As Reported,,,,2121467000.0,,,
Diluted Average Shares,2018265660.0,2045463012.0,2041293481.0,2107304927.0,2112647888.0,,
Basic Average Shares,2009987454.0,2034036392.0,2041293481.0,2098810774.0,2103592755.0,,
Diluted EPS,0.42,0.37,0.158215,0.64,0.41,,
Basic EPS,0.43,0.37,0.158215,0.64,0.41,,
Diluted NI Availto Com Stockholders,856286000.0,749493000.0,3115078000.0,460769000.0,859110000.0,,
Average Dilution Earnings,,0.0,6763000.0,-1865000.0,,3588000.0,
Net Income Common Stockholders,856286000.0,749493000.0,3108315000.0,462634000.0,859110000.0,,
Preferred Stock Dividends,,,,884768000.0,,,
Net Income,856286000.0,749493000.0,316023000.0,1347402000.0,859110000.0,,
Minority Interests,-8211000.0,-8311000.0,-6941000.0,-8843000.0,-7871000.0,,
Net Income Including Noncontrolling Interests,864497000.0,757804000.0,322964000.0,1356245000.0,866981000.0,,
Net Income Continuous Operations,864497000.0,757804000.0,322964000.0,1356245000.0,866981000.0,,
Tax Provision,286101000.0,320214000.0,42723000.0,442429000.0,155808000.0,,
Pretax Income,1150598000.0,1078018000.0,365687000.0,1798674000.0,1022789000.0,,
Other Income Expense,69329000.0,39206000.0,-227128000.0,140925000.0,-330218000.0,,
Other Non Operating Income Expenses,,,,,-377789000.0,,0.0
Special Income Charges,-102554000.0,-73370000.0,-1536000.0,-5016000.0,-327286000.0,,
Gain On Sale Of Business,0.0,,0.0,0.0,0.0,808367000.0,
Other Special Charges,99923000.0,69422000.0,0.0,,123395000.0,290302000.0,
Write Off,2631000.0,3948000.0,1536000.0,5016000.0,4264000.0,,
Impairment Of Capital Assets,0.0,,0.0,0.0,199627000.0,,
Earnings From Equity Interest,26443000.0,9270000.0,78347000.0,198922000.0,108082000.0,,
Gain On Sale Of Security,145440000.0,103306000.0,-303939000.0,-52981000.0,-111014000.0,,
Net Non Operating Interest Income Expense,-380256000.0,-341772000.0,-323730000.0,-269812000.0,-262009000.0,,
Total Other Finance Cost,142203000.0,177709000.0,214109000.0,147868000.0,190946000.0,,
Interest Expense Non Operating,314436000.0,258940000.0,219822000.0,211610000.0,180786000.0,,
Interest Income Non Operating,76383000.0,94877000.0,110201000.0,89666000.0,109723000.0,,
Operating Income,1461525000.0,1380584000.0,916545000.0,1927561000.0,1615016000.0,,
Operating Expense,569022000.0,565969000.0,1103465000.0,649054000.0,571880000.0,,
Other Operating Expenses,12110000.0,23099000.0,517046000.0,100452000.0,41218000.0,,
Selling General And Administration,556912000.0,542870000.0,586419000.0,548602000.0,530662000.0,,
Selling And Marketing Expense,205407000.0,193912000.0,199285000.0,194076000.0,186192000.0,,
General And Administrative Expense,351505000.0,348958000.0,387134000.0,354526000.0,344470000.0,,
Other Gand A,351505000.0,348958000.0,387134000.0,354526000.0,344470000.0,,
Gross Profit,2030547000.0,1946553000.0,2020010000.0,2576615000.0,2186896000.0,,
Cost Of Revenue,15495203000.0,15428783000.0,14802534000.0,14801417000.0,14428921000.0,,
Total Revenue,17525750000.0,17375336000.0,16822544000.0,17378032000.0,16615817000.0,,
Operating Revenue,17525750000.0,17375336000.0,24611931000.0,17378032000.0,16615817000.0,,
