,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-38129000.0,-29726000.0,-29183000.0,-21285000.0,-21342000.0,,
Total Unusual Items,-2277000.0,6980000.0,-4902000.0,8328000.0,15954000.0,,
Total Unusual Items Excluding Goodwill,-2277000.0,6980000.0,-4902000.0,8328000.0,15954000.0,,
Net Income From Continuing Operation Net Minority Interest,-42744000.0,-23348000.0,-34741000.0,-13684000.0,-5854000.0,,
Reconciled Depreciation,0.0,0.0,0.0,0.0,0.0,,
EBITDA,-40406000.0,-22746000.0,-34085000.0,-12957000.0,-5388000.0,,
EBIT,-40406000.0,-22746000.0,-34085000.0,-12957000.0,-5388000.0,,
Net Interest Income,436000.0,1831000.0,2623000.0,2780000.0,2650000.0,,
Interest Expense,2338000.0,602000.0,656000.0,727000.0,466000.0,,
Interest Income,2774000.0,2433000.0,3279000.0,3507000.0,3116000.0,,
Normalized Income,-40467000.0,-30328000.0,-29839000.0,-22012000.0,-21808000.0,,
Net Income From Continuing And Discontinued Operation,-42744000.0,-23348000.0,-34741000.0,-13684000.0,-5854000.0,,
Total Expenses,40903000.0,32159000.0,32462000.0,24792000.0,24458000.0,,
Total Operating Income As Reported,-40903000.0,-32159000.0,-32462000.0,-24792000.0,-24458000.0,,
Diluted Average Shares,,87091461.0,83931864.0,80238688.0,75304101.0,47860757.0,
Basic Average Shares,,85067855.0,83931864.0,77909441.0,71912323.0,47860757.0,
Diluted EPS,,-0.35,-0.41,-0.27,-0.26,-1.14,
Basic EPS,,-0.27,-0.41,-0.18,-0.08,-1.14,
Diluted NI Availto Com Stockholders,-42744000.0,-23348000.0,-34741000.0,-13684000.0,-19299000.0,,
Average Dilution Earnings,0.0,,,,-13445000.0,,
Net Income Common Stockholders,-42744000.0,-23348000.0,-34741000.0,-13684000.0,-5854000.0,,
Net Income,-42744000.0,-23348000.0,-34741000.0,-13684000.0,-5854000.0,,
Net Income Including Noncontrolling Interests,-42744000.0,-23348000.0,-34741000.0,-13684000.0,-5854000.0,,
Net Income Continuous Operations,-42744000.0,-23348000.0,-34741000.0,-13684000.0,-5854000.0,,
Pretax Income,-42744000.0,-23348000.0,-34741000.0,-13684000.0,-5854000.0,,
Other Income Expense,-2277000.0,6980000.0,-4902000.0,8328000.0,15954000.0,,
Other Non Operating Income Expenses,,,,,,,0.0
Special Income Charges,0.0,,0.0,0.0,2541000.0,,
Other Special Charges,,,0.0,,-2541000.0,,
Gain On Sale Of Security,-2277000.0,6980000.0,-4902000.0,8328000.0,13413000.0,,
Net Non Operating Interest Income Expense,436000.0,1831000.0,2623000.0,2780000.0,2650000.0,,
Interest Expense Non Operating,2338000.0,602000.0,656000.0,727000.0,466000.0,,
Interest Income Non Operating,2774000.0,2433000.0,3279000.0,3507000.0,3116000.0,,
Operating Income,-40903000.0,-32159000.0,-32462000.0,-24792000.0,-24458000.0,,
Operating Expense,40903000.0,32159000.0,32462000.0,24792000.0,24458000.0,,
Research And Development,29809000.0,23357000.0,21759000.0,17188000.0,14645000.0,,
Selling General And Administration,11094000.0,8802000.0,10703000.0,7604000.0,9813000.0,,
General And Administrative Expense,11094000.0,8802000.0,10703000.0,7604000.0,9813000.0,,
Other Gand A,11094000.0,8802000.0,10703000.0,7604000.0,9813000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
