,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,29114754.098361,18358778.625954,-10434782.608696,-28350000.0,16590000.0,
Tax Rate For Calcs,0.078689,0.099237,0.217391,0.21,0.21,
Normalized EBITDA,321000000.0,331000000.0,520000000.0,499000000.0,446000000.0,
Total Unusual Items,370000000.0,185000000.0,-48000000.0,-135000000.0,79000000.0,
Total Unusual Items Excluding Goodwill,370000000.0,185000000.0,-48000000.0,-135000000.0,79000000.0,
Net Income From Continuing Operation Net Minority Interest,254000000.0,115000000.0,76000000.0,-34000000.0,79000000.0,
Reconciled Depreciation,274000000.0,270000000.0,249000000.0,254000000.0,262000000.0,
Reconciled Cost Of Revenue,3705000000.0,3513000000.0,3958000000.0,3881000000.0,3627000000.0,
EBITDA,691000000.0,516000000.0,472000000.0,364000000.0,525000000.0,
EBIT,417000000.0,246000000.0,223000000.0,110000000.0,263000000.0,
Net Interest Income,-120000000.0,-120000000.0,-133000000.0,-137000000.0,-134000000.0,
Interest Expense,112000000.0,115000000.0,131000000.0,135000000.0,130000000.0,
Interest Income,8000000.0,10000000.0,13000000.0,14000000.0,12000000.0,
Normalized Income,-86885245.901639,-51641221.374046,113565217.391304,72650000.0,16590000.0,
Net Income From Continuing And Discontinued Operation,254000000.0,115000000.0,76000000.0,-34000000.0,79000000.0,
Total Expenses,4397000000.0,4163000000.0,4650000000.0,4544000000.0,4358000000.0,
Diluted Average Shares,290000000.0,289000000.0,288000000.0,287000000.0,288000000.0,
Basic Average Shares,287000000.0,287000000.0,287000000.0,287000000.0,287000000.0,
Diluted EPS,0.87,0.4,0.26,-0.12,0.28,
Basic EPS,0.88,0.4,0.27,-0.12,0.28,
Diluted NI Availto Com Stockholders,254000000.0,115000000.0,76000000.0,-34000000.0,79000000.0,
Net Income Common Stockholders,254000000.0,115000000.0,76000000.0,-34000000.0,79000000.0,
Net Income,254000000.0,115000000.0,76000000.0,-34000000.0,79000000.0,
Minority Interests,-27000000.0,-3000000.0,4000000.0,0.0,6000000.0,
Net Income Including Noncontrolling Interests,281000000.0,118000000.0,72000000.0,-34000000.0,73000000.0,
Net Income Continuous Operations,281000000.0,118000000.0,72000000.0,-34000000.0,73000000.0,
Tax Provision,24000000.0,13000000.0,20000000.0,9000000.0,60000000.0,
Pretax Income,305000000.0,131000000.0,92000000.0,-25000000.0,133000000.0,
Other Income Expense,357000000.0,161000000.0,-72000000.0,-168000000.0,55000000.0,
Other Non Operating Income Expenses,-13000000.0,-24000000.0,-24000000.0,-33000000.0,-24000000.0,
Special Income Charges,380000000.0,181000000.0,-36000000.0,-135000000.0,77000000.0,
Gain On Sale Of Ppe,439000000.0,262000000.0,-2000000.0,1000000.0,96000000.0,
Impairment Of Capital Assets,,,0.0,125000000.0,,
Restructuring And Mergern Acquisition,59000000.0,81000000.0,34000000.0,11000000.0,19000000.0,
Gain On Sale Of Security,-10000000.0,4000000.0,-12000000.0,,2000000.0,-1000000.0
Net Non Operating Interest Income Expense,-120000000.0,-120000000.0,-133000000.0,-137000000.0,-134000000.0,
Total Other Finance Cost,16000000.0,15000000.0,15000000.0,16000000.0,16000000.0,
Interest Expense Non Operating,112000000.0,115000000.0,131000000.0,135000000.0,130000000.0,
Interest Income Non Operating,8000000.0,10000000.0,13000000.0,14000000.0,12000000.0,
Operating Income,68000000.0,90000000.0,297000000.0,280000000.0,212000000.0,
Operating Expense,692000000.0,650000000.0,692000000.0,663000000.0,731000000.0,
Selling General And Administration,692000000.0,650000000.0,692000000.0,663000000.0,731000000.0,
General And Administrative Expense,,,,,,719000000.0
Other Gand A,,,,,,696000000.0
Salaries And Wages,,,,,,23000000.0
Gross Profit,760000000.0,740000000.0,989000000.0,943000000.0,943000000.0,
Cost Of Revenue,3705000000.0,3513000000.0,3958000000.0,3881000000.0,3627000000.0,
Total Revenue,4465000000.0,4253000000.0,4947000000.0,4824000000.0,4570000000.0,
Operating Revenue,4456000000.0,4246000000.0,4947000000.0,4824000000.0,4563000000.0,
