,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.019116,0.21,0.21,0.013201,0.21
Normalized EBITDA,6035000.0,-555000.0,-35830000.0,-2020000.0,15494000.0
Net Income From Continuing Operation Net Minority Interest,-21089000.0,-32989000.0,-62291000.0,-26388000.0,-6311000.0
Reconciled Depreciation,27237000.0,26855000.0,24626000.0,24233000.0,20843000.0
Reconciled Cost Of Revenue,67732000.0,64926000.0,56834000.0,54954000.0,48101000.0
EBITDA,6035000.0,-555000.0,-35830000.0,-2020000.0,15494000.0
EBIT,-21202000.0,-27410000.0,-60456000.0,-26253000.0,-5349000.0
Net Interest Income,4717000.0,5712000.0,5520000.0,5474000.0,5342000.0
Interest Expense,298000.0,285000.0,460000.0,488000.0,472000.0
Interest Income,5015000.0,5997000.0,5980000.0,5962000.0,5814000.0
Normalized Income,-21089000.0,-32989000.0,-62291000.0,-26388000.0,-6311000.0
Net Income From Continuing And Discontinued Operation,-21089000.0,-32989000.0,-62291000.0,-26388000.0,-6311000.0
Total Expenses,354186000.0,346877000.0,368292000.0,332382000.0,299123000.0
Total Operating Income As Reported,-30267000.0,-36245000.0,-66244000.0,-36497000.0,-14776000.0
Diluted Average Shares,149663744.0,149997899.0,149202684.0,148134585.0,146938942.0
Basic Average Shares,149663744.0,149997899.0,149202684.0,148134585.0,146938942.0
Diluted EPS,-0.14,-0.22,-0.42,-0.18,-0.04
Basic EPS,-0.14,-0.22,-0.42,-0.18,-0.04
Diluted NI Availto Com Stockholders,-21089000.0,-32989000.0,-62291000.0,-26388000.0,-6311000.0
Net Income Common Stockholders,-21089000.0,-32989000.0,-62291000.0,-26388000.0,-6311000.0
Net Income,-21089000.0,-32989000.0,-62291000.0,-26388000.0,-6311000.0
Net Income Including Noncontrolling Interests,-21089000.0,-32989000.0,-62291000.0,-26388000.0,-6311000.0
Net Income Continuous Operations,-21089000.0,-32989000.0,-62291000.0,-26388000.0,-6311000.0
Tax Provision,-411000.0,5294000.0,1375000.0,-353000.0,490000.0
Pretax Income,-21500000.0,-27695000.0,-60916000.0,-26741000.0,-5821000.0
Other Income Expense,4050000.0,2838000.0,-192000.0,4282000.0,3613000.0
Other Non Operating Income Expenses,2023000.0,2838000.0,-192000.0,4282000.0,3613000.0
Securities Amortization,-2027000.0,,,,
Net Non Operating Interest Income Expense,4717000.0,5712000.0,5520000.0,5474000.0,5342000.0
Interest Expense Non Operating,298000.0,285000.0,460000.0,488000.0,472000.0
Interest Income Non Operating,5015000.0,5997000.0,5980000.0,5962000.0,5814000.0
Operating Income,-30267000.0,-36245000.0,-66244000.0,-36497000.0,-14776000.0
Operating Expense,286454000.0,281951000.0,311458000.0,277428000.0,251022000.0
Other Operating Expenses,,,,,-3761000.0
Research And Development,88902000.0,87609000.0,89289000.0,80791000.0,72308000.0
Selling General And Administration,197552000.0,194342000.0,222169000.0,196637000.0,178714000.0
Selling And Marketing Expense,141897000.0,138684000.0,161733000.0,141370000.0,127922000.0
General And Administrative Expense,55655000.0,55658000.0,60436000.0,55267000.0,50792000.0
Other Gand A,55655000.0,55658000.0,60436000.0,55267000.0,50792000.0
Gross Profit,256187000.0,245706000.0,245214000.0,240931000.0,236246000.0
Cost Of Revenue,67732000.0,64926000.0,56834000.0,54954000.0,48101000.0
Total Revenue,323919000.0,310632000.0,302048000.0,295885000.0,284347000.0
Operating Revenue,323919000.0,310632000.0,302048000.0,295885000.0,284347000.0
