,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-4651.016029,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.002416,
Normalized EBITDA,-51008000.0,-49636000.0,-42564000.0,-52889000.0,-52209000.0,
Total Unusual Items,-505000.0,-1056000.0,59000.0,215000.0,-1925000.0,
Total Unusual Items Excluding Goodwill,-505000.0,-1056000.0,59000.0,215000.0,-1925000.0,
Net Income From Continuing Operation Net Minority Interest,-52591000.0,-51890000.0,-42276000.0,-52518000.0,-55327000.0,
Reconciled Depreciation,1864000.0,1700000.0,1717000.0,1558000.0,1538000.0,
EBITDA,-51513000.0,-50692000.0,-42505000.0,-52674000.0,-54134000.0,
EBIT,-53377000.0,-52392000.0,-44222000.0,-54232000.0,-55672000.0,
Net Interest Income,743000.0,1182000.0,1538000.0,697000.0,611000.0,
Interest Income,743000.0,1182000.0,1538000.0,697000.0,611000.0,
Normalized Income,-52086000.0,-50834000.0,-42335000.0,-52733000.0,-53406651.016029,
Net Income From Continuing And Discontinued Operation,-52591000.0,-51890000.0,-42276000.0,-52518000.0,-55327000.0,
Total Expenses,54492000.0,53846000.0,46405000.0,54441000.0,55672000.0,
Total Operating Income As Reported,-53377000.0,-52392000.0,-44222000.0,-54232000.0,-55672000.0,
Diluted Average Shares,129185918.0,130884490.0,,119764270.0,119188866.0,104466178.0
Basic Average Shares,129185918.0,130884490.0,,119764270.0,119188866.0,104466178.0
Diluted EPS,-0.41,-0.4,,-0.44,-0.46,-0.44
Basic EPS,-0.41,-0.4,,-0.44,-0.46,-0.44
Diluted NI Availto Com Stockholders,-52591000.0,-51890000.0,-42276000.0,-52518000.0,-55327000.0,
Net Income Common Stockholders,-52591000.0,-51890000.0,-42276000.0,-52518000.0,-55327000.0,
Net Income,-52591000.0,-51890000.0,-42276000.0,-52518000.0,-55327000.0,
Net Income Including Noncontrolling Interests,-52591000.0,-51890000.0,-42276000.0,-52518000.0,-55327000.0,
Net Income Continuous Operations,-52591000.0,-51890000.0,-42276000.0,-52518000.0,-55327000.0,
Tax Provision,0.0,0.0,0.0,0.0,-134000.0,
Pretax Income,-52591000.0,-51890000.0,-42276000.0,-52518000.0,-55461000.0,
Other Income Expense,43000.0,-680000.0,408000.0,1017000.0,-400000.0,
Other Non Operating Income Expenses,18000.0,37000.0,43000.0,-83000.0,39000.0,
Securities Amortization,-530000.0,-339000.0,-306000.0,-885000.0,-1486000.0,
Gain On Sale Of Security,-505000.0,-1056000.0,59000.0,215000.0,-1925000.0,
Net Non Operating Interest Income Expense,743000.0,1182000.0,1538000.0,697000.0,611000.0,
Interest Income Non Operating,743000.0,1182000.0,1538000.0,697000.0,611000.0,
Operating Income,-53377000.0,-52392000.0,-44222000.0,-54232000.0,-55672000.0,
Operating Expense,54492000.0,53846000.0,46405000.0,54441000.0,55672000.0,
Research And Development,41375000.0,40562000.0,34104000.0,40340000.0,43071000.0,
Selling General And Administration,13117000.0,13284000.0,12301000.0,14101000.0,12601000.0,
General And Administrative Expense,13117000.0,13284000.0,12301000.0,14101000.0,12601000.0,
Other Gand A,6035000.0,6128000.0,6005000.0,6668000.0,5645000.0,
Salaries And Wages,7082000.0,7156000.0,6296000.0,7433000.0,6956000.0,
Total Revenue,1115000.0,1454000.0,2183000.0,209000.0,0.0,
Operating Revenue,1115000.0,1454000.0,2183000.0,209000.0,0.0,
