,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-2116405.43496,-262180.882968,-14570.221596,,
Tax Rate For Calcs,0.0,0.0,0.137082,0.003544,0.009561,,
Normalized EBITDA,-66581000.0,-60872000.0,-117137000.0,35449000.0,-25433000.0,,
Total Unusual Items,-2088000.0,-15610000.0,-15439000.0,-73974000.0,-1524000.0,,
Total Unusual Items Excluding Goodwill,-2088000.0,-15610000.0,-15439000.0,-73974000.0,-1524000.0,,
Net Income From Continuing Operation Net Minority Interest,-68715000.0,-76588000.0,-52871000.0,-109648000.0,-26728000.0,,
Reconciled Depreciation,7000.0,5000.0,7000.0,4000.0,2000.0,,
EBITDA,-68669000.0,-76482000.0,-132576000.0,-38525000.0,-26957000.0,,
EBIT,-68676000.0,-76487000.0,-132583000.0,-38529000.0,-26959000.0,,
Net Interest Income,5366000.0,4810000.0,2824000.0,1209000.0,1036000.0,,
Interest Expense,39000.0,101000.0,,,27000.0,0.0,
Interest Income,5405000.0,4911000.0,3047000.0,1182000.0,1063000.0,,
Normalized Income,-66627000.0,-60978000.0,-39548405.43496,-35936180.882968,-25218570.221596,,
Net Income From Continuing And Discontinued Operation,-68715000.0,-76588000.0,-52871000.0,-109648000.0,-26728000.0,,
Total Expenses,71993000.0,65788000.0,48655000.0,37273000.0,26498000.0,,
Total Operating Income As Reported,-71123000.0,-79808000.0,-64500000.0,-111265000.0,-28005000.0,,
Diluted Average Shares,104879649.0,74391154.0,103035182.0,,49944659.0,49944659.0,
Basic Average Shares,104879649.0,74391154.0,103035182.0,,49944659.0,49944659.0,
Diluted EPS,-0.66,-1.03,-0.513135,,-0.535152,-0.398041,
Basic EPS,-0.66,-1.03,-0.513135,,-0.535152,-0.398041,
Diluted NI Availto Com Stockholders,-68715000.0,-76588000.0,-52871000.0,-109648000.0,-26728000.0,,
Net Income Common Stockholders,-68715000.0,-76588000.0,-52871000.0,-109648000.0,-26728000.0,,
Net Income,-68715000.0,-76588000.0,-52871000.0,-109648000.0,-26728000.0,,
Net Income Including Noncontrolling Interests,-68715000.0,-76588000.0,-52871000.0,-109648000.0,-26728000.0,,
Net Income Continuous Operations,-68715000.0,-76588000.0,-52871000.0,-109648000.0,-26728000.0,,
Tax Provision,0.0,0.0,-8399000.0,-390000.0,-258000.0,,
Pretax Income,-68715000.0,-76588000.0,-61270000.0,-110038000.0,-26986000.0,,
Other Income Expense,-2088000.0,-15610000.0,-15439000.0,-73974000.0,-1524000.0,,
Other Non Operating Income Expenses,,,,,,,0.0
Special Income Charges,870000.0,-14020000.0,-15845000.0,-73992000.0,-1507000.0,,
Other Special Charges,,,0.0,0.0,,90000.0,0.0
Restructuring And Mergern Acquisition,-870000.0,14020000.0,15845000.0,73992000.0,1507000.0,,
Gain On Sale Of Security,-2958000.0,-1590000.0,,,-17000.0,-1000.0,
Net Non Operating Interest Income Expense,5366000.0,4810000.0,2824000.0,1209000.0,1036000.0,,
Interest Expense Non Operating,39000.0,101000.0,,,27000.0,0.0,
Interest Income Non Operating,5405000.0,4911000.0,3047000.0,1182000.0,1063000.0,,
Operating Income,-71993000.0,-65788000.0,-48655000.0,-37273000.0,-26498000.0,,
Operating Expense,71993000.0,65788000.0,48655000.0,37273000.0,26498000.0,,
Research And Development,60511000.0,57185000.0,38917000.0,29932000.0,20855000.0,,
Selling General And Administration,11482000.0,8603000.0,9738000.0,7341000.0,5643000.0,,
General And Administrative Expense,11482000.0,8603000.0,9738000.0,7341000.0,5643000.0,,
Other Gand A,11482000.0,8603000.0,9738000.0,7341000.0,5643000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
