,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-2639490.0,0.0,2325.18186,0.0,0.0,
Tax Rate For Calcs,0.21,0.0,0.000155,0.0,0.0,
Normalized EBITDA,-27768000.0,-33009000.0,-20195000.0,-23369000.0,-20716000.0,
Total Unusual Items,-12569000.0,10413000.0,15023000.0,20562000.0,-15289000.0,
Total Unusual Items Excluding Goodwill,-12569000.0,10413000.0,15023000.0,20562000.0,-15289000.0,
Net Income From Continuing Operation Net Minority Interest,-42308000.0,-26080000.0,-6460000.0,-4388000.0,-37582000.0,
Reconciled Depreciation,1010000.0,1003000.0,1004000.0,1005000.0,1006000.0,
Reconciled Cost Of Revenue,3270000.0,1383000.0,4688000.0,3765000.0,4385000.0,
EBITDA,-40337000.0,-22596000.0,-5172000.0,-2807000.0,-36005000.0,
EBIT,-41347000.0,-23599000.0,-6176000.0,-3812000.0,-37011000.0,
Net Interest Income,-2682000.0,-2481000.0,-285000.0,-576000.0,-571000.0,
Interest Expense,2682000.0,2481000.0,285000.0,576000.0,571000.0,
Normalized Income,-32378490.0,-36493000.0,-21480674.81814,-24950000.0,-22293000.0,
Net Income From Continuing And Discontinued Operation,-42308000.0,-26080000.0,-6460000.0,-4388000.0,-37582000.0,
Total Expenses,30308000.0,32902000.0,43278000.0,36853000.0,31993000.0,
Total Operating Income As Reported,-20507000.0,-27898000.0,-28378000.0,-19917000.0,-15623000.0,
Diluted Average Shares,11595000.0,11553446.0,,3627542.0,4901000.0,2923076.0
Basic Average Shares,11595000.0,11553446.0,,3627542.0,4901000.0,2923076.0
Diluted EPS,-7.42,-2.26226,,-1.05,-7.67,-8.33833
Basic EPS,-7.42,-2.26226,,-1.05,-7.67,-8.33833
Diluted NI Availto Com Stockholders,-86061000.0,-26080000.0,-6460000.0,-4388000.0,-37582000.0,
Net Income Common Stockholders,-86061000.0,-26080000.0,-6460000.0,-4388000.0,-37582000.0,
Otherunder Preferred Stock Dividend,43753000.0,,,,0.0,
Net Income,-42308000.0,-26080000.0,-6460000.0,-4388000.0,-37582000.0,
Minority Interests,1740000.0,,,,0.0,
Net Income Including Noncontrolling Interests,-44048000.0,-26080000.0,-6460000.0,-4388000.0,-37582000.0,
Net Income Continuous Operations,-44048000.0,-26080000.0,-6460000.0,-4388000.0,-37582000.0,
Tax Provision,19000.0,,-1000.0,0.0,0.0,0.0
Pretax Income,-44029000.0,-26080000.0,-6461000.0,-4388000.0,-37582000.0,
Other Income Expense,-20935000.0,4299000.0,22202000.0,18605000.0,-21388000.0,
Other Non Operating Income Expenses,-8366000.0,-6114000.0,7179000.0,-1957000.0,-6099000.0,
Special Income Charges,-95000.0,0.0,0.0,2500000.0,0.0,
Other Special Charges,95000.0,,0.0,-2500000.0,,-6891000.0
Gain On Sale Of Security,-12474000.0,10413000.0,15023000.0,18062000.0,-15289000.0,
Net Non Operating Interest Income Expense,-2682000.0,-2481000.0,-285000.0,-576000.0,-571000.0,
Interest Expense Non Operating,2682000.0,2481000.0,285000.0,576000.0,571000.0,
Operating Income,-20412000.0,-27898000.0,-28378000.0,-22417000.0,-15623000.0,
Operating Expense,27036000.0,31518000.0,38587000.0,33085000.0,27603000.0,
Depreciation Amortization Depletion Income Statement,1008000.0,1002000.0,1001000.0,1002000.0,1001000.0,
Depreciation And Amortization In Income Statement,1008000.0,1002000.0,1001000.0,1002000.0,1001000.0,
Amortization,1008000.0,1002000.0,1001000.0,1002000.0,1001000.0,
Amortization Of Intangibles Income Statement,1008000.0,1002000.0,1001000.0,1002000.0,1001000.0,
Research And Development,6187000.0,2456000.0,2180000.0,2349000.0,2004000.0,
Selling General And Administration,19841000.0,28060000.0,35406000.0,29734000.0,24598000.0,
Gross Profit,6624000.0,3620000.0,10209000.0,10668000.0,11980000.0,
Cost Of Revenue,3272000.0,1384000.0,4691000.0,3768000.0,4390000.0,
Total Revenue,9896000.0,5004000.0,14900000.0,14436000.0,16370000.0,
Operating Revenue,9896000.0,5004000.0,14900000.0,14436000.0,16370000.0,
