,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-12986000.0,-12446000.0,-12539000.0,-21647000.0,-17960000.0,,
Total Unusual Items,,,0.0,,102000.0,,45000.0
Total Unusual Items Excluding Goodwill,,,0.0,,102000.0,,45000.0
Net Income From Continuing Operation Net Minority Interest,-14501000.0,-14259000.0,-15476000.0,-23976000.0,-20287000.0,,
Reconciled Depreciation,370000.0,384000.0,766000.0,196000.0,344000.0,,
Reconciled Cost Of Revenue,3528000.0,4752000.0,4346000.0,8314000.0,4567000.0,,
EBITDA,-12986000.0,-12446000.0,-12539000.0,-21647000.0,-17858000.0,,
EBIT,-13356000.0,-12830000.0,-13305000.0,-21843000.0,-18202000.0,,
Net Interest Income,-172000.0,-754000.0,-1253000.0,-1123000.0,-895000.0,,
Interest Expense,1145000.0,1429000.0,2171000.0,2133000.0,2085000.0,,
Interest Income,973000.0,675000.0,918000.0,1010000.0,1190000.0,,
Normalized Income,-14501000.0,-14259000.0,-15476000.0,-23976000.0,-20389000.0,,
Net Income From Continuing And Discontinued Operation,-14501000.0,-14259000.0,-15476000.0,-23976000.0,-20287000.0,,
Total Expenses,20972000.0,19745000.0,22568000.0,27110000.0,24358000.0,,
Total Operating Income As Reported,-14323000.0,-13488000.0,-14271000.0,-22847000.0,-19493000.0,,
Diluted Average Shares,813364903.0,718877606.0,,620897955.0,616585664.0,614588546.0,
Basic Average Shares,813364903.0,718877606.0,,620897955.0,616585664.0,614588546.0,
Diluted EPS,-0.02,-0.02,,-0.04,-0.03,-0.03,
Basic EPS,-0.02,-0.02,,-0.04,-0.03,-0.03,
Diluted NI Availto Com Stockholders,-14501000.0,-14259000.0,-15476000.0,-23976000.0,-20287000.0,,
Average Dilution Earnings,,,,0.0,0.0,,0.0
Net Income Common Stockholders,-14501000.0,-14259000.0,-15476000.0,-23976000.0,-20287000.0,,
Net Income,-14501000.0,-14259000.0,-15476000.0,-23976000.0,-20287000.0,,
Net Income Including Noncontrolling Interests,-14501000.0,-14259000.0,-15476000.0,-23976000.0,-20287000.0,,
Net Income Continuous Operations,-14501000.0,-14259000.0,-15476000.0,-23976000.0,-20287000.0,,
Pretax Income,-14501000.0,-14259000.0,-15476000.0,-23976000.0,-20287000.0,,
Other Income Expense,-6000.0,-17000.0,48000.0,-6000.0,101000.0,,
Other Non Operating Income Expenses,-6000.0,-17000.0,48000.0,-6000.0,-1000.0,,
Special Income Charges,,,,,,,0.0
Write Off,,,,,,,0.0
Gain On Sale Of Security,,,0.0,,102000.0,,45000.0
Net Non Operating Interest Income Expense,-172000.0,-754000.0,-1253000.0,-1123000.0,-895000.0,,
Interest Expense Non Operating,1145000.0,1429000.0,2171000.0,2133000.0,2085000.0,,
Interest Income Non Operating,973000.0,675000.0,918000.0,1010000.0,1190000.0,,
Operating Income,-14323000.0,-13488000.0,-14271000.0,-22847000.0,-19493000.0,,
Operating Expense,17444000.0,14993000.0,18222000.0,18796000.0,19791000.0,,
Research And Development,7715000.0,7299000.0,9360000.0,10546000.0,10800000.0,,
Selling General And Administration,9729000.0,7694000.0,8862000.0,8250000.0,8991000.0,,
Gross Profit,3121000.0,1505000.0,3951000.0,-4051000.0,298000.0,,
Cost Of Revenue,3528000.0,4752000.0,4346000.0,8314000.0,4567000.0,,
Total Revenue,6649000.0,6257000.0,8297000.0,4263000.0,4865000.0,,
Operating Revenue,6649000.0,6257000.0,8297000.0,4263000.0,4865000.0,,
