,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.263039,0.275,0.284,0.296833,0.26987
Net Income From Continuing Operation Net Minority Interest,16701000.0,16937000.0,14631000.0,11347000.0,11428000.0
Reconciled Depreciation,726000.0,722000.0,752000.0,727000.0,711000.0
Net Interest Income,30289000.0,30712000.0,27085000.0,26122000.0,24154000.0
Interest Expense,23544000.0,23396000.0,25273000.0,24549000.0,24555000.0
Interest Income,53833000.0,54108000.0,52358000.0,50671000.0,48709000.0
Normalized Income,16701000.0,16937000.0,14631000.0,11347000.0,11428000.0
Net Income From Continuing And Discontinued Operation,16701000.0,16937000.0,14631000.0,11347000.0,11428000.0
Diluted Average Shares,25674858.0,25568533.0,25548089.0,25543861.0,25591874.0
Basic Average Shares,25331916.0,25245842.0,25205506.0,25215556.0,25274665.0
Diluted EPS,0.65,0.66,0.57,0.44,0.45
Basic EPS,0.66,0.67,0.58,0.45,0.45
Diluted NI Availto Com Stockholders,16701000.0,16937000.0,14631000.0,11347000.0,11428000.0
Net Income Common Stockholders,16701000.0,16937000.0,14631000.0,11347000.0,11428000.0
Net Income,16701000.0,16937000.0,14631000.0,11347000.0,11428000.0
Net Income Including Noncontrolling Interests,16701000.0,16937000.0,14631000.0,11347000.0,11428000.0
Net Income Continuous Operations,16701000.0,16937000.0,14631000.0,11347000.0,11428000.0
Tax Provision,5961000.0,6430000.0,5801000.0,4790000.0,4224000.0
Pretax Income,22662000.0,23367000.0,20432000.0,16137000.0,15652000.0
Selling General And Administration,8657000.0,8205000.0,7542000.0,11331000.0,7007000.0
Selling And Marketing Expense,145000.0,157000.0,172000.0,160000.0,143000.0
General And Administrative Expense,8512000.0,8048000.0,7370000.0,11171000.0,6864000.0
Salaries And Wages,8512000.0,8048000.0,7370000.0,9588000.0,6864000.0
Total Revenue,36904000.0,36271000.0,32653000.0,28999000.0,26811000.0
Operating Revenue,36904000.0,36271000.0,32653000.0,28999000.0,26811000.0
Occupancy And Equipment,1430000.0,1334000.0,1354000.0,1368000.0,1272000.0
Other Non Interest Expense,3573000.0,3493000.0,3465000.0,-2141000.0,3261000.0
