,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-37338.629593,-78346.028292,0.0,,
Tax Rate For Calcs,0.215372,0.17435,0.186693,0.195865,0.205914,,
Normalized EBITDA,347100000.0,349600000.0,312600000.0,297500000.0,293200000.0,,
Total Unusual Items,,,-200000.0,-400000.0,,,0.0
Total Unusual Items Excluding Goodwill,,,-200000.0,-400000.0,,,0.0
Net Income From Continuing Operation Net Minority Interest,143000000.0,152000000.0,120500000.0,108900000.0,115300000.0,,
Reconciled Depreciation,79900000.0,79200000.0,78000000.0,78400000.0,72900000.0,,
Reconciled Cost Of Revenue,830800000.0,824500000.0,819100000.0,792700000.0,758100000.0,,
EBITDA,347100000.0,349600000.0,312400000.0,297100000.0,293200000.0,,
EBIT,267200000.0,270400000.0,234400000.0,218700000.0,220300000.0,,
Net Interest Income,-30400000.0,-31800000.0,-33000000.0,-34900000.0,-34300000.0,,
Interest Expense,30400000.0,31800000.0,33000000.0,34900000.0,34300000.0,,
Normalized Income,143000000.0,152000000.0,120662661.370407,109221653.971708,115300000.0,,
Net Income From Continuing And Discontinued Operation,142100000.0,151500000.0,120900000.0,108200000.0,114100000.0,,
Total Expenses,1198600000.0,1188400000.0,1172700000.0,1141900000.0,1085600000.0,,
Rent Expense Supplemental,14700000.0,14900000.0,14700000.0,14400000.0,14200000.0,,
Diluted Average Shares,102300000.0,102100000.0,102300000.0,102100000.0,102000000.0,,
Basic Average Shares,100600000.0,100500000.0,100000000.0,99900000.0,99900000.0,,
Diluted EPS,1.39,1.48,1.18,1.06,1.12,,
Basic EPS,1.41,1.5,1.2,1.08,1.13,,
Diluted NI Availto Com Stockholders,142100000.0,151500000.0,120900000.0,108200000.0,114100000.0,,
Average Dilution Earnings,,,,,800000.0,,
Net Income Common Stockholders,142100000.0,151500000.0,118100000.0,108200000.0,114100000.0,,
Otherunder Preferred Stock Dividend,,,,,800000.0,,
Net Income,142100000.0,151500000.0,120900000.0,108200000.0,114100000.0,,
Minority Interests,-42800000.0,-45000000.0,-43300000.0,-38900000.0,-32400000.0,,
Net Income Including Noncontrolling Interests,184900000.0,196500000.0,164200000.0,147100000.0,146500000.0,,
Net Income Discontinuous Operations,-900000.0,-500000.0,400000.0,-700000.0,-1200000.0,,
Net Income Continuous Operations,185800000.0,197000000.0,163800000.0,147800000.0,147700000.0,,
Tax Provision,51000000.0,41600000.0,37600000.0,36000000.0,38300000.0,,
Pretax Income,236800000.0,238600000.0,201400000.0,183800000.0,186000000.0,,
Other Income Expense,8100000.0,3400000.0,2100000.0,9600000.0,4700000.0,,
Other Non Operating Income Expenses,6700000.0,2500000.0,2100000.0,9300000.0,3300000.0,,
Special Income Charges,,,-200000.0,-400000.0,,,0.0
Other Special Charges,,,200000.0,400000.0,,,
Earnings From Equity Interest,1400000.0,900000.0,200000.0,700000.0,1400000.0,,
Net Non Operating Interest Income Expense,-30400000.0,-31800000.0,-33000000.0,-34900000.0,-34300000.0,,
Interest Expense Non Operating,30400000.0,31800000.0,33000000.0,34900000.0,34300000.0,,
Operating Income,259100000.0,267000000.0,232300000.0,209100000.0,215600000.0,,
Operating Expense,367800000.0,363900000.0,353600000.0,349200000.0,327500000.0,,
Other Operating Expenses,213800000.0,217500000.0,206400000.0,202400000.0,189900000.0,,
Depreciation Amortization Depletion Income Statement,79900000.0,79200000.0,78000000.0,78400000.0,72900000.0,,
Depreciation And Amortization In Income Statement,79900000.0,79200000.0,78000000.0,78400000.0,72900000.0,,
Selling General And Administration,74100000.0,67200000.0,69200000.0,68400000.0,64700000.0,,
General And Administrative Expense,74100000.0,67200000.0,69200000.0,68400000.0,64700000.0,,
Other Gand A,59400000.0,52300000.0,54500000.0,54000000.0,50500000.0,,
Rent And Landing Fees,14700000.0,14900000.0,14700000.0,14400000.0,14200000.0,,
Salaries And Wages,,,,732100000.0,700500000.0,711600000.0,676300000.0
Gross Profit,626900000.0,630900000.0,585900000.0,558300000.0,543100000.0,,
Cost Of Revenue,830800000.0,824500000.0,819100000.0,792700000.0,758100000.0,,
Total Revenue,1457700000.0,1455400000.0,1405000000.0,1351000000.0,1301200000.0,,
Operating Revenue,1457700000.0,1455400000.0,1499100000.0,1319500000.0,1301200000.0,,
