,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,-423990.0,0.0,
Tax Rate For Calcs,0.018957,0.3412,0.21,0.21,0.21,
Total Unusual Items,0.0,0.0,,-2019000.0,0.0,-16888739.0
Total Unusual Items Excluding Goodwill,0.0,0.0,,-2019000.0,0.0,-16888739.0
Net Income From Continuing Operation Net Minority Interest,353817.0,941527.0,2049676.0,2486234.0,-748067.0,
Reconciled Depreciation,160857.0,185238.0,205261.0,287172.0,288871.0,
Net Interest Income,1179785.0,1667262.0,1482584.0,1426410.0,746680.0,
Interest Expense,161716.0,168830.0,154172.0,-431313.0,159533.0,
Interest Income,1341501.0,1836092.0,1636756.0,995097.0,906213.0,
Normalized Income,353817.0,941527.0,2049676.0,4081244.0,-748067.0,
Net Income From Continuing And Discontinued Operation,353817.0,941527.0,2049676.0,2486234.0,-748067.0,
Rent Expense Supplemental,66170.0,64198.0,69437.0,68921.0,87951.0,
Diluted Average Shares,56550287.0,56485467.0,56268075.0,,49257988.0,43859305.0
Basic Average Shares,55501354.0,55431001.0,55213609.0,,49257988.0,43859305.0
Diluted EPS,0.006257,0.016668,0.04,,-0.02,-0.401387
Basic EPS,0.01,0.02,0.04,,-0.02,-0.4
Diluted NI Availto Com Stockholders,353817.0,941527.0,2049676.0,2486234.0,-748067.0,
Net Income Common Stockholders,353817.0,941527.0,2049676.0,2486234.0,-748067.0,
Net Income,353817.0,941527.0,2049676.0,2486234.0,-748067.0,
Net Income Including Noncontrolling Interests,353817.0,941527.0,2049676.0,2486234.0,-748067.0,
Net Income Continuous Operations,353817.0,941527.0,2049676.0,2486234.0,-748067.0,
Tax Provision,6837.0,487627.0,-438885.0,-630218.0,61941.0,
Pretax Income,360654.0,1429154.0,1610791.0,1856016.0,-686126.0,
Special Income Charges,0.0,0.0,,-2019000.0,0.0,-16888739.0
Impairment Of Capital Assets,0.0,0.0,,2019000.0,0.0,16888739.0
Gain On Sale Of Security,820472.0,1798438.0,2213841.0,4954931.0,128204.0,
Selling General And Administration,2834820.0,3330893.0,3333695.0,3827779.0,3640653.0,
General And Administrative Expense,2834820.0,3330893.0,3333695.0,3827779.0,3640653.0,
Other Gand A,929406.0,1001764.0,984220.0,1694407.0,1482792.0,
Rent And Landing Fees,66170.0,64198.0,69437.0,68921.0,87951.0,
Salaries And Wages,1839244.0,2264931.0,2280038.0,2064451.0,2069910.0,
Total Revenue,3666375.0,5166526.0,5336649.0,8042390.0,3115399.0,
Operating Revenue,3666375.0,5166526.0,5336649.0,8042390.0,3115399.0,
Professional Expense And Contract Services Expense,463452.0,503727.0,460950.0,426352.0,361804.0,
