,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.25,0.18,0.19,0.28,0.265487,,
Normalized EBITDA,76000000.0,84000000.0,165000000.0,185000000.0,162000000.0,,
Net Income From Continuing Operation Net Minority Interest,15000000.0,27000000.0,81000000.0,95000000.0,83000000.0,,
Reconciled Depreciation,45000000.0,40000000.0,44000000.0,39000000.0,37000000.0,,
Reconciled Cost Of Revenue,640000000.0,662000000.0,733000000.0,700000000.0,684000000.0,,
EBITDA,76000000.0,84000000.0,165000000.0,185000000.0,162000000.0,,
EBIT,31000000.0,44000000.0,121000000.0,146000000.0,125000000.0,,
Net Interest Income,-10000000.0,-9000000.0,-7000000.0,-14000000.0,-9000000.0,,
Interest Expense,11000000.0,11000000.0,,,12000000.0,13000000.0,
Interest Income,1000000.0,2000000.0,,,3000000.0,4000000.0,
Normalized Income,15000000.0,27000000.0,81000000.0,95000000.0,83000000.0,,
Net Income From Continuing And Discontinued Operation,15000000.0,27000000.0,81000000.0,95000000.0,83000000.0,,
Total Expenses,764000000.0,779000000.0,863000000.0,819000000.0,811000000.0,,
Diluted Average Shares,41000000.0,41000000.0,42000000.0,42000000.0,41900000.0,,
Basic Average Shares,40540541.0,40909091.0,40909091.0,41850220.0,41100000.0,,
Diluted EPS,0.37,0.65,1.94,2.27,1.98,,
Basic EPS,0.37,0.66,1.98,2.27,2.02,,
Diluted NI Availto Com Stockholders,15000000.0,27000000.0,81000000.0,95000000.0,83000000.0,,
Net Income Common Stockholders,15000000.0,27000000.0,81000000.0,95000000.0,83000000.0,,
Net Income,15000000.0,27000000.0,81000000.0,95000000.0,83000000.0,,
Net Income Including Noncontrolling Interests,15000000.0,27000000.0,81000000.0,95000000.0,83000000.0,,
Net Income Discontinuous Operations,,,,,,,0.0
Net Income Continuous Operations,15000000.0,27000000.0,81000000.0,95000000.0,83000000.0,,
Tax Provision,5000000.0,6000000.0,19000000.0,37000000.0,30000000.0,,
Pretax Income,20000000.0,33000000.0,100000000.0,132000000.0,113000000.0,,
Net Non Operating Interest Income Expense,-10000000.0,-9000000.0,-7000000.0,-14000000.0,-9000000.0,,
Total Other Finance Cost,,,,14000000.0,9000000.0,9000000.0,
Interest Expense Non Operating,11000000.0,11000000.0,,,12000000.0,13000000.0,
Interest Income Non Operating,1000000.0,2000000.0,,,3000000.0,4000000.0,
Operating Income,30000000.0,42000000.0,107000000.0,146000000.0,122000000.0,,
Operating Expense,124000000.0,117000000.0,130000000.0,119000000.0,127000000.0,,
Other Taxes,7000000.0,4000000.0,5000000.0,6000000.0,8000000.0,,
Depreciation Amortization Depletion Income Statement,45000000.0,40000000.0,44000000.0,39000000.0,37000000.0,,
Depreciation And Amortization In Income Statement,45000000.0,40000000.0,44000000.0,39000000.0,37000000.0,,
Selling General And Administration,72000000.0,73000000.0,81000000.0,74000000.0,82000000.0,,
General And Administrative Expense,,,,74000000.0,,,
Other Gand A,,,,74000000.0,,,
Gross Profit,154000000.0,159000000.0,237000000.0,265000000.0,249000000.0,,
Cost Of Revenue,640000000.0,662000000.0,733000000.0,700000000.0,684000000.0,,
Total Revenue,794000000.0,821000000.0,970000000.0,965000000.0,933000000.0,,
Operating Revenue,794000000.0,821000000.0,970000000.0,965000000.0,933000000.0,,
