,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-42044000.0,-54919000.0,-48440000.0,-56354000.0,-54364000.0
Net Income From Continuing Operation Net Minority Interest,-43300000.0,-56166000.0,-49732000.0,-57763000.0,-55854000.0
Reconciled Depreciation,447000.0,448000.0,458000.0,532000.0,622000.0
EBITDA,-42044000.0,-54919000.0,-48440000.0,-56354000.0,-54364000.0
EBIT,-42491000.0,-55367000.0,-48898000.0,-56886000.0,-54986000.0
Net Interest Income,2292000.0,2769000.0,3588000.0,4251000.0,4785000.0
Interest Expense,809000.0,799000.0,834000.0,877000.0,868000.0
Interest Income,3101000.0,3568000.0,4422000.0,5128000.0,5653000.0
Normalized Income,-43300000.0,-56166000.0,-49732000.0,-57763000.0,-55854000.0
Net Income From Continuing And Discontinued Operation,-43300000.0,-56166000.0,-49732000.0,-57763000.0,-55854000.0
Total Expenses,45592000.0,58935000.0,53320000.0,62014000.0,60639000.0
Total Operating Income As Reported,-45592000.0,-58935000.0,-53320000.0,-62014000.0,-60639000.0
Diluted Average Shares,61386183.0,61222676.0,60854322.0,60730935.0,60382796.0
Basic Average Shares,61386183.0,61222676.0,60854322.0,60730935.0,60382796.0
Diluted EPS,-0.71,-0.92,-0.82,-0.95,-0.92
Basic EPS,-0.71,-0.92,-0.82,-0.95,-0.92
Diluted NI Availto Com Stockholders,-43300000.0,-56166000.0,-49732000.0,-57763000.0,-55854000.0
Net Income Common Stockholders,-43300000.0,-56166000.0,-49732000.0,-57763000.0,-55854000.0
Net Income,-43300000.0,-56166000.0,-49732000.0,-57763000.0,-55854000.0
Net Income Including Noncontrolling Interests,-43300000.0,-56166000.0,-49732000.0,-57763000.0,-55854000.0
Net Income Continuous Operations,-43300000.0,-56166000.0,-49732000.0,-57763000.0,-55854000.0
Pretax Income,-43300000.0,-56166000.0,-49732000.0,-57763000.0,-55854000.0
Net Non Operating Interest Income Expense,2292000.0,2769000.0,3588000.0,4251000.0,4785000.0
Interest Expense Non Operating,809000.0,799000.0,834000.0,877000.0,868000.0
Interest Income Non Operating,3101000.0,3568000.0,4422000.0,5128000.0,5653000.0
Operating Income,-45592000.0,-58935000.0,-53320000.0,-62014000.0,-60639000.0
Operating Expense,45592000.0,58935000.0,53320000.0,62014000.0,60639000.0
Research And Development,32198000.0,43436000.0,38793000.0,47754000.0,45617000.0
Selling General And Administration,13394000.0,15499000.0,14527000.0,14260000.0,15022000.0
General And Administrative Expense,13394000.0,15499000.0,14527000.0,14260000.0,15022000.0
Other Gand A,13394000.0,15499000.0,14527000.0,14260000.0,15022000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
