,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,1249724.225711,-2970400.0,-8688475.390156,3381300.0,-4117200.0,,
Tax Rate For Calcs,0.223165,0.188,0.22509,0.221,0.219,,
Normalized EBITDA,855200000.0,1300300000.0,699300000.0,675600000.0,690300000.0,,
Total Unusual Items,5600000.0,-15800000.0,-38600000.0,15300000.0,-18800000.0,,
Total Unusual Items Excluding Goodwill,5600000.0,-15800000.0,-38600000.0,15300000.0,-18800000.0,,
Net Income From Continuing Operation Net Minority Interest,365800000.0,704400000.0,258300000.0,312600000.0,283400000.0,,
Reconciled Depreciation,230800000.0,253400000.0,213000000.0,210000000.0,211600000.0,,
Reconciled Cost Of Revenue,1846300000.0,1936700000.0,1590400000.0,1662200000.0,1659500000.0,,
EBITDA,860800000.0,1284500000.0,660700000.0,690900000.0,671500000.0,,
EBIT,630000000.0,1031100000.0,447700000.0,480900000.0,459900000.0,,
Net Interest Income,-158600000.0,-158400000.0,-101900000.0,-92900000.0,-94300000.0,,
Interest Expense,158600000.0,158400000.0,,,94300000.0,92200000.0,78200000.0
Normalized Income,361449724.225711,717229600.0,288211524.609844,300681300.0,298082800.0,,
Net Income From Continuing And Discontinued Operation,365800000.0,704400000.0,258300000.0,312600000.0,283400000.0,,
Total Expenses,2596400000.0,2680500000.0,2242300000.0,2325900000.0,2296700000.0,,
Diluted Average Shares,260435000.0,259421000.0,231059000.0,223886000.0,222854000.0,,
Basic Average Shares,256260000.0,254819000.0,226425000.0,219331000.0,218789000.0,,
Diluted EPS,1.4,2.72,1.12,1.39,1.27,,
Basic EPS,1.427456,2.764315,1.140775,1.425243,1.295312,,
Diluted NI Availto Com Stockholders,365800000.0,704400000.0,258300000.0,312600000.0,283400000.0,,
Net Income Common Stockholders,365800000.0,704400000.0,258300000.0,312600000.0,283400000.0,,
Net Income,365800000.0,704400000.0,258300000.0,312600000.0,283400000.0,,
Minority Interests,-400000.0,-4500000.0,100000.0,-1500000.0,-2000000.0,,
Net Income Including Noncontrolling Interests,366200000.0,708900000.0,258200000.0,314100000.0,285400000.0,,
Net Income Continuous Operations,366200000.0,708900000.0,258200000.0,314100000.0,285400000.0,,
Tax Provision,105200000.0,163800000.0,75000000.0,89200000.0,80200000.0,,
Pretax Income,471400000.0,872700000.0,333200000.0,403300000.0,365600000.0,,
Other Income Expense,5600000.0,-15800000.0,-38600000.0,15300000.0,-18800000.0,,
Special Income Charges,5600000.0,-15800000.0,-38600000.0,15300000.0,-18800000.0,,
Restructuring And Mergern Acquisition,-5600000.0,15800000.0,38600000.0,-15300000.0,18800000.0,,
Net Non Operating Interest Income Expense,-158600000.0,-158400000.0,-101900000.0,-92900000.0,-94300000.0,,
Total Other Finance Cost,,,,92900000.0,,,
Interest Expense Non Operating,158600000.0,158400000.0,,,94300000.0,92200000.0,78200000.0
Operating Income,624400000.0,1046900000.0,473700000.0,480900000.0,478700000.0,,
Operating Expense,750100000.0,743800000.0,651900000.0,663700000.0,637200000.0,,
Other Operating Expenses,519300000.0,490400000.0,438900000.0,453700000.0,425600000.0,,
Depreciation Amortization Depletion Income Statement,230800000.0,253400000.0,213000000.0,210000000.0,211600000.0,,
Depreciation And Amortization In Income Statement,230800000.0,253400000.0,213000000.0,210000000.0,211600000.0,,
Amortization,181100000.0,209300000.0,167000000.0,164700000.0,170800000.0,,
Amortization Of Intangibles Income Statement,181100000.0,209300000.0,167000000.0,164700000.0,170800000.0,,
Depreciation Income Statement,49700000.0,44100000.0,46000000.0,45300000.0,40800000.0,,
Gross Profit,1374500000.0,1790700000.0,1125600000.0,1144600000.0,1115900000.0,,
Cost Of Revenue,1846300000.0,1936700000.0,1590400000.0,1662200000.0,1659500000.0,,
Total Revenue,3220800000.0,3727400000.0,2716000000.0,2806800000.0,2775400000.0,,
Operating Revenue,3002400000.0,3481600000.0,2529800000.0,2618100000.0,2587500000.0,,
