,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,402256.552192,16793.498301,-7860.846093,376764.127073,124534.157285
Tax Rate For Calcs,0.238445,0.239907,0.00014,0.233002,0.241814
Normalized EBITDA,200641000.0,174540000.0,172482000.0,188915000.0,182553000.0
Total Unusual Items,1687000.0,70000.0,-56302000.0,1617000.0,515000.0
Total Unusual Items Excluding Goodwill,1687000.0,70000.0,-56302000.0,1617000.0,515000.0
Net Income From Continuing Operation Net Minority Interest,94277000.0,75986000.0,42817000.0,89968000.0,83854000.0
Reconciled Depreciation,65670000.0,63730000.0,62545000.0,60653000.0,59482000.0
Reconciled Cost Of Revenue,628908000.0,576066000.0,605895000.0,612744000.0,613714000.0
EBITDA,202328000.0,174610000.0,116180000.0,190532000.0,183068000.0
EBIT,136658000.0,110880000.0,53635000.0,129879000.0,123586000.0
Net Interest Income,-12730000.0,-10537000.0,-10661000.0,-12498000.0,-12819000.0
Interest Expense,12730000.0,10537000.0,10661000.0,12498000.0,12819000.0
Normalized Income,92992256.552192,75932793.498301,99111139.153907,88727764.127073,83463534.157285
Net Income From Continuing And Discontinued Operation,94277000.0,75986000.0,42817000.0,89968000.0,83854000.0
Total Expenses,725296000.0,680183000.0,695867000.0,705836000.0,704407000.0
Total Operating Income As Reported,131846000.0,105546000.0,50146000.0,126930000.0,120498000.0
Diluted Average Shares,56437000.0,57316000.0,57852000.0,58186000.0,58592000.0
Basic Average Shares,56105000.0,56949000.0,57410000.0,57753000.0,58181000.0
Diluted EPS,1.67,1.33,0.74,1.55,1.43
Basic EPS,1.68,1.33,0.75,1.56,1.44
Diluted NI Availto Com Stockholders,94260000.0,75986000.0,42816000.0,89945000.0,83841000.0
Average Dilution Earnings,0.0,0.0,0.0,1000.0,0.0
Net Income Common Stockholders,94260000.0,75986000.0,42816000.0,89944000.0,83841000.0
Otherunder Preferred Stock Dividend,17000.0,0.0,1000.0,24000.0,13000.0
Net Income,94277000.0,75986000.0,42817000.0,89968000.0,83854000.0
Minority Interests,-101000.0,-284000.0,-151000.0,-63000.0,-128000.0
Net Income Including Noncontrolling Interests,94378000.0,76270000.0,42968000.0,90031000.0,83982000.0
Net Income Continuous Operations,94378000.0,76270000.0,42968000.0,90031000.0,83982000.0
Tax Provision,29550000.0,24073000.0,6000.0,27350000.0,26785000.0
Pretax Income,123928000.0,100343000.0,42974000.0,117381000.0,110767000.0
Other Income Expense,6499000.0,5404000.0,-52813000.0,4566000.0,3603000.0
Other Non Operating Income Expenses,4812000.0,5334000.0,3489000.0,2949000.0,3088000.0
Special Income Charges,1687000.0,70000.0,-56302000.0,1617000.0,515000.0
Gain On Sale Of Ppe,1687000.0,70000.0,1000.0,1617000.0,515000.0
Net Non Operating Interest Income Expense,-12730000.0,-10537000.0,-10661000.0,-12498000.0,-12819000.0
Interest Expense Non Operating,12730000.0,10537000.0,10661000.0,12498000.0,12819000.0
Operating Income,130159000.0,105476000.0,106448000.0,125313000.0,119983000.0
Operating Expense,96388000.0,104117000.0,89972000.0,93092000.0,90693000.0
Other Taxes,10542000.0,8830000.0,7583000.0,8973000.0,10310000.0
Selling General And Administration,85846000.0,95287000.0,82389000.0,84119000.0,80383000.0
Gross Profit,226547000.0,209593000.0,196420000.0,218405000.0,210676000.0
Cost Of Revenue,628908000.0,576066000.0,605895000.0,612744000.0,613714000.0
Total Revenue,855455000.0,785659000.0,802315000.0,831149000.0,824390000.0
Operating Revenue,855455000.0,785659000.0,802315000.0,831149000.0,824390000.0
