,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-20246000.0,-22086000.0,-23244000.0,-23119000.0,-21045000.0,,
Total Unusual Items,0.0,,0.0,0.0,-2398000.0,,
Total Unusual Items Excluding Goodwill,0.0,,0.0,0.0,-2398000.0,,
Net Income From Continuing Operation Net Minority Interest,-17936000.0,-18834000.0,-19503000.0,-19122000.0,-22979000.0,,
Reconciled Depreciation,851000.0,827000.0,761000.0,733000.0,791000.0,,
EBITDA,-20246000.0,-22086000.0,-23244000.0,-23119000.0,-23443000.0,,
EBIT,-21097000.0,-22913000.0,-24005000.0,-23852000.0,-24234000.0,,
Net Interest Income,2309000.0,2692000.0,3096000.0,3495000.0,2870000.0,,
Interest Income,2309000.0,2692000.0,3096000.0,3495000.0,2870000.0,,
Normalized Income,-17936000.0,-18834000.0,-19503000.0,-19122000.0,-20581000.0,,
Net Income From Continuing And Discontinued Operation,-17936000.0,-18834000.0,-19503000.0,-19122000.0,-22979000.0,,
Total Expenses,28654000.0,28865000.0,26861000.0,31660000.0,31122000.0,,
Total Operating Income As Reported,-21097000.0,-22913000.0,-24005000.0,-23852000.0,-26632000.0,,
Diluted Average Shares,62978219.0,62848673.0,,62602848.0,51580310.0,42428813.0,
Basic Average Shares,62978219.0,62848673.0,,62602848.0,51580310.0,42428813.0,
Diluted EPS,-0.28,-0.3,,-0.31,-0.45,-0.59,
Basic EPS,-0.28,-0.3,,-0.31,-0.45,-0.59,
Diluted NI Availto Com Stockholders,-17936000.0,-18834000.0,-19503000.0,-19122000.0,-22979000.0,,
Net Income Common Stockholders,-17936000.0,-18834000.0,-19503000.0,-19122000.0,-22979000.0,,
Net Income,-17936000.0,-18834000.0,-19503000.0,-19122000.0,-22979000.0,,
Net Income Including Noncontrolling Interests,-17936000.0,-18834000.0,-19503000.0,-19122000.0,-22979000.0,,
Net Income Continuous Operations,-17936000.0,-18834000.0,-19503000.0,-19122000.0,-22979000.0,,
Tax Provision,,,0.0,0.0,0.0,0.0,1986000.0
Pretax Income,-17936000.0,-18834000.0,-19503000.0,-19122000.0,-22979000.0,,
Other Income Expense,852000.0,1387000.0,1406000.0,1235000.0,-1615000.0,,
Other Non Operating Income Expenses,852000.0,1387000.0,1406000.0,1235000.0,783000.0,,
Special Income Charges,0.0,,0.0,0.0,-2398000.0,,
Write Off,0.0,,0.0,0.0,2398000.0,,
Impairment Of Capital Assets,,,0.0,0.0,2398000.0,,
Net Non Operating Interest Income Expense,2309000.0,2692000.0,3096000.0,3495000.0,2870000.0,,
Interest Income Non Operating,2309000.0,2692000.0,3096000.0,3495000.0,2870000.0,,
Operating Income,-21097000.0,-22913000.0,-24005000.0,-23852000.0,-24234000.0,,
Operating Expense,28654000.0,28865000.0,26861000.0,31660000.0,31122000.0,,
Research And Development,21792000.0,21626000.0,20508000.0,24689000.0,23797000.0,,
Selling General And Administration,6862000.0,7239000.0,6353000.0,6971000.0,7325000.0,,
General And Administrative Expense,6862000.0,7239000.0,6353000.0,6971000.0,7325000.0,,
Other Gand A,2458000.0,2699000.0,2432000.0,2645000.0,2917000.0,,
Salaries And Wages,4404000.0,4540000.0,3921000.0,4326000.0,4408000.0,,
Total Revenue,7557000.0,5952000.0,2856000.0,7808000.0,6888000.0,,
Operating Revenue,7557000.0,5952000.0,2856000.0,7808000.0,6888000.0,,
