,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-141120.0,-11767998.0,-6498929.777513,-15378744.0,-24463556.312807
Tax Rate For Calcs,0.21,0.066,0.065058,0.068,0.066751
Normalized EBITDA,9191000.0,28574000.0,25924000.0,41422000.0,54956000.0
Total Unusual Items,-672000.0,-178303000.0,-99895000.0,-226158000.0,-366492000.0
Total Unusual Items Excluding Goodwill,-672000.0,-178303000.0,-99895000.0,-226158000.0,-366492000.0
Net Income From Continuing Operation Net Minority Interest,-7551000.0,-107228000.0,-59075000.0,-130896000.0,-213635000.0
Reconciled Depreciation,14338000.0,13817000.0,13132000.0,13063000.0,12788000.0
Reconciled Cost Of Revenue,8800000.0,10141000.0,10967000.0,10077000.0,9904000.0
EBITDA,8519000.0,-149729000.0,-73971000.0,-184736000.0,-311536000.0
EBIT,-5819000.0,-163546000.0,-87103000.0,-197799000.0,-324324000.0
Net Interest Income,-1241000.0,-381000.0,-303000.0,-7000.0,-46000.0
Interest Expense,2990000.0,2433000.0,3509000.0,3749000.0,3763000.0
Interest Income,1749000.0,2052000.0,3206000.0,3742000.0,3717000.0
Normalized Income,-7020120.0,59307002.0,34321070.222487,79883256.0,128393443.687193
Net Income From Continuing And Discontinued Operation,-7551000.0,-107228000.0,-59075000.0,-130896000.0,-213635000.0
Total Expenses,64248000.0,66181000.0,61956000.0,61906000.0,66886000.0
Total Operating Income As Reported,-4170000.0,-184786000.0,-99563000.0,-225367000.0,-369641000.0
Diluted Average Shares,106815740.0,112782505.0,115015489.0,116382021.0,117750392.0
Basic Average Shares,106815740.0,112782505.0,115015489.0,116382021.0,117750392.0
Diluted EPS,-0.07,-0.95,-0.51,-1.12,-1.81
Basic EPS,-0.07,-0.95,-0.51,-1.12,-1.81
Diluted NI Availto Com Stockholders,-7551000.0,-107228000.0,-59075000.0,-130896000.0,-213635000.0
Net Income Common Stockholders,-7551000.0,-107228000.0,-59075000.0,-130896000.0,-213635000.0
Net Income,-7551000.0,-107228000.0,-59075000.0,-130896000.0,-213635000.0
Minority Interests,1714000.0,47865000.0,25642000.0,56928000.0,92552000.0
Net Income Including Noncontrolling Interests,-9265000.0,-155093000.0,-84717000.0,-187824000.0,-306187000.0
Net Income Continuous Operations,-9265000.0,-155093000.0,-84717000.0,-187824000.0,-306187000.0
Tax Provision,456000.0,-10886000.0,-5895000.0,-13724000.0,-21900000.0
Pretax Income,-8809000.0,-165979000.0,-90612000.0,-201548000.0,-328087000.0
Other Income Expense,-4070000.0,-158608000.0,-90641000.0,-202332000.0,-324892000.0
Other Non Operating Income Expenses,-3398000.0,19695000.0,9254000.0,23826000.0,41600000.0
Special Income Charges,-672000.0,-178303000.0,-99895000.0,-226158000.0,-366492000.0
Other Special Charges,,507000.0,,,
Impairment Of Capital Assets,0.0,176531000.0,97060000.0,228153000.0,363641000.0
Restructuring And Mergern Acquisition,672000.0,1265000.0,2835000.0,-1995000.0,2851000.0
Net Non Operating Interest Income Expense,-1241000.0,-381000.0,-303000.0,-7000.0,-46000.0
Interest Expense Non Operating,2990000.0,2433000.0,3509000.0,3749000.0,3763000.0
Interest Income Non Operating,1749000.0,2052000.0,3206000.0,3742000.0,3717000.0
Operating Income,-3498000.0,-6990000.0,332000.0,791000.0,-3149000.0
Operating Expense,50111000.0,50750000.0,47270000.0,48240000.0,53603000.0
Depreciation Amortization Depletion Income Statement,9001000.0,8527000.0,9413000.0,9474000.0,9409000.0
Depreciation And Amortization In Income Statement,9001000.0,8527000.0,9413000.0,9474000.0,9409000.0
Research And Development,7968000.0,9301000.0,8982000.0,7282000.0,10122000.0
Selling General And Administration,33142000.0,32922000.0,28875000.0,31484000.0,34072000.0
Selling And Marketing Expense,20469000.0,20653000.0,20372000.0,20130000.0,21545000.0
General And Administrative Expense,12673000.0,12269000.0,8503000.0,11354000.0,12527000.0
Other Gand A,12673000.0,12269000.0,8503000.0,11354000.0,12527000.0
Gross Profit,46613000.0,43760000.0,47602000.0,49031000.0,50454000.0
Cost Of Revenue,14137000.0,15431000.0,14686000.0,13666000.0,13283000.0
Total Revenue,60750000.0,59191000.0,62288000.0,62697000.0,63737000.0
Operating Revenue,60750000.0,59191000.0,62288000.0,62697000.0,63737000.0
