,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,-80640.0,-3473610.0,56329.85882,112560.0
Tax Rate For Calcs,0.041588,0.21,0.21,0.00475,0.21
Normalized EBITDA,3254000.0,2361000.0,4074000.0,7671000.0,5121000.0
Total Unusual Items,0.0,-384000.0,-16541000.0,11859000.0,536000.0
Total Unusual Items Excluding Goodwill,0.0,-384000.0,-16541000.0,11859000.0,536000.0
Net Income From Continuing Operation Net Minority Interest,507000.0,-1170000.0,-16475000.0,7543000.0,79000.0
Reconciled Depreciation,1792000.0,2098000.0,-713000.0,6220000.0,3684000.0
Reconciled Cost Of Revenue,23677000.0,16656000.0,33126000.0,32166000.0,32779000.0
EBITDA,3254000.0,1977000.0,-12467000.0,19530000.0,5657000.0
EBIT,1462000.0,-121000.0,-14737000.0,13310000.0,1973000.0
Net Interest Income,-933000.0,-1026000.0,-1220000.0,-5731000.0,-1776000.0
Interest Expense,933000.0,1026000.0,1220000.0,5731000.0,1776000.0
Normalized Income,507000.0,-866640.0,-3407610.0,-4259670.14118,-344440.0
Net Income From Continuing And Discontinued Operation,507000.0,-1570000.0,-566000.0,8969000.0,624000.0
Total Expenses,38943000.0,31713000.0,46297000.0,52509000.0,49766000.0
Total Operating Income As Reported,1280000.0,-424000.0,1790000.0,1016000.0,1854000.0
Diluted Average Shares,15023832.0,15002003.0,14032056.0,13218293.0,11894746.0
Basic Average Shares,15023832.0,15002003.0,14032056.0,12336503.0,11894746.0
Diluted EPS,-0.03,-0.16,-0.1,-0.06,-0.02
Basic EPS,-0.03,-0.16,-0.1,0.66,-0.02
Diluted NI Availto Com Stockholders,-376000.0,-2434000.0,-1410000.0,8142000.0,-184000.0
Net Income Common Stockholders,-376000.0,-2434000.0,-1410000.0,8142000.0,-184000.0
Preferred Stock Dividends,883000.0,864000.0,844000.0,827000.0,808000.0
Net Income,507000.0,-1570000.0,-566000.0,8969000.0,624000.0
Net Income Including Noncontrolling Interests,507000.0,-1570000.0,-566000.0,8969000.0,624000.0
Net Income Discontinuous Operations,0.0,-400000.0,15909000.0,1426000.0,545000.0
Net Income Continuous Operations,507000.0,-1170000.0,-16475000.0,7543000.0,79000.0
Tax Provision,22000.0,23000.0,518000.0,36000.0,118000.0
Pretax Income,529000.0,-1147000.0,-15957000.0,7579000.0,197000.0
Other Income Expense,182000.0,-81000.0,-16527000.0,11787000.0,119000.0
Other Non Operating Income Expenses,182000.0,303000.0,14000.0,-72000.0,-417000.0
Special Income Charges,0.0,-384000.0,-16541000.0,11859000.0,536000.0
Other Special Charges,,,16541000.0,-12366000.0,-536000.0
Impairment Of Capital Assets,0.0,384000.0,0.0,507000.0,0.0
Net Non Operating Interest Income Expense,-933000.0,-1026000.0,-1220000.0,-5731000.0,-1776000.0
Interest Expense Non Operating,933000.0,1026000.0,1220000.0,5731000.0,1776000.0
Operating Income,1280000.0,-40000.0,1790000.0,1523000.0,1854000.0
Operating Expense,15235000.0,15023000.0,16154000.0,17277000.0,16955000.0
Depreciation Amortization Depletion Income Statement,1761000.0,2064000.0,2270000.0,3154000.0,3652000.0
Depreciation And Amortization In Income Statement,1761000.0,2064000.0,2270000.0,3154000.0,3652000.0
Research And Development,4820000.0,4535000.0,5564000.0,5176000.0,5173000.0
Selling General And Administration,8654000.0,8424000.0,8320000.0,8947000.0,8130000.0
Selling And Marketing Expense,3951000.0,3934000.0,3775000.0,4125000.0,4212000.0
General And Administrative Expense,4703000.0,4490000.0,4545000.0,4822000.0,3918000.0
Other Gand A,4703000.0,4490000.0,4545000.0,4822000.0,3918000.0
Gross Profit,16515000.0,14983000.0,17944000.0,18800000.0,18809000.0
Cost Of Revenue,23708000.0,16690000.0,30143000.0,35232000.0,32811000.0
Total Revenue,40223000.0,31673000.0,48087000.0,54032000.0,51620000.0
Operating Revenue,40223000.0,31673000.0,48087000.0,54032000.0,51620000.0
