,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,25012.067578,-824040.0,-6504540.0,0.0,0.0
Tax Rate For Calcs,0.008045,0.21,0.21,0.0,0.0
Normalized EBITDA,-23288000.0,-32983000.0,15269000.0,-44616000.0,-44669000.0
Total Unusual Items,3109000.0,-3924000.0,-30974000.0,9254000.0,-11807000.0
Total Unusual Items Excluding Goodwill,3109000.0,-3924000.0,-30974000.0,9254000.0,-11807000.0
Net Income From Continuing Operation Net Minority Interest,-30825000.0,-48418000.0,-53479000.0,-46288000.0,-67337000.0
Reconciled Depreciation,2653000.0,2693000.0,2994000.0,3054000.0,3024000.0
EBITDA,-20179000.0,-36907000.0,-15705000.0,-35362000.0,-56476000.0
EBIT,-22832000.0,-39600000.0,-18699000.0,-38416000.0,-59500000.0
Net Interest Income,-995000.0,-1127000.0,-25763000.0,-1489000.0,-1601000.0
Interest Expense,8243000.0,8665000.0,33927000.0,9026000.0,9282000.0
Interest Income,7248000.0,7538000.0,8164000.0,7537000.0,7681000.0
Normalized Income,-33908987.932422,-45318040.0,-29009540.0,-55542000.0,-55530000.0
Net Income From Continuing And Discontinued Operation,-30825000.0,-48418000.0,-53479000.0,-46288000.0,-67337000.0
Total Expenses,76780000.0,75915000.0,65971000.0,72993000.0,79277000.0
Total Operating Income As Reported,-33172000.0,-43183000.0,4047000.0,-55197000.0,-55370000.0
Diluted Average Shares,74279000.0,73667000.0,73175549.0,64022547.0,61676000.0
Basic Average Shares,74279000.0,73667000.0,73175549.0,64022547.0,61676000.0
Diluted EPS,-0.41,-0.66,-0.62,-0.72,-1.09
Basic EPS,-0.41,-0.66,-0.62,-0.72,-1.09
Diluted NI Availto Com Stockholders,-30825000.0,-48418000.0,-53479000.0,-46288000.0,-67337000.0
Net Income Common Stockholders,-30825000.0,-48418000.0,-53479000.0,-46288000.0,-67337000.0
Net Income,-30825000.0,-48418000.0,-53479000.0,-46288000.0,-67337000.0
Minority Interests,0.0,214000.0,647000.0,1154000.0,1445000.0
Net Income Including Noncontrolling Interests,-30825000.0,-48632000.0,-54126000.0,-47442000.0,-68782000.0
Net Income Continuous Operations,-30825000.0,-48632000.0,-54126000.0,-47442000.0,-68782000.0
Tax Provision,-250000.0,367000.0,1500000.0,0.0,0.0
Pretax Income,-31075000.0,-48265000.0,-52626000.0,-47442000.0,-68782000.0
Other Income Expense,3092000.0,-3955000.0,-30910000.0,9244000.0,-11811000.0
Other Non Operating Income Expenses,-17000.0,-31000.0,64000.0,-10000.0,-4000.0
Special Income Charges,-1858000.0,-4865000.0,0.0,0.0,220000.0
Write Off,1858000.0,4865000.0,0.0,0.0,-220000.0
Gain On Sale Of Security,4967000.0,941000.0,-30974000.0,9254000.0,-12027000.0
Net Non Operating Interest Income Expense,-995000.0,-1127000.0,-25763000.0,-1489000.0,-1601000.0
Interest Expense Non Operating,8243000.0,8665000.0,33927000.0,9026000.0,9282000.0
Interest Income Non Operating,7248000.0,7538000.0,8164000.0,7537000.0,7681000.0
Operating Income,-33172000.0,-43183000.0,4047000.0,-55197000.0,-55370000.0
Operating Expense,76780000.0,75915000.0,65971000.0,72993000.0,79277000.0
Research And Development,61665000.0,58578000.0,51056000.0,58226000.0,61531000.0
Selling General And Administration,15115000.0,17337000.0,14915000.0,14767000.0,17746000.0
General And Administrative Expense,15115000.0,17337000.0,14915000.0,14767000.0,17746000.0
Other Gand A,15115000.0,17337000.0,14915000.0,14767000.0,17746000.0
Total Revenue,43608000.0,32732000.0,70018000.0,17796000.0,23907000.0
Operating Revenue,43608000.0,32732000.0,70018000.0,17796000.0,23907000.0
