,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.125523,0.201145,0.198225,0.249275,0.197452
Normalized EBITDA,149500000.0,383100000.0,221700000.0,86100000.0,104500000.0
Net Income From Continuing Operation Net Minority Interest,20900000.0,209300000.0,81300000.0,-25900000.0,-12600000.0
Reconciled Depreciation,75700000.0,73700000.0,72300000.0,71100000.0,71400000.0
Reconciled Cost Of Revenue,233800000.0,594300000.0,399300000.0,166800000.0,267600000.0
EBITDA,149500000.0,383100000.0,221700000.0,86100000.0,104500000.0
EBIT,73800000.0,309400000.0,149400000.0,15000000.0,33100000.0
Net Interest Income,-49900000.0,-47400000.0,-48000000.0,-49500000.0,-48800000.0
Interest Expense,49900000.0,47400000.0,48000000.0,49500000.0,48800000.0
Normalized Income,20900000.0,209300000.0,81300000.0,-25900000.0,-12600000.0
Net Income From Continuing And Discontinued Operation,20900000.0,209300000.0,81300000.0,-25900000.0,-12600000.0
Total Expenses,352700000.0,744900000.0,520300000.0,274000000.0,383400000.0
Total Operating Income As Reported,69200000.0,306400000.0,148800000.0,19800000.0,30700000.0
Diluted Average Shares,59100000.0,58500000.0,57900000.0,57700000.0,57700000.0
Basic Average Shares,58900000.0,58300000.0,57700000.0,57700000.0,57700000.0
Diluted EPS,0.29,3.51,1.34,-0.51,-0.28
Basic EPS,0.29,3.52,1.34,-0.51,-0.28
Diluted NI Availto Com Stockholders,17200000.0,205300000.0,77500000.0,-29500000.0,-16300000.0
Net Income Common Stockholders,17200000.0,205300000.0,77500000.0,-29500000.0,-16300000.0
Preferred Stock Dividends,3700000.0,3700000.0,3700000.0,3700000.0,3700000.0
Net Income,20900000.0,209300000.0,81300000.0,-25900000.0,-12600000.0
Net Income Including Noncontrolling Interests,20900000.0,209300000.0,81300000.0,-25900000.0,-12600000.0
Net Income Continuous Operations,20900000.0,209300000.0,81300000.0,-25900000.0,-12600000.0
Tax Provision,3000000.0,52700000.0,20100000.0,-8600000.0,-3100000.0
Pretax Income,23900000.0,262000000.0,101400000.0,-34500000.0,-15700000.0
Other Income Expense,4600000.0,3000000.0,600000.0,-4800000.0,2400000.0
Other Non Operating Income Expenses,4600000.0,3000000.0,600000.0,-4800000.0,2400000.0
Net Non Operating Interest Income Expense,-49900000.0,-47400000.0,-48000000.0,-49500000.0,-48800000.0
Interest Expense Non Operating,49900000.0,47400000.0,48000000.0,49500000.0,48800000.0
Operating Income,69200000.0,306400000.0,148800000.0,19800000.0,30700000.0
Operating Expense,118900000.0,150600000.0,121000000.0,107200000.0,115800000.0
Other Taxes,43200000.0,76900000.0,48700000.0,36100000.0,44400000.0
Depreciation Amortization Depletion Income Statement,75700000.0,73700000.0,72300000.0,71100000.0,71400000.0
Depreciation And Amortization In Income Statement,75700000.0,73700000.0,72300000.0,71100000.0,71400000.0
Gross Profit,188100000.0,457000000.0,269800000.0,127000000.0,146500000.0
Cost Of Revenue,233800000.0,594300000.0,399300000.0,166800000.0,267600000.0
Total Revenue,421900000.0,1051300000.0,669100000.0,293800000.0,414100000.0
Operating Revenue,421900000.0,1051300000.0,669100000.0,293800000.0,414100000.0
