,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,-23500000.0,18635294.117647,-14838709.677419,-16711538.461538,-15000000.0
Tax Rate For Calcs,0.25,0.211765,0.215054,0.211538,0.208333
Normalized EBITDA,122000000.0,89000000.0,-17000000.0,-69000000.0,50000000.0
Total Unusual Items,-94000000.0,88000000.0,-69000000.0,-79000000.0,-72000000.0
Total Unusual Items Excluding Goodwill,-94000000.0,88000000.0,-69000000.0,-79000000.0,-72000000.0
Net Income From Continuing Operation Net Minority Interest,15000000.0,134000000.0,-73000000.0,-123000000.0,-19000000.0
Reconciled Depreciation,0.0,0.0,0.0,0.0,0.0
Reconciled Cost Of Revenue,0.0,0.0,0.0,0.0,0.0
EBITDA,28000000.0,177000000.0,-86000000.0,-148000000.0,-22000000.0
EBIT,28000000.0,177000000.0,-86000000.0,-148000000.0,-22000000.0
Net Interest Income,-8000000.0,-7000000.0,-7000000.0,-8000000.0,-2000000.0
Interest Expense,8000000.0,7000000.0,7000000.0,8000000.0,2000000.0
Normalized Income,85500000.0,64635294.117647,-18838709.677419,-60711538.461538,38000000.0
Net Income From Continuing And Discontinued Operation,15000000.0,134000000.0,-73000000.0,-123000000.0,-19000000.0
Total Expenses,3000000.0,2000000.0,2000000.0,6000000.0,5000000.0
Total Operating Income As Reported,-3000000.0,-2000000.0,-2000000.0,-6000000.0,-5000000.0
Diluted Average Shares,91735951.0,92000000.0,92000000.0,,91683005.0
Basic Average Shares,91735951.0,92000000.0,92000000.0,,91683005.0
Diluted EPS,0.163513,1.46,-0.79,,-0.207236
Basic EPS,0.163513,1.46,-0.79,,-0.207236
Diluted NI Availto Com Stockholders,15000000.0,134000000.0,-73000000.0,-123000000.0,-19000000.0
Net Income Common Stockholders,15000000.0,134000000.0,-73000000.0,-123000000.0,-19000000.0
Net Income,15000000.0,134000000.0,-73000000.0,-123000000.0,-19000000.0
Minority Interests,0.0,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,15000000.0,134000000.0,-73000000.0,-123000000.0,-19000000.0
Net Income Discontinuous Operations,0.0,,,,0.0
Net Income Continuous Operations,15000000.0,134000000.0,-73000000.0,-123000000.0,-19000000.0
Tax Provision,5000000.0,36000000.0,-20000000.0,-33000000.0,-5000000.0
Pretax Income,20000000.0,170000000.0,-93000000.0,-156000000.0,-24000000.0
Other Income Expense,31000000.0,179000000.0,-84000000.0,-142000000.0,-17000000.0
Other Non Operating Income Expenses,8000000.0,6000000.0,6000000.0,5000000.0,-35000000.0
Special Income Charges,0.0,0.0,0.0,2000000.0,0.0
Write Off,0.0,0.0,0.0,0.0,0.0
Earnings From Equity Interest,117000000.0,85000000.0,-21000000.0,-68000000.0,90000000.0
Gain On Sale Of Security,-94000000.0,88000000.0,-69000000.0,-81000000.0,-72000000.0
Net Non Operating Interest Income Expense,-8000000.0,-7000000.0,-7000000.0,-8000000.0,-2000000.0
Interest Expense Non Operating,8000000.0,7000000.0,7000000.0,8000000.0,2000000.0
Operating Income,-3000000.0,-2000000.0,-2000000.0,-6000000.0,-5000000.0
Operating Expense,3000000.0,2000000.0,2000000.0,6000000.0,5000000.0
Depreciation Amortization Depletion Income Statement,0.0,0.0,0.0,0.0,0.0
Depreciation And Amortization In Income Statement,0.0,0.0,0.0,0.0,0.0
Selling General And Administration,3000000.0,2000000.0,2000000.0,6000000.0,5000000.0
Gross Profit,0.0,0.0,0.0,0.0,0.0
Cost Of Revenue,0.0,0.0,0.0,0.0,0.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
