,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,73163592622.2935,0.0,0.0,0.0,-3150000000.0,
Tax Rate For Calcs,0.343491,0.314212,0.35,0.30715,0.35,
Normalized EBITDA,9918000000000.0,8380000000000.0,11907101000000.0,9306000000000.0,13258000000000.0,
Total Unusual Items,213000000000.0,,,,-9000000000.0,-1942755000000.0
Total Unusual Items Excluding Goodwill,213000000000.0,,,,-9000000000.0,-1942755000000.0
Net Income From Continuing Operation Net Minority Interest,1811000000000.0,3127000000000.0,2804153000000.0,3649000000000.0,3376000000000.0,
Reconciled Depreciation,4494000000000.0,,,,3714000000000.0,209368000000.0
Reconciled Cost Of Revenue,21161000000000.0,20705000000000.0,24193154000000.0,22644000000000.0,20580000000000.0,
EBITDA,10131000000000.0,8380000000000.0,11907101000000.0,9306000000000.0,13249000000000.0,
EBIT,5637000000000.0,8380000000000.0,11907101000000.0,9306000000000.0,9535000000000.0,
Net Interest Income,-2298000000000.0,-2418000000000.0,-2476553000000.0,-2051000000000.0,-2081000000000.0,
Interest Expense,,,,,,2311858000000.0
Interest Income,,,,,,506300000000.0
Normalized Income,1671163592622.2935,3127000000000.0,2804153000000.0,3649000000000.0,3381850000000.0,
Net Income From Continuing And Discontinued Operation,1811000000000.0,3127000000000.0,2804153000000.0,3649000000000.0,3376000000000.0,
Total Expenses,24032000000000.0,22985000000000.0,27091860000000.0,25301000000000.0,23092000000000.0,
Total Operating Income As Reported,5637000000000.0,8380000000000.0,9819997000000.0,9306000000000.0,9535000000000.0,
Diluted Average Shares,2055834735.0,2055834735.0,2055834735.0,2055834735.0,2055834735.0,
Basic Average Shares,2055834735.0,2055834735.0,2055834735.0,2055834735.0,2055834735.0,
Diluted EPS,880.907385,1521.036661,1896.066806,1774.948121,1642.155346,
Basic EPS,880.907385,1521.036661,1896.066806,1774.948121,1642.155346,
Diluted NI Availto Com Stockholders,1811000000000.0,3127000000000.0,2804153000000.0,3649000000000.0,3376000000000.0,
Net Income Common Stockholders,1811000000000.0,3127000000000.0,2804153000000.0,3649000000000.0,3376000000000.0,
Net Income,1811000000000.0,3127000000000.0,2804153000000.0,3649000000000.0,3376000000000.0,
Minority Interests,-645000000000.0,-1105000000000.0,-1110722000000.0,-1458000000000.0,-1024000000000.0,
Net Income Including Noncontrolling Interests,2456000000000.0,4232000000000.0,3914875000000.0,5107000000000.0,4400000000000.0,
Net Income Continuous Operations,2456000000000.0,4232000000000.0,3914875000000.0,5107000000000.0,4400000000000.0,
Tax Provision,1285000000000.0,1939000000000.0,3790540000000.0,2264000000000.0,3234000000000.0,
Pretax Income,3741000000000.0,6171000000000.0,7705415000000.0,7371000000000.0,7634000000000.0,
Other Income Expense,402000000000.0,209000000000.0,2479400000000.0,116000000000.0,180000000000.0,
Special Income Charges,,,,,,-2548586000000.0
Gain On Sale Of Ppe,,,,,,-106582000000.0
Other Special Charges,,,,,,318362000000.0
Write Off,,,,,,160952000000.0
Impairment Of Capital Assets,,,,,,1962690000000.0
Earnings From Equity Interest,189000000000.0,209000000000.0,262366000000.0,116000000000.0,189000000000.0,
Gain On Sale Of Security,213000000000.0,,,,-9000000000.0,605831000000.0
Net Non Operating Interest Income Expense,-2298000000000.0,-2418000000000.0,-2476553000000.0,-2051000000000.0,-2081000000000.0,
Total Other Finance Cost,2298000000000.0,2418000000000.0,-5738998000000.0,2051000000000.0,2081000000000.0,
Interest Expense Non Operating,,,,,,2311858000000.0
Interest Income Non Operating,,,,,,506300000000.0
Operating Income,5637000000000.0,8380000000000.0,7702568000000.0,9306000000000.0,9535000000000.0,
Operating Expense,2871000000000.0,2280000000000.0,2898706000000.0,2657000000000.0,2512000000000.0,
Other Operating Expenses,287000000000.0,2280000000000.0,-5448001000000.0,2657000000000.0,468000000000.0,
Other Taxes,,,,,,227312000000.0
Depreciation Amortization Depletion Income Statement,,,,,,209368000000.0
Depreciation And Amortization In Income Statement,,,,,,209368000000.0
Selling General And Administration,2584000000000.0,,,,2044000000000.0,2008870000000.0
Selling And Marketing Expense,,,,,,450513000000.0
General And Administrative Expense,2584000000000.0,,,,2044000000000.0,1558357000000.0
Other Gand A,2584000000000.0,,,,2044000000000.0,836060000000.0
Salaries And Wages,,,,,,722297000000.0
Gross Profit,8508000000000.0,10660000000000.0,10601274000000.0,11963000000000.0,12047000000000.0,
Cost Of Revenue,21161000000000.0,20705000000000.0,24193154000000.0,22644000000000.0,20580000000000.0,
Total Revenue,29669000000000.0,31365000000000.0,34794428000000.0,34607000000000.0,32627000000000.0,
Operating Revenue,29669000000000.0,31365000000000.0,34794428000000.0,34607000000000.0,32627000000000.0,
