,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.141,0.258,0.247,0.258,0.02
Normalized EBITDA,-1530000.0,1386000.0,-22908000.0,1447000.0,1782000.0
Net Income From Continuing Operation Net Minority Interest,-5493000.0,-4689000.0,-23522000.0,-4643000.0,-3320000.0
Reconciled Depreciation,3892000.0,3929000.0,7128000.0,4081000.0,3886000.0
Reconciled Cost Of Revenue,133976000.0,109399000.0,113067000.0,117356000.0,132289000.0
EBITDA,-1530000.0,1386000.0,-22908000.0,1447000.0,1782000.0
EBIT,-5422000.0,-2543000.0,-30036000.0,-2634000.0,-2104000.0
Net Interest Income,-969000.0,-1953000.0,-1221000.0,-1284000.0,-1283000.0
Interest Expense,969000.0,1953000.0,1221000.0,1286000.0,1285000.0
Interest Income,0.0,0.0,0.0,2000.0,2000.0
Normalized Income,-5493000.0,-4689000.0,-23522000.0,-4643000.0,-3320000.0
Net Income From Continuing And Discontinued Operation,-5493000.0,-4689000.0,-23522000.0,-4643000.0,-3320000.0
Total Expenses,245896000.0,225828000.0,230560000.0,225240000.0,235685000.0
Total Operating Income As Reported,-5422000.0,-2543000.0,-30036000.0,-2636000.0,-2106000.0
Diluted Average Shares,87400000.0,87200000.0,87200000.0,86800000.0,86800000.0
Basic Average Shares,87400000.0,87200000.0,87200000.0,86800000.0,86800000.0
Diluted EPS,-0.06,-0.05,-0.27,-0.04,-0.04
Basic EPS,-0.06,-0.05,-0.27,-0.04,-0.04
Diluted NI Availto Com Stockholders,-5493000.0,-4689000.0,-23522000.0,-4643000.0,-3320000.0
Net Income Common Stockholders,-5493000.0,-4689000.0,-23522000.0,-4643000.0,-3320000.0
Net Income,-5493000.0,-4689000.0,-23522000.0,-4643000.0,-3320000.0
Net Income Including Noncontrolling Interests,-5493000.0,-4689000.0,-23521000.0,-4643000.0,-3320000.0
Net Income Continuous Operations,-5493000.0,-4689000.0,-23521000.0,-4643000.0,-3320000.0
Tax Provision,-898000.0,193000.0,-7736000.0,723000.0,-69000.0
Pretax Income,-6391000.0,-4496000.0,-31257000.0,-3920000.0,-3389000.0
Other Income Expense,-2035000.0,302000.0,-1177000.0,455000.0,12000.0
Other Non Operating Income Expenses,-2035000.0,302000.0,-1177000.0,1472000.0,12000.0
Net Non Operating Interest Income Expense,-969000.0,-1953000.0,-1221000.0,-1284000.0,-1283000.0
Interest Expense Non Operating,969000.0,1953000.0,1221000.0,1286000.0,1285000.0
Interest Income Non Operating,0.0,0.0,0.0,2000.0,2000.0
Operating Income,-3388000.0,-2844000.0,-28860000.0,-3091000.0,-2118000.0
Operating Expense,111920000.0,116429000.0,117493000.0,107884000.0,103395000.0
Other Operating Expenses,36613000.0,33698000.0,29360000.0,37979000.0,39296000.0
Depreciation Amortization Depletion Income Statement,3892000.0,3929000.0,7128000.0,4081000.0,3885000.0
Depreciation And Amortization In Income Statement,3892000.0,3929000.0,7128000.0,4081000.0,3885000.0
Selling General And Administration,71415000.0,78802000.0,81005000.0,65824000.0,60214000.0
Selling And Marketing Expense,26525000.0,30076000.0,24992000.0,26461000.0,23090000.0
General And Administrative Expense,44890000.0,48726000.0,56013000.0,39363000.0,37124000.0
Other Gand A,15544000.0,48726000.0,22279000.0,-120000.0,7373000.0
Salaries And Wages,29346000.0,,33734000.0,32680000.0,29751000.0
Gross Profit,108532000.0,113585000.0,88633000.0,104793000.0,101277000.0
Cost Of Revenue,133976000.0,109399000.0,113067000.0,117356000.0,132290000.0
Total Revenue,242508000.0,222985000.0,201701000.0,222149000.0,233568000.0
Operating Revenue,242508000.0,222985000.0,201701000.0,222149000.0,233568000.0
