,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-2000000.0,73167095.115681,-247750000.0,148250000.0,21000000.0,
Tax Rate For Calcs,0.25,0.341902,0.25,0.25,0.25,
Normalized EBITDA,967000000.0,1552000000.0,2865000000.0,2059000000.0,1436000000.0,
Total Unusual Items,-8000000.0,214000000.0,-991000000.0,593000000.0,84000000.0,
Total Unusual Items Excluding Goodwill,-8000000.0,214000000.0,-991000000.0,593000000.0,84000000.0,
Net Income From Continuing Operation Net Minority Interest,24000000.0,43000000.0,-137000000.0,116000000.0,6000000.0,
Reconciled Depreciation,,730000000.0,779000000.0,808000000.0,809000000.0,808000000.0
Reconciled Cost Of Revenue,5465000000.0,5402000000.0,6008000000.0,7069000000.0,10928000000.0,
EBITDA,959000000.0,1766000000.0,1874000000.0,2652000000.0,1520000000.0,
EBIT,959000000.0,1036000000.0,1095000000.0,1844000000.0,711000000.0,
Net Interest Income,-801000000.0,-770000000.0,-752000000.0,-778000000.0,-778000000.0,
Normalized Income,30000000.0,-97832904.884319,606250000.0,-328750000.0,-57000000.0,
Net Income From Continuing And Discontinued Operation,24000000.0,43000000.0,-137000000.0,116000000.0,6000000.0,
Total Expenses,5736000000.0,5713000000.0,6332000000.0,7388000000.0,11235000000.0,
Diluted Average Shares,89056081.0,80000000.0,74281767.0,74100719.0,74281766.0,
Basic Average Shares,89056081.0,80000000.0,74281767.0,74100719.0,74281766.0,
Diluted EPS,0.123518,0.38,-2.019338,1.39,-0.094236,
Basic EPS,0.123518,0.38,-2.019338,1.39,-0.094236,
Diluted NI Availto Com Stockholders,11000000.0,30000000.0,-150000000.0,103000000.0,-7000000.0,
Net Income Common Stockholders,11000000.0,30000000.0,-150000000.0,103000000.0,-7000000.0,
Preferred Stock Dividends,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,
Net Income,24000000.0,43000000.0,-137000000.0,116000000.0,6000000.0,
Minority Interests,-111000000.0,-213000000.0,971000000.0,-1619000000.0,-59000000.0,
Net Income Including Noncontrolling Interests,135000000.0,256000000.0,-1108000000.0,1735000000.0,65000000.0,
Net Income Continuous Operations,135000000.0,256000000.0,-1108000000.0,1735000000.0,65000000.0,
Tax Provision,-65000000.0,133000000.0,135000000.0,-304000000.0,-117000000.0,
Pretax Income,70000000.0,389000000.0,-973000000.0,1431000000.0,-52000000.0,
Other Income Expense,-88000000.0,123000000.0,-1316000000.0,365000000.0,15000000.0,
Other Non Operating Income Expenses,-103000000.0,-83000000.0,-360000000.0,-229000000.0,-100000000.0,
Special Income Charges,-8000000.0,214000000.0,-991000000.0,593000000.0,84000000.0,
Gain On Sale Of Business,6000000.0,214000000.0,0.0,593000000.0,84000000.0,
Impairment Of Capital Assets,14000000.0,0.0,991000000.0,0.0,0.0,
Restructuring And Mergern Acquisition,,-214000000.0,0.0,-593000000.0,-84000000.0,-15000000.0
Earnings From Equity Interest,23000000.0,-8000000.0,35000000.0,1000000.0,31000000.0,
Net Non Operating Interest Income Expense,-801000000.0,-770000000.0,-752000000.0,-778000000.0,-778000000.0,
Total Other Finance Cost,801000000.0,770000000.0,752000000.0,778000000.0,778000000.0,
Operating Income,959000000.0,1036000000.0,1095000000.0,1844000000.0,711000000.0,
Operating Expense,271000000.0,311000000.0,324000000.0,319000000.0,307000000.0,
Selling General And Administration,271000000.0,311000000.0,324000000.0,319000000.0,307000000.0,
General And Administrative Expense,271000000.0,311000000.0,324000000.0,319000000.0,307000000.0,
Other Gand A,271000000.0,311000000.0,324000000.0,319000000.0,307000000.0,
Gross Profit,1230000000.0,1347000000.0,1419000000.0,2163000000.0,1018000000.0,
Cost Of Revenue,5465000000.0,5402000000.0,6008000000.0,7069000000.0,10928000000.0,
Total Revenue,6695000000.0,6749000000.0,7427000000.0,9232000000.0,11946000000.0,
Operating Revenue,6695000000.0,6057000000.0,6610000000.0,8389000000.0,11946000000.0,
