,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.252658,0.234,0.350515,0.046,0.025586,
Normalized EBITDA,33045000.0,79743000.0,33849000.0,16210000.0,-3727000.0,
Net Income From Continuing Operation Net Minority Interest,-47025000.0,25773000.0,5103000.0,-7840000.0,-28715000.0,
Reconciled Depreciation,21277000.0,20384000.0,20672000.0,20719000.0,21212000.0,
Reconciled Cost Of Revenue,358691000.0,352917000.0,317737000.0,291599000.0,270516000.0,
EBITDA,33045000.0,79743000.0,33849000.0,16210000.0,-3727000.0,
EBIT,11768000.0,59359000.0,13177000.0,-4509000.0,-24939000.0,
Normalized Income,-47025000.0,25773000.0,5103000.0,-7840000.0,-28715000.0,
Net Income From Continuing And Discontinued Operation,-47025000.0,25773000.0,5103000.0,-7840000.0,-28715000.0,
Total Expenses,492408000.0,499515000.0,441847000.0,414252000.0,432060000.0,
Total Operating Income As Reported,13399000.0,60745000.0,14377000.0,-2932000.0,-23667000.0,
Diluted Average Shares,55127000.0,55282000.0,55153000.0,53722000.0,53452000.0,
Basic Average Shares,55127000.0,54361000.0,53989000.0,53722000.0,53452000.0,
Diluted EPS,-0.85,0.47,0.09,-0.15,-0.54,
Basic EPS,-0.85,0.47,0.09,-0.15,-0.54,
Diluted NI Availto Com Stockholders,-47025000.0,25773000.0,5103000.0,-7840000.0,-28715000.0,
Average Dilution Earnings,,,,,,0.0
Net Income Common Stockholders,-47025000.0,25773000.0,5103000.0,-7840000.0,-28715000.0,
Otherunder Preferred Stock Dividend,,,,,,0.0
Net Income,-47025000.0,25773000.0,5103000.0,-7840000.0,-28715000.0,
Net Income Including Noncontrolling Interests,-47025000.0,25773000.0,5103000.0,-7840000.0,-28715000.0,
Net Income Continuous Operations,-47025000.0,25773000.0,5103000.0,-7840000.0,-28715000.0,
Tax Provision,-15898000.0,7882000.0,2754000.0,-374000.0,-754000.0,
Pretax Income,-62923000.0,33655000.0,7857000.0,-8214000.0,-29469000.0,
Other Income Expense,-74691000.0,-25704000.0,-5320000.0,-3705000.0,-4530000.0,
Other Non Operating Income Expenses,-74691000.0,-25704000.0,-5320000.0,-3705000.0,-4530000.0,
Operating Income,11768000.0,59359000.0,13177000.0,-4509000.0,-24939000.0,
Operating Expense,133717000.0,146598000.0,124110000.0,122653000.0,161544000.0,
Selling General And Administration,133717000.0,146598000.0,124110000.0,122653000.0,161544000.0,
Selling And Marketing Expense,50159000.0,59688000.0,49262000.0,52626000.0,52947000.0,
General And Administrative Expense,83558000.0,86910000.0,74848000.0,70027000.0,108597000.0,
Other Gand A,83558000.0,86910000.0,74848000.0,70027000.0,108597000.0,
Gross Profit,145485000.0,205957000.0,137287000.0,118144000.0,136605000.0,
Cost Of Revenue,358691000.0,352917000.0,317737000.0,291599000.0,270516000.0,
Total Revenue,504176000.0,558874000.0,455024000.0,409743000.0,407121000.0,
Operating Revenue,504176000.0,558874000.0,455024000.0,409743000.0,407121000.0,
