,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-1749720.0,-3802.40494,-773640.0,-264801.931034,-325053.821138
Tax Rate For Calcs,0.21,0.063373,0.21,0.134897,0.178699
Normalized EBITDA,22517000.0,16746000.0,22434000.0,26597000.0,24629000.0
Total Unusual Items,-8332000.0,-60000.0,-3684000.0,-1963000.0,-1819000.0
Total Unusual Items Excluding Goodwill,-8332000.0,-60000.0,-3684000.0,-1963000.0,-1819000.0
Net Income From Continuing Operation Net Minority Interest,-25012000.0,-8646000.0,-4665000.0,-3136000.0,-5051000.0
Reconciled Depreciation,14260000.0,14836000.0,15972000.0,16202000.0,16690000.0
Reconciled Cost Of Revenue,134180000.0,152726000.0,151236000.0,167089000.0,166923000.0
EBITDA,14185000.0,16686000.0,18750000.0,24634000.0,22810000.0
EBIT,-75000.0,1850000.0,2778000.0,8432000.0,6120000.0
Net Interest Income,-11734000.0,-11081000.0,-11742000.0,-12057000.0,-12270000.0
Interest Expense,11734000.0,11081000.0,11742000.0,12057000.0,12270000.0
Normalized Income,-18429720.0,-8589802.40494,-1754640.0,-1437801.931034,-3557053.821138
Net Income From Continuing And Discontinued Operation,-25012000.0,-8646000.0,-4665000.0,-3136000.0,-5051000.0
Total Expenses,319668000.0,391351000.0,370355000.0,416222000.0,400474000.0
Total Operating Income As Reported,-75000.0,1850000.0,2778000.0,8432000.0,6120000.0
Diluted Average Shares,22903000.0,22706000.0,22659000.0,22643000.0,22614000.0
Basic Average Shares,22903000.0,22706000.0,22659000.0,22643000.0,22614000.0
Diluted EPS,-1.09,-0.38,-0.21,-0.14,-0.22
Basic EPS,-1.09,-0.38,-0.21,-0.14,-0.22
Diluted NI Availto Com Stockholders,-25012000.0,-8646000.0,-4665000.0,-3136000.0,-5051000.0
Net Income Common Stockholders,-25012000.0,-8646000.0,-4665000.0,-3136000.0,-5051000.0
Net Income,-25012000.0,-8646000.0,-4665000.0,-3136000.0,-5051000.0
Net Income Including Noncontrolling Interests,-25012000.0,-8646000.0,-4665000.0,-3136000.0,-5051000.0
Net Income Continuous Operations,-25012000.0,-8646000.0,-4665000.0,-3136000.0,-5051000.0
Tax Provision,13203000.0,-585000.0,-4299000.0,-489000.0,-1099000.0
Pretax Income,-11809000.0,-9231000.0,-8964000.0,-3625000.0,-6150000.0
Other Income Expense,-8332000.0,-60000.0,-3684000.0,-1963000.0,-1819000.0
Special Income Charges,-8332000.0,-60000.0,-3684000.0,-1963000.0,-1819000.0
Restructuring And Mergern Acquisition,8332000.0,60000.0,3684000.0,1963000.0,1819000.0
Net Non Operating Interest Income Expense,-11734000.0,-11081000.0,-11742000.0,-12057000.0,-12270000.0
Interest Expense Non Operating,11734000.0,11081000.0,11742000.0,12057000.0,12270000.0
Operating Income,8257000.0,1910000.0,6462000.0,10395000.0,7939000.0
Operating Expense,185488000.0,238625000.0,219119000.0,249133000.0,233551000.0
Research And Development,9420000.0,10903000.0,10653000.0,10583000.0,11578000.0
Selling General And Administration,176068000.0,227722000.0,208466000.0,238550000.0,221973000.0
Selling And Marketing Expense,146464000.0,189103000.0,170232000.0,205480000.0,182400000.0
General And Administrative Expense,29604000.0,38619000.0,38234000.0,33070000.0,39573000.0
Other Gand A,29604000.0,38619000.0,38234000.0,33070000.0,39573000.0
Gross Profit,193745000.0,240535000.0,225581000.0,259528000.0,241490000.0
Cost Of Revenue,134180000.0,152726000.0,151236000.0,167089000.0,166923000.0
Total Revenue,327925000.0,393261000.0,376817000.0,426617000.0,408413000.0
Operating Revenue,327925000.0,393261000.0,376817000.0,426617000.0,408413000.0
