,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.232643,0.226,0.220882,0.227,0.242,,
Normalized EBITDA,13575000000.0,10000000000.0,11054000000.0,9976000000.0,10103000000.0,,
Net Income From Continuing Operation Net Minority Interest,7026000000.0,4487000000.0,5254000000.0,4577000000.0,4501000000.0,,
Reconciled Depreciation,3487000000.0,3369000000.0,3374000000.0,3260000000.0,3211000000.0,,
Reconciled Cost Of Revenue,132771000000.0,124303000000.0,136172000000.0,127340000000.0,126810000000.0,,
EBITDA,13575000000.0,10000000000.0,11054000000.0,9976000000.0,10103000000.0,,
EBIT,10088000000.0,6631000000.0,7680000000.0,6716000000.0,6892000000.0,,
Net Interest Income,-675000000.0,-544000000.0,-602000000.0,-478000000.0,-565000000.0,,
Interest Expense,769000000.0,637000000.0,717000000.0,618000000.0,679000000.0,,
Interest Income,94000000.0,93000000.0,115000000.0,140000000.0,114000000.0,,
Normalized Income,7026000000.0,4487000000.0,5254000000.0,4577000000.0,4501000000.0,,
Net Income From Continuing And Discontinued Operation,7026000000.0,4487000000.0,5254000000.0,4577000000.0,4501000000.0,,
Total Expenses,170116000000.0,158474000000.0,172695000000.0,162880000000.0,161395000000.0,,
Total Operating Income As Reported,7286000000.0,7135000000.0,7859000000.0,6708000000.0,7940000000.0,,
Diluted Average Shares,8016000000.0,8051000000.0,8078000000.0,8082000000.0,8081000000.0,,
Basic Average Shares,7978000000.0,8011000000.0,8029000000.0,8038000000.0,8044000000.0,,
Diluted EPS,0.88,0.56,0.65,0.57,0.56,,
Basic EPS,0.88,0.56,0.65,0.57,0.56,,
Diluted NI Availto Com Stockholders,7026000000.0,4487000000.0,5254000000.0,4577000000.0,4501000000.0,,
Net Income Common Stockholders,7026000000.0,4487000000.0,5254000000.0,4577000000.0,4501000000.0,,
Net Income,7026000000.0,4487000000.0,5254000000.0,4577000000.0,4501000000.0,,
Minority Interests,-125000000.0,-152000000.0,-171000000.0,-137000000.0,-210000000.0,,
Net Income Including Noncontrolling Interests,7151000000.0,4639000000.0,5425000000.0,4714000000.0,4711000000.0,,
Net Income Continuous Operations,7151000000.0,4639000000.0,5425000000.0,4714000000.0,4711000000.0,,
Tax Provision,2168000000.0,1355000000.0,1538000000.0,1384000000.0,1502000000.0,,
Pretax Income,9319000000.0,5994000000.0,6963000000.0,6098000000.0,6213000000.0,,
Other Income Expense,2708000000.0,-597000000.0,-294000000.0,-132000000.0,-1162000000.0,,
Other Non Operating Income Expenses,2708000000.0,-597000000.0,-294000000.0,-132000000.0,-1162000000.0,,
Net Non Operating Interest Income Expense,-675000000.0,-544000000.0,-602000000.0,-478000000.0,-565000000.0,,
Interest Expense Non Operating,769000000.0,637000000.0,717000000.0,618000000.0,679000000.0,,
Interest Income Non Operating,94000000.0,93000000.0,115000000.0,140000000.0,114000000.0,,
Operating Income,7286000000.0,7135000000.0,7859000000.0,6708000000.0,7940000000.0,,
Operating Expense,37345000000.0,34171000000.0,36523000000.0,35540000000.0,34585000000.0,,
Other Operating Expenses,37345000000.0,34171000000.0,36523000000.0,35540000000.0,34585000000.0,,
Selling General And Administration,,,36523000000.0,35540000000.0,34585000000.0,33236000000.0,34309000000.0
Gross Profit,44631000000.0,41306000000.0,44382000000.0,42248000000.0,42525000000.0,,
Cost Of Revenue,132771000000.0,124303000000.0,136172000000.0,127340000000.0,126810000000.0,,
Total Revenue,177402000000.0,165609000000.0,180554000000.0,169588000000.0,169335000000.0,,
Operating Revenue,177402000000.0,165609000000.0,180554000000.0,169588000000.0,169335000000.0,,
