,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
Tax Effect Of Unusual Items,-67200.0,-37380.0,-10080.0,-1478190.0,-22260.0,
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21,
Normalized EBITDA,9277000.0,29258000.0,31534000.0,32387000.0,25529000.0,
Total Unusual Items,-168000.0,-178000.0,-48000.0,-7039000.0,-106000.0,
Total Unusual Items Excluding Goodwill,-168000.0,-178000.0,-48000.0,-7039000.0,-106000.0,
Net Income From Continuing Operation Net Minority Interest,-7955000.0,-3384000.0,2354000.0,323000.0,591000.0,
Reconciled Depreciation,15770000.0,15736000.0,15875000.0,16120000.0,15122000.0,
Reconciled Cost Of Revenue,104041000.0,136376000.0,95882000.0,102056000.0,94754000.0,
EBITDA,9109000.0,29080000.0,31486000.0,25348000.0,25423000.0,
EBIT,-6661000.0,13344000.0,15611000.0,9228000.0,10301000.0,
Net Interest Income,-10312000.0,-9330000.0,-9305000.0,-8990000.0,-8608000.0,
Interest Expense,10312000.0,9330000.0,9305000.0,8990000.0,8608000.0,
Normalized Income,-7854200.0,-3243380.0,2391920.0,5883810.0,674740.0,
Net Income From Continuing And Discontinued Operation,-7955000.0,-3384000.0,2354000.0,323000.0,591000.0,
Total Expenses,192915000.0,156415000.0,165468000.0,174514000.0,169279000.0,
Total Operating Income As Reported,-7084000.0,12823000.0,15050000.0,8831000.0,9889000.0,
Diluted Average Shares,90274094.0,89816230.0,93651691.0,94498666.0,95350342.0,
Basic Average Shares,90274094.0,89816230.0,90972009.0,92723901.0,92877506.0,
Diluted EPS,-0.09,-0.04,0.03,0.003418,0.01,
Basic EPS,-0.09,-0.04,0.03,0.003483,0.01,
Diluted NI Availto Com Stockholders,-7955000.0,-3384000.0,2354000.0,323000.0,591000.0,
Net Income Common Stockholders,-7955000.0,-3384000.0,2354000.0,323000.0,591000.0,
Otherunder Preferred Stock Dividend,,,,0.0,0.0,
Net Income,-7955000.0,-3384000.0,2354000.0,323000.0,591000.0,
Net Income Including Noncontrolling Interests,-7955000.0,-3384000.0,2354000.0,323000.0,591000.0,
Net Income Continuous Operations,-7955000.0,-3384000.0,2354000.0,323000.0,591000.0,
Tax Provision,-9018000.0,7398000.0,3952000.0,-85000.0,1102000.0,
Pretax Income,-16973000.0,4014000.0,6306000.0,238000.0,1693000.0,
Other Income Expense,255000.0,343000.0,513000.0,-6642000.0,306000.0,
Other Non Operating Income Expenses,423000.0,521000.0,561000.0,397000.0,412000.0,
Special Income Charges,-168000.0,-178000.0,-48000.0,-7039000.0,-106000.0,
Impairment Of Capital Assets,168000.0,178000.0,48000.0,7039000.0,106000.0,
Gain On Sale Of Security,,,,,,1000.0
Net Non Operating Interest Income Expense,-10312000.0,-9330000.0,-9305000.0,-8990000.0,-8608000.0,
Interest Expense Non Operating,10312000.0,9330000.0,9305000.0,8990000.0,8608000.0,
Operating Income,-6916000.0,13001000.0,15098000.0,15870000.0,9995000.0,
Operating Expense,88874000.0,20039000.0,69586000.0,72458000.0,74525000.0,
Depreciation Amortization Depletion Income Statement,15770000.0,15736000.0,15875000.0,16120000.0,15122000.0,
Depreciation And Amortization In Income Statement,15770000.0,15736000.0,15875000.0,16120000.0,15122000.0,
Research And Development,13214000.0,,11329000.0,11428000.0,11952000.0,
Selling General And Administration,59890000.0,39012000.0,42382000.0,44910000.0,47451000.0,
Gross Profit,81958000.0,33040000.0,84684000.0,88328000.0,84520000.0,
Cost Of Revenue,104041000.0,136376000.0,95882000.0,102056000.0,94754000.0,
Total Revenue,185999000.0,169416000.0,180566000.0,190384000.0,179274000.0,
Operating Revenue,185999000.0,169416000.0,180566000.0,190384000.0,179274000.0,
