,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-23310000.0,-16800000.0,-27300000.0,-16170000.0,0.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.4,,
Normalized EBITDA,323000000.0,297000000.0,197000000.0,234000000.0,316000000.0,,
Total Unusual Items,-111000000.0,-80000000.0,-130000000.0,-77000000.0,,-3000000.0,
Total Unusual Items Excluding Goodwill,-111000000.0,-80000000.0,-130000000.0,-77000000.0,,-3000000.0,
Net Income From Continuing Operation Net Minority Interest,-5000000.0,-16000000.0,-154000000.0,-80000000.0,57000000.0,,
Reconciled Depreciation,120000000.0,118000000.0,109000000.0,127000000.0,125000000.0,,
Reconciled Cost Of Revenue,1294000000.0,1175000000.0,1219000000.0,1344000000.0,1308000000.0,,
EBITDA,212000000.0,217000000.0,67000000.0,157000000.0,316000000.0,,
EBIT,92000000.0,99000000.0,-42000000.0,30000000.0,191000000.0,,
Net Interest Income,-85000000.0,-81000000.0,-83000000.0,-87000000.0,-87000000.0,,
Interest Expense,85000000.0,81000000.0,83000000.0,87000000.0,87000000.0,,
Normalized Income,82690000.0,47200000.0,-51300000.0,-19170000.0,57000000.0,,
Net Income From Continuing And Discontinued Operation,-5000000.0,-16000000.0,-154000000.0,-80000000.0,57000000.0,,
Total Expenses,1531000000.0,1415000000.0,1459000000.0,1594000000.0,1563000000.0,,
Diluted Average Shares,153993000.0,153708000.0,154040000.0,154619000.0,157382000.0,,
Basic Average Shares,153993000.0,153708000.0,154040000.0,154619000.0,155280000.0,,
Diluted EPS,-0.03,-0.1,-1.0,-0.52,0.36,,
Basic EPS,-0.03,-0.1,-1.0,-0.52,0.37,,
Diluted NI Availto Com Stockholders,-5000000.0,-16000000.0,-154000000.0,-80000000.0,57000000.0,,
Net Income Common Stockholders,-5000000.0,-16000000.0,-154000000.0,-80000000.0,57000000.0,,
Net Income,-5000000.0,-16000000.0,-154000000.0,-80000000.0,57000000.0,,
Minority Interests,-6000000.0,-4000000.0,-5000000.0,-4000000.0,-5000000.0,,
Net Income Including Noncontrolling Interests,1000000.0,-12000000.0,-149000000.0,-76000000.0,62000000.0,,
Net Income Continuous Operations,1000000.0,-12000000.0,-149000000.0,-76000000.0,62000000.0,,
Tax Provision,6000000.0,30000000.0,24000000.0,19000000.0,42000000.0,,
Pretax Income,7000000.0,18000000.0,-125000000.0,-57000000.0,104000000.0,,
Other Income Expense,-83000000.0,-53000000.0,-112000000.0,-55000000.0,25000000.0,,
Other Non Operating Income Expenses,,4000000.0,14000000.0,2000000.0,-5000000.0,7000000.0,
Special Income Charges,-108000000.0,-80000000.0,-131000000.0,-80000000.0,,,-460000000.0
Gain On Sale Of Ppe,,6000000.0,5000000.0,1000000.0,,,
Gain On Sale Of Business,,,5000000.0,1000000.0,,,
Other Special Charges,,4000000.0,,,,,
Restructuring And Mergern Acquisition,108000000.0,82000000.0,125000000.0,81000000.0,,,19000000.0
Earnings From Equity Interest,28000000.0,23000000.0,4000000.0,20000000.0,30000000.0,,
Gain On Sale Of Security,-3000000.0,,,3000000.0,,-3000000.0,-2000000.0
Net Non Operating Interest Income Expense,-85000000.0,-81000000.0,-83000000.0,-87000000.0,-87000000.0,,
Interest Expense Non Operating,85000000.0,81000000.0,83000000.0,87000000.0,87000000.0,,
Operating Income,175000000.0,152000000.0,70000000.0,85000000.0,166000000.0,,
Operating Expense,124000000.0,128000000.0,138000000.0,130000000.0,137000000.0,,
Depreciation Amortization Depletion Income Statement,7000000.0,6000000.0,7000000.0,7000000.0,7000000.0,,
Depreciation And Amortization In Income Statement,7000000.0,6000000.0,7000000.0,7000000.0,7000000.0,,
Amortization,7000000.0,6000000.0,7000000.0,7000000.0,7000000.0,,
Amortization Of Intangibles Income Statement,7000000.0,6000000.0,7000000.0,7000000.0,7000000.0,,
Research And Development,11000000.0,13000000.0,18000000.0,20000000.0,20000000.0,,
Selling General And Administration,106000000.0,109000000.0,113000000.0,103000000.0,110000000.0,,
Selling And Marketing Expense,,,,,110000000.0,123000000.0,116000000.0
General And Administrative Expense,,109000000.0,113000000.0,103000000.0,110000000.0,123000000.0,
Other Gand A,,109000000.0,108000000.0,103000000.0,110000000.0,123000000.0,
Gross Profit,299000000.0,280000000.0,208000000.0,215000000.0,303000000.0,,
Cost Of Revenue,1407000000.0,1287000000.0,1321000000.0,1464000000.0,1426000000.0,,
Total Revenue,1706000000.0,1567000000.0,1529000000.0,1679000000.0,1729000000.0,,
Operating Revenue,1706000000.0,1567000000.0,1402000000.0,1679000000.0,1729000000.0,,
