,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.297306,0.274,0.277788,0.277,0.273031
Normalized EBITDA,148463000.0,123578000.0,134610000.0,127336000.0,133855000.0
Net Income From Continuing Operation Net Minority Interest,58019000.0,41867000.0,47084000.0,42009000.0,48640000.0
Reconciled Depreciation,38429000.0,38281000.0,40116000.0,41033000.0,39817000.0
Reconciled Cost Of Revenue,159637000.0,126109000.0,174267000.0,137035000.0,142198000.0
EBITDA,148463000.0,123578000.0,134610000.0,127336000.0,133855000.0
EBIT,110034000.0,85297000.0,94494000.0,86303000.0,94038000.0
Net Interest Income,-20491000.0,-20385000.0,-21040000.0,-20993000.0,-18917000.0
Interest Expense,26181000.0,26197000.0,27468000.0,26603000.0,24533000.0
Interest Income,5690000.0,5812000.0,6428000.0,5610000.0,5616000.0
Normalized Income,58019000.0,41867000.0,47084000.0,42009000.0,48640000.0
Net Income From Continuing And Discontinued Operation,58019000.0,41867000.0,47084000.0,42009000.0,48640000.0
Total Expenses,238477000.0,197460000.0,250704000.0,210995000.0,213562000.0
Total Operating Income As Reported,102402000.0,79202000.0,89746000.0,81251000.0,87379000.0
Diluted Average Shares,84065000.0,84402000.0,84442000.0,84727825.0,86955179.0
Basic Average Shares,83861000.0,84170000.0,84224000.0,84569504.0,86808695.0
Diluted EPS,0.69,0.5,0.56,0.5,0.56
Basic EPS,0.69,0.5,0.56,0.5,0.56
Diluted NI Availto Com Stockholders,58019000.0,41867000.0,47084000.0,42009000.0,48640000.0
Net Income Common Stockholders,58019000.0,41867000.0,47084000.0,42009000.0,48640000.0
Net Income,58019000.0,41867000.0,47084000.0,42009000.0,48640000.0
Minority Interests,-276000.0,-212000.0,-479000.0,-386000.0,-672000.0
Net Income Including Noncontrolling Interests,58295000.0,42079000.0,47563000.0,42395000.0,49312000.0
Net Income Continuous Operations,58295000.0,42079000.0,47563000.0,42395000.0,49312000.0
Earnings From Equity Interest Net Of Tax,-628000.0,-805000.0,-844000.0,-782000.0,-1216000.0
Tax Provision,24930000.0,16216000.0,18619000.0,16523000.0,18977000.0
Pretax Income,83853000.0,59100000.0,67026000.0,59700000.0,69505000.0
Other Income Expense,1942000.0,283000.0,-1680000.0,-558000.0,1043000.0
Other Non Operating Income Expenses,1942000.0,283000.0,-1680000.0,-558000.0,1043000.0
Net Non Operating Interest Income Expense,-20491000.0,-20385000.0,-21040000.0,-20993000.0,-18917000.0
Interest Expense Non Operating,26181000.0,26197000.0,27468000.0,26603000.0,24533000.0
Interest Income Non Operating,5690000.0,5812000.0,6428000.0,5610000.0,5616000.0
Operating Income,102402000.0,79202000.0,89746000.0,81251000.0,87379000.0
Operating Expense,78840000.0,71351000.0,76437000.0,73960000.0,71364000.0
Other Operating Expenses,4900000.0,-1237000.0,628000.0,280000.0,-66000.0
Depreciation Amortization Depletion Income Statement,38429000.0,38281000.0,40116000.0,41033000.0,39817000.0
Depreciation And Amortization In Income Statement,38429000.0,38281000.0,40116000.0,41033000.0,39817000.0
Selling General And Administration,35511000.0,34307000.0,35693000.0,32647000.0,31613000.0
Gross Profit,181242000.0,150553000.0,166183000.0,155211000.0,158743000.0
Cost Of Revenue,159637000.0,126109000.0,174267000.0,137035000.0,142198000.0
Total Revenue,340879000.0,276662000.0,340450000.0,292246000.0,300941000.0
Operating Revenue,340879000.0,276662000.0,340450000.0,292246000.0,300941000.0
