,2024-11-30,2024-08-31,2024-05-31,2024-02-29,2023-11-30,2023-08-31,2023-05-31
Tax Effect Of Unusual Items,-437010.0,-24329.459781,-40116528.0,-167436.0,-12740.0,,
Tax Rate For Calcs,0.21,0.099711,0.183,0.036,0.364,,
Normalized EBITDA,1839000.0,16094000.0,7949000.0,1981000.0,349000.0,,
Total Unusual Items,-2081000.0,-244000.0,-219216000.0,-4651000.0,-35000.0,,
Total Unusual Items Excluding Goodwill,-2081000.0,-244000.0,-219216000.0,-4651000.0,-35000.0,,
Net Income From Continuing Operation Net Minority Interest,-37173000.0,-16056000.0,-198369000.0,-33948000.0,-17962000.0,,
Reconciled Depreciation,24034000.0,24574000.0,24406000.0,24311000.0,23471000.0,,
Reconciled Cost Of Revenue,623132000.0,718785000.0,628390000.0,580996000.0,633420000.0,,
EBITDA,-242000.0,15850000.0,-211267000.0,-2670000.0,314000.0,,
EBIT,-24276000.0,-8724000.0,-235673000.0,-26981000.0,-23157000.0,,
Net Interest Income,-8862000.0,-8917000.0,-7368000.0,-5803000.0,-4810000.0,,
Interest Expense,8862000.0,8917000.0,7368000.0,5803000.0,4810000.0,,
Normalized Income,-35529010.0,-15836329.459781,-19269528.0,-29464436.0,-17939740.0,,
Net Income From Continuing And Discontinued Operation,-37173000.0,-16078000.0,-198390000.0,-33979000.0,-17964000.0,,
Total Expenses,679816000.0,779759000.0,690490000.0,643156000.0,696522000.0,,
Total Operating Income As Reported,-24912000.0,-8790000.0,-235486000.0,-26718000.0,-22987000.0,,
Diluted Average Shares,28573000.0,,28479000.0,28454000.0,28219000.0,28108000.0,
Basic Average Shares,28573000.0,,28479000.0,28454000.0,28219000.0,28108000.0,
Diluted EPS,-1.3,,-6.97,-1.19,-0.64,-0.92,
Basic EPS,-1.3,,-6.97,-1.19,-0.64,-0.92,
Diluted NI Availto Com Stockholders,-37173000.0,-16078000.0,-198390000.0,-33979000.0,-17964000.0,,
Net Income Common Stockholders,-37173000.0,-16078000.0,-198390000.0,-33979000.0,-17964000.0,,
Net Income,-37173000.0,-16078000.0,-198390000.0,-33979000.0,-17964000.0,,
Minority Interests,-244000.0,-174000.0,121000.0,31000.0,-165000.0,,
Net Income Including Noncontrolling Interests,-36929000.0,-15904000.0,-198511000.0,-34010000.0,-17799000.0,,
Net Income Discontinuous Operations,0.0,-22000.0,-21000.0,-31000.0,-2000.0,,
Net Income Continuous Operations,-36929000.0,-15882000.0,-198490000.0,-33979000.0,-17797000.0,,
Tax Provision,3791000.0,-1759000.0,-44551000.0,1195000.0,-10170000.0,,
Pretax Income,-33138000.0,-17641000.0,-243041000.0,-32784000.0,-27967000.0,,
Other Income Expense,-997000.0,219000.0,-219103000.0,-4884000.0,468000.0,,
Other Non Operating Income Expenses,636000.0,66000.0,-187000.0,-263000.0,-170000.0,,
Special Income Charges,-2081000.0,-244000.0,-219216000.0,-4651000.0,-35000.0,,
Write Off,184000.0,0.0,0.0,1476000.0,0.0,,
Impairment Of Capital Assets,,0.0,215941000.0,1476000.0,,39270000.0,0.0
Restructuring And Mergern Acquisition,1897000.0,244000.0,3275000.0,3175000.0,35000.0,,
Earnings From Equity Interest,448000.0,397000.0,300000.0,30000.0,673000.0,,
Net Non Operating Interest Income Expense,-8862000.0,-8917000.0,-7368000.0,-5803000.0,-4810000.0,,
Interest Expense Non Operating,8862000.0,8917000.0,7368000.0,5803000.0,4810000.0,,
Operating Income,-23279000.0,-8943000.0,-16570000.0,-22097000.0,-23625000.0,,
Operating Expense,56684000.0,60974000.0,62100000.0,62160000.0,63102000.0,,
Selling General And Administration,56684000.0,60974000.0,62100000.0,62160000.0,63102000.0,,
Gross Profit,33405000.0,52031000.0,45530000.0,40063000.0,39477000.0,,
Cost Of Revenue,623132000.0,718785000.0,628390000.0,580996000.0,633420000.0,,
Total Revenue,656537000.0,770816000.0,673920000.0,621059000.0,672897000.0,,
Operating Revenue,656537000.0,770816000.0,673920000.0,621059000.0,672897000.0,,
