,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,2340000.0,-2500000.0,2064000.0,-1750000.0,-1330000.0,,
Tax Rate For Calcs,0.06,0.25,0.086,0.25,0.19,,
Normalized EBITDA,183000000.0,118000000.0,201000000.0,67000000.0,189000000.0,,
Total Unusual Items,39000000.0,-10000000.0,24000000.0,-7000000.0,-7000000.0,,
Total Unusual Items Excluding Goodwill,39000000.0,-10000000.0,24000000.0,-7000000.0,-7000000.0,,
Net Income From Continuing Operation Net Minority Interest,252000000.0,107000000.0,223000000.0,224000000.0,87000000.0,,
Reconciled Depreciation,47000000.0,44000000.0,43000000.0,38000000.0,42000000.0,,
Reconciled Cost Of Revenue,28000000.0,32000000.0,33000000.0,41000000.0,36000000.0,,
EBITDA,222000000.0,108000000.0,225000000.0,60000000.0,182000000.0,,
EBIT,175000000.0,64000000.0,182000000.0,22000000.0,140000000.0,,
Net Interest Income,28000000.0,29000000.0,32000000.0,30000000.0,28000000.0,,
Interest Income,28000000.0,29000000.0,32000000.0,30000000.0,28000000.0,,
Normalized Income,215340000.0,114500000.0,201064000.0,229250000.0,92670000.0,,
Net Income From Continuing And Discontinued Operation,252000000.0,107000000.0,223000000.0,224000000.0,87000000.0,,
Total Expenses,808000000.0,780000000.0,757000000.0,906000000.0,684000000.0,,
Total Operating Income As Reported,175000000.0,64000000.0,182000000.0,22000000.0,134000000.0,,
Diluted Average Shares,1064000000.0,1063000000.0,1060000000.0,1057533533.0,1049000000.0,,
Basic Average Shares,1052000000.0,1049000000.0,1044000000.0,1032360816.0,1027000000.0,,
Diluted EPS,0.24,0.1,0.21,0.21,0.08,,
Basic EPS,0.24,0.1,0.21,0.22,0.08,,
Diluted NI Availto Com Stockholders,252000000.0,107000000.0,223000000.0,224000000.0,87000000.0,,
Net Income Common Stockholders,252000000.0,107000000.0,223000000.0,224000000.0,87000000.0,,
Net Income,252000000.0,107000000.0,223000000.0,224000000.0,87000000.0,,
Net Income Including Noncontrolling Interests,252000000.0,107000000.0,223000000.0,224000000.0,87000000.0,,
Net Income Continuous Operations,252000000.0,107000000.0,223000000.0,224000000.0,87000000.0,,
Tax Provision,16000000.0,-43000000.0,21000000.0,-166000000.0,59000000.0,,
Pretax Income,268000000.0,64000000.0,244000000.0,58000000.0,146000000.0,,
Other Income Expense,65000000.0,-29000000.0,30000000.0,6000000.0,-22000000.0,,
Other Non Operating Income Expenses,26000000.0,-19000000.0,6000000.0,13000000.0,-15000000.0,,
Special Income Charges,0.0,,,0.0,-6000000.0,0.0,0.0
Impairment Of Capital Assets,,,,,,,0.0
Restructuring And Mergern Acquisition,,,,0.0,6000000.0,0.0,0.0
Earnings From Equity Interest,,,,-7000000.0,-1000000.0,-5000000.0,-7000000.0
Gain On Sale Of Security,39000000.0,-10000000.0,24000000.0,-7000000.0,-1000000.0,,
Net Non Operating Interest Income Expense,28000000.0,29000000.0,32000000.0,30000000.0,28000000.0,,
Interest Income Non Operating,28000000.0,29000000.0,32000000.0,30000000.0,28000000.0,,
Operating Income,175000000.0,64000000.0,182000000.0,22000000.0,140000000.0,,
Operating Expense,780000000.0,748000000.0,724000000.0,865000000.0,648000000.0,,
Research And Development,533000000.0,507000000.0,485000000.0,584000000.0,432000000.0,,
Selling General And Administration,247000000.0,241000000.0,239000000.0,281000000.0,216000000.0,,
Gross Profit,955000000.0,812000000.0,906000000.0,887000000.0,788000000.0,,
Cost Of Revenue,28000000.0,32000000.0,33000000.0,41000000.0,36000000.0,,
Total Revenue,983000000.0,844000000.0,939000000.0,928000000.0,824000000.0,,
Operating Revenue,983000000.0,844000000.0,939000000.0,928000000.0,824000000.0,,
