,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-2365000.0,-6003000.0,17356.614039,-27060000.0,-2898000.0,
Tax Rate For Calcs,0.215,0.207,0.115711,0.22,0.207,
Normalized EBITDA,1325000000.0,733000000.0,800421000.0,926586000.0,1311000000.0,
Total Unusual Items,-11000000.0,-29000000.0,150000.0,-123000000.0,-14000000.0,
Total Unusual Items Excluding Goodwill,-11000000.0,-29000000.0,150000.0,-123000000.0,-14000000.0,
Net Income From Continuing Operation Net Minority Interest,603000000.0,156000000.0,287032000.0,249910000.0,645000000.0,
Reconciled Depreciation,366000000.0,368000000.0,358063000.0,349937000.0,332000000.0,
Reconciled Cost Of Revenue,7233000000.0,7225000000.0,6448754000.0,6686226000.0,6883000000.0,
EBITDA,1314000000.0,704000000.0,800571000.0,803586000.0,1297000000.0,
EBIT,948000000.0,336000000.0,442508000.0,453649000.0,965000000.0,
Net Interest Income,-19000000.0,-14000000.0,-2811000.0,-7282000.0,2000000.0,
Interest Expense,49000000.0,51000000.0,52285000.0,65376000.0,67000000.0,
Interest Income,30000000.0,37000000.0,49474000.0,58094000.0,69000000.0,
Normalized Income,611635000.0,178997000.0,286899356.614039,345850000.0,656102000.0,
Net Income From Continuing And Discontinued Operation,603000000.0,156000000.0,287032000.0,249910000.0,645000000.0,
Total Expenses,7537000000.0,7506000000.0,6688622000.0,6930883000.0,7177000000.0,
Diluted Average Shares,230800000.0,232900000.0,234300000.0,236768000.0,240000000.0,
Basic Average Shares,230600000.0,232700000.0,234000000.0,236462000.0,239600000.0,
Diluted EPS,2.6,0.67,1.22,1.05,2.68,
Basic EPS,2.6,0.67,1.22,1.05,2.68,
Diluted NI Availto Com Stockholders,600000000.0,156000000.0,294578000.0,248793000.0,642000000.0,
Average Dilution Earnings,,,,0.0,5000.0,8000.0
Net Income Common Stockholders,600000000.0,156000000.0,294588000.0,248793000.0,642000000.0,
Otherunder Preferred Stock Dividend,3000000.0,0.0,,1117000.0,3000000.0,3000000.0
Net Income,603000000.0,156000000.0,287032000.0,249910000.0,645000000.0,
Minority Interests,-103000000.0,-70000000.0,-58038000.0,-52915000.0,-67000000.0,
Net Income Including Noncontrolling Interests,706000000.0,226000000.0,345070000.0,302825000.0,712000000.0,
Net Income Continuous Operations,706000000.0,226000000.0,345070000.0,302825000.0,712000000.0,
Tax Provision,193000000.0,59000000.0,45153000.0,85448000.0,186000000.0,
Pretax Income,899000000.0,285000000.0,390223000.0,388273000.0,898000000.0,
Other Income Expense,-1000000.0,-25000000.0,6071000.0,-117722000.0,-4000000.0,
Special Income Charges,-11000000.0,-29000000.0,150000.0,-123000000.0,-14000000.0,
Write Off,11000000.0,29000000.0,-150000.0,123000000.0,14000000.0,
Earnings From Equity Interest,10000000.0,4000000.0,5921000.0,5278000.0,10000000.0,
Net Non Operating Interest Income Expense,-19000000.0,-14000000.0,-2811000.0,-7282000.0,2000000.0,
Interest Expense Non Operating,49000000.0,51000000.0,52285000.0,65376000.0,67000000.0,
Interest Income Non Operating,30000000.0,37000000.0,49474000.0,58094000.0,69000000.0,
Operating Income,919000000.0,324000000.0,386963000.0,513277000.0,900000000.0,
Operating Expense,304000000.0,281000000.0,239868000.0,244657000.0,294000000.0,
Selling General And Administration,304000000.0,281000000.0,239868000.0,244657000.0,294000000.0,
Gross Profit,1223000000.0,605000000.0,626831000.0,757934000.0,1194000000.0,
Cost Of Revenue,7233000000.0,7225000000.0,6448754000.0,6686226000.0,6883000000.0,
Total Revenue,8456000000.0,7830000000.0,7075585000.0,7444160000.0,8077000000.0,
Operating Revenue,8456000000.0,7830000000.0,7075585000.0,7444160000.0,8077000000.0,
