,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21
Normalized EBITDA,1760000.0,-29629000.0,267654000.0,-495000.0,-16521000.0
Net Income From Continuing Operation Net Minority Interest,38755000.0,8922000.0,1847475000.0,30556000.0,8887000.0
Reconciled Depreciation,6090000.0,5848000.0,6064000.0,5421000.0,4920000.0
Reconciled Cost Of Revenue,203009000.0,199270000.0,196955000.0,187453000.0,184856000.0
EBITDA,1760000.0,-29629000.0,267654000.0,-495000.0,-16521000.0
EBIT,-4330000.0,-35477000.0,261590000.0,-5916000.0,-21441000.0
Net Interest Income,28022000.0,27293000.0,28580000.0,32477000.0,34680000.0
Normalized Income,38755000.0,8922000.0,1847475000.0,30556000.0,8887000.0
Net Income From Continuing And Discontinued Operation,38755000.0,8922000.0,1847475000.0,30556000.0,8887000.0
Total Expenses,1002557000.0,890465000.0,892540000.0,904289000.0,875121000.0
Total Operating Income As Reported,-4330000.0,-35477000.0,261590000.0,-5916000.0,-21441000.0
Diluted Average Shares,689837000.0,689358000.0,688226000.0,695483000.0,708258000.0
Basic Average Shares,676852000.0,676523000.0,674880000.0,678496000.0,683171000.0
Diluted EPS,0.06,0.01,2.68,0.04,0.01
Basic EPS,0.06,0.01,2.74,0.05,0.01
Diluted NI Availto Com Stockholders,38755000.0,8922000.0,1847475000.0,30556000.0,8887000.0
Net Income Common Stockholders,38755000.0,8922000.0,1847475000.0,30556000.0,8887000.0
Net Income,38755000.0,8922000.0,1847475000.0,30556000.0,8887000.0
Net Income Including Noncontrolling Interests,38755000.0,8922000.0,1847475000.0,30556000.0,8887000.0
Net Income Continuous Operations,38755000.0,8922000.0,1847475000.0,30556000.0,8887000.0
Tax Provision,-4103000.0,-12587000.0,-1570635000.0,-758000.0,-244000.0
Pretax Income,34652000.0,-3665000.0,276840000.0,29798000.0,8643000.0
Other Income Expense,10960000.0,4519000.0,-13330000.0,3237000.0,-4596000.0
Other Non Operating Income Expenses,10960000.0,4519000.0,-13330000.0,3237000.0,-4596000.0
Net Non Operating Interest Income Expense,28022000.0,27293000.0,28580000.0,32477000.0,34680000.0
Total Other Finance Cost,-28022000.0,-27293000.0,-28580000.0,-32477000.0,-34680000.0
Operating Income,-4330000.0,-35477000.0,261590000.0,-5916000.0,-21441000.0
Operating Expense,799548000.0,691195000.0,695585000.0,716836000.0,690265000.0
Research And Development,359624000.0,331665000.0,320773000.0,326679000.0,312837000.0
Selling General And Administration,439924000.0,359530000.0,374812000.0,390157000.0,377428000.0
Selling And Marketing Expense,313075000.0,253920000.0,271096000.0,249033000.0,265354000.0
General And Administrative Expense,126849000.0,105610000.0,103716000.0,141124000.0,112074000.0
Other Gand A,126849000.0,105610000.0,103716000.0,141124000.0,112074000.0
Gross Profit,795218000.0,655718000.0,957175000.0,710920000.0,668824000.0
Cost Of Revenue,203009000.0,199270000.0,196955000.0,187453000.0,184856000.0
Total Revenue,998227000.0,854988000.0,1154130000.0,898373000.0,853680000.0
Operating Revenue,998227000.0,854988000.0,1154130000.0,898373000.0,853680000.0
