,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-67677411311.77901,-58160083692.35928,4930662185.789181,217636595937.92422,-49012725541.11407,
Tax Rate For Calcs,0.279755,0.199073,0.29198,0.246275,0.227033,
Total Unusual Items,-241917000000.0,-292155000000.0,16887000000.0,883712000000.0,-215884000000.0,
Total Unusual Items Excluding Goodwill,-241917000000.0,-292155000000.0,16887000000.0,883712000000.0,-215884000000.0,
Net Income From Continuing Operation Net Minority Interest,1501194000000.0,1439774000000.0,1663472000000.0,1447909000000.0,1491759000000.0,
Reconciled Depreciation,221830000000.0,264557000000.0,263423000000.0,304785000000.0,267720000000.0,
Net Interest Income,4624796000000.0,4884079000000.0,4752269000000.0,4795074000000.0,4692107000000.0,
Interest Expense,3702518000000.0,3756886000000.0,3939079000000.0,4249597000000.0,4252422000000.0,
Interest Income,8327314000000.0,8640965000000.0,8691348000000.0,9044671000000.0,8944529000000.0,
Normalized Income,1675433588688.221,1673768916307.6406,1651515662185.789,781833595937.9242,1658630274458.886,
Net Income From Continuing And Discontinued Operation,1501194000000.0,1439774000000.0,1663472000000.0,1447909000000.0,1491759000000.0,
Diluted Average Shares,240456750.0,127500000.0,127500000.0,240456750.0,240456750.0,
Basic Average Shares,240456750.0,127500000.0,127500000.0,240456750.0,240456750.0,
Diluted EPS,6243.093612,6044.0,6980.0,6021.486192,6203.855787,
Basic EPS,6243.093612,6044.0,6980.0,6021.486192,6203.855787,
Diluted NI Availto Com Stockholders,1501194000000.0,770304000000.0,889393000000.0,-1396878000000.0,1491759000000.0,
Net Income Common Stockholders,1501194000000.0,770304000000.0,889393000000.0,-1396878000000.0,1491759000000.0,
Preferred Stock Dividends,,669470000000.0,774079000000.0,,,679208000000.0
Net Income,1501194000000.0,1439774000000.0,1663472000000.0,1447909000000.0,1491759000000.0,
Minority Interests,-18291000000.0,-21980000000.0,-21539000000.0,-4032000000.0,-24816000000.0,
Net Income Including Noncontrolling Interests,1519485000000.0,1461754000000.0,1685011000000.0,1451941000000.0,1516575000000.0,
Net Income Continuous Operations,1519485000000.0,1461754000000.0,1685011000000.0,1451941000000.0,1516575000000.0,
Tax Provision,590192000000.0,363323000000.0,694880000000.0,474414000000.0,445442000000.0,
Pretax Income,2109677000000.0,1825077000000.0,2379891000000.0,1926355000000.0,1962017000000.0,
Special Income Charges,-270562000000.0,-336156000000.0,-8837000000.0,648065000000.0,-257613000000.0,
Other Special Charges,,-2304000000.0,-2682000000.0,,,-4641000000.0
Write Off,270562000000.0,338460000000.0,11519000000.0,-634210000000.0,257613000000.0,
Gain On Sale Of Security,623457000000.0,306788000000.0,406046000000.0,110417000000.0,236025000000.0,
Depreciation Amortization Depletion Income Statement,,264557000000.0,263423000000.0,,,261312000000.0
Depreciation And Amortization In Income Statement,,264557000000.0,263423000000.0,,,261312000000.0
Amortization,,53881000000.0,48806000000.0,,,49627000000.0
Amortization Of Intangibles Income Statement,,53881000000.0,48806000000.0,,,49627000000.0
Depreciation Income Statement,,210676000000.0,214617000000.0,,,211685000000.0
Selling General And Administration,2731890000000.0,2608384000000.0,2512703000000.0,2767479000000.0,2585930000000.0,
Selling And Marketing Expense,,41442000000.0,26234000000.0,,,39964000000.0
General And Administrative Expense,2731890000000.0,2566942000000.0,2486469000000.0,2591789000000.0,2585930000000.0,
Other Gand A,1320342000000.0,1040969000000.0,968498000000.0,514012000000.0,1251461000000.0,
Insurance And Claims,,177577000000.0,183020000000.0,,,181403000000.0
Salaries And Wages,1411548000000.0,1348396000000.0,1334951000000.0,1338991000000.0,1334469000000.0,
Total Revenue,6986813000000.0,6996845000000.0,6795921000000.0,7255478000000.0,6755153000000.0,
Operating Revenue,6986813000000.0,6996845000000.0,6795921000000.0,7255478000000.0,6755153000000.0,
Other Non Interest Expense,344293000000.0,389932000000.0,390894000000.0,339472000000.0,398947000000.0,
