,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-5040000.0,-4840000.0,-9240000.0,-5040000.0,-4620000.0,,
Tax Rate For Calcs,0.21,0.22,0.21,0.21,0.21,,
Normalized EBITDA,119000000.0,198000000.0,115000000.0,259000000.0,81000000.0,,
Total Unusual Items,-24000000.0,-22000000.0,-44000000.0,-24000000.0,-22000000.0,,
Total Unusual Items Excluding Goodwill,-24000000.0,-22000000.0,-44000000.0,-24000000.0,-22000000.0,,
Net Income From Continuing Operation Net Minority Interest,-16000000.0,25000000.0,-80000000.0,4000000.0,-61000000.0,,
Reconciled Depreciation,76000000.0,101000000.0,102000000.0,143000000.0,71000000.0,,
Reconciled Cost Of Revenue,1723000000.0,2034000000.0,2104000000.0,2091000000.0,1861000000.0,,
EBITDA,95000000.0,176000000.0,71000000.0,235000000.0,59000000.0,,
EBIT,19000000.0,75000000.0,-31000000.0,92000000.0,-12000000.0,,
Net Interest Income,-41000000.0,-36000000.0,-38000000.0,-36000000.0,-39000000.0,,
Interest Expense,44000000.0,39000000.0,43000000.0,40000000.0,40000000.0,,
Interest Income,3000000.0,3000000.0,5000000.0,4000000.0,1000000.0,,
Normalized Income,2960000.0,42160000.0,-45240000.0,22960000.0,-43620000.0,,
Net Income From Continuing And Discontinued Operation,27000000.0,25000000.0,-80000000.0,4000000.0,16000000.0,,
Total Expenses,1896000000.0,2265000000.0,2322000000.0,2363000000.0,2037000000.0,,
Diluted Average Shares,143800000.0,147000000.0,145300000.0,145100000.0,145000000.0,,
Basic Average Shares,143800000.0,145600000.0,145300000.0,145000000.0,145000000.0,,
Diluted EPS,0.19,0.17,-0.55,0.03,0.11,,
Basic EPS,0.19,0.17,-0.55,0.03,0.11,,
Diluted NI Availto Com Stockholders,27000000.0,25000000.0,-80000000.0,4000000.0,16000000.0,,
Net Income Common Stockholders,27000000.0,25000000.0,-80000000.0,4000000.0,16000000.0,,
Net Income,27000000.0,25000000.0,-80000000.0,4000000.0,16000000.0,,
Minority Interests,-4000000.0,-5000000.0,-4000000.0,-7000000.0,0.0,,
Net Income Including Noncontrolling Interests,31000000.0,30000000.0,-76000000.0,11000000.0,16000000.0,,
Net Income Discontinuous Operations,43000000.0,,,,77000000.0,,
Net Income Continuous Operations,-12000000.0,30000000.0,-76000000.0,11000000.0,-61000000.0,,
Earnings From Equity Interest Net Of Tax,23000000.0,2000000.0,3000000.0,2000000.0,3000000.0,,
Tax Provision,10000000.0,8000000.0,5000000.0,43000000.0,12000000.0,,
Pretax Income,-25000000.0,36000000.0,-74000000.0,52000000.0,-52000000.0,,
Other Income Expense,-23000000.0,-15000000.0,-49000000.0,-25000000.0,-23000000.0,,
Other Non Operating Income Expenses,1000000.0,7000000.0,-5000000.0,-1000000.0,-1000000.0,,
Special Income Charges,-23000000.0,-19000000.0,-40000000.0,-21000000.0,-16000000.0,,
Gain On Sale Of Ppe,,1000000.0,-27000000.0,,-2000000.0,-34000000.0,
Gain On Sale Of Business,-7000000.0,,,4000000.0,,,
Other Special Charges,,,,,,,2000000.0
Restructuring And Mergern Acquisition,16000000.0,20000000.0,39000000.0,25000000.0,14000000.0,,
Gain On Sale Of Security,-1000000.0,-3000000.0,-4000000.0,-3000000.0,-6000000.0,,
Net Non Operating Interest Income Expense,-41000000.0,-36000000.0,-38000000.0,-36000000.0,-39000000.0,,
Interest Expense Non Operating,44000000.0,39000000.0,43000000.0,40000000.0,40000000.0,,
Interest Income Non Operating,3000000.0,3000000.0,5000000.0,4000000.0,1000000.0,,
Operating Income,39000000.0,87000000.0,13000000.0,113000000.0,10000000.0,,
Operating Expense,99000000.0,133000000.0,119000000.0,132000000.0,107000000.0,,
Other Operating Expenses,-2000000.0,-2000000.0,-7000000.0,-1000000.0,-3000000.0,,
Depreciation Amortization Depletion Income Statement,2000000.0,3000000.0,3000000.0,3000000.0,2000000.0,,
Depreciation And Amortization In Income Statement,2000000.0,3000000.0,3000000.0,3000000.0,2000000.0,,
Amortization,2000000.0,3000000.0,3000000.0,3000000.0,2000000.0,,
Amortization Of Intangibles Income Statement,2000000.0,3000000.0,3000000.0,3000000.0,2000000.0,,
Selling General And Administration,99000000.0,132000000.0,123000000.0,130000000.0,108000000.0,,
General And Administrative Expense,,,,,,,152000000.0
Other Gand A,,,,,,,139000000.0
Gross Profit,138000000.0,220000000.0,132000000.0,245000000.0,117000000.0,,
Cost Of Revenue,1797000000.0,2132000000.0,2203000000.0,2231000000.0,1930000000.0,,
Total Revenue,1935000000.0,2352000000.0,2335000000.0,2476000000.0,2047000000.0,,
Operating Revenue,1935000000.0,2352000000.0,2335000000.0,2476000000.0,2047000000.0,,
