,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-297297.297297,536585.365854,-1470000.0,-1496945.010183,-285956.006768,,
Tax Rate For Calcs,0.297297,0.268293,0.21,0.299389,0.285956,,
Normalized EBITDA,824000000.0,594000000.0,539000000.0,673000000.0,767000000.0,,
Total Unusual Items,-1000000.0,2000000.0,-7000000.0,-5000000.0,-1000000.0,,
Total Unusual Items Excluding Goodwill,-1000000.0,2000000.0,-7000000.0,-5000000.0,-1000000.0,,
Net Income From Continuing Operation Net Minority Interest,440000000.0,300000000.0,505000000.0,344000000.0,421000000.0,,
Reconciled Depreciation,43000000.0,41000000.0,39000000.0,37000000.0,34000000.0,,
Reconciled Cost Of Revenue,2181000000.0,1998000000.0,2114000000.0,2078000000.0,2042000000.0,,
EBITDA,823000000.0,596000000.0,532000000.0,668000000.0,766000000.0,,
EBIT,780000000.0,555000000.0,493000000.0,631000000.0,732000000.0,,
Net Interest Income,-151000000.0,-145000000.0,-157000000.0,-140000000.0,-141000000.0,,
Interest Expense,151000000.0,145000000.0,157000000.0,140000000.0,141000000.0,,
Normalized Income,440702702.702703,298536585.365854,510530000.0,347503054.989817,421714043.993232,,
Net Income From Continuing And Discontinued Operation,440000000.0,300000000.0,505000000.0,344000000.0,421000000.0,,
Total Expenses,2359000000.0,2159000000.0,2294000000.0,2242000000.0,2226000000.0,,
Total Operating Income As Reported,778000000.0,536000000.0,489000000.0,623000000.0,725000000.0,,
Diluted Average Shares,239000000.0,243000000.0,246000000.0,249000000.0,252000000.0,,
Basic Average Shares,237000000.0,240000000.0,243000000.0,246000000.0,249000000.0,,
Diluted EPS,1.84,1.23,2.06,1.38,1.67,,
Basic EPS,1.85,1.25,2.08,1.4,1.69,,
Diluted NI Availto Com Stockholders,440000000.0,300000000.0,505000000.0,344000000.0,421000000.0,,
Net Income Common Stockholders,440000000.0,300000000.0,505000000.0,344000000.0,421000000.0,,
Net Income,440000000.0,300000000.0,505000000.0,344000000.0,421000000.0,,
Minority Interests,-2000000.0,0.0,0.0,0.0,-1000000.0,,
Net Income Including Noncontrolling Interests,442000000.0,300000000.0,505000000.0,344000000.0,422000000.0,,
Net Income Continuous Operations,442000000.0,300000000.0,505000000.0,344000000.0,422000000.0,,
Tax Provision,187000000.0,110000000.0,-169000000.0,147000000.0,169000000.0,,
Pretax Income,629000000.0,410000000.0,336000000.0,491000000.0,591000000.0,,
Other Income Expense,2000000.0,19000000.0,4000000.0,6000000.0,7000000.0,,
Other Non Operating Income Expenses,3000000.0,17000000.0,11000000.0,11000000.0,8000000.0,,
Special Income Charges,0.0,0.0,0.0,-2000000.0,0.0,,
Gain On Sale Of Ppe,0.0,0.0,0.0,-2000000.0,0.0,,
Earnings From Equity Interest,,,0.0,0.0,0.0,0.0,0.0
Gain On Sale Of Security,-1000000.0,2000000.0,-7000000.0,-3000000.0,-1000000.0,,
Net Non Operating Interest Income Expense,-151000000.0,-145000000.0,-157000000.0,-140000000.0,-141000000.0,,
Interest Expense Non Operating,151000000.0,145000000.0,157000000.0,140000000.0,141000000.0,,
Operating Income,778000000.0,536000000.0,489000000.0,625000000.0,725000000.0,,
Operating Expense,178000000.0,161000000.0,180000000.0,164000000.0,184000000.0,,
Other Operating Expenses,26000000.0,26000000.0,44000000.0,26000000.0,37000000.0,,
Depreciation Amortization Depletion Income Statement,43000000.0,41000000.0,39000000.0,37000000.0,34000000.0,,
Depreciation And Amortization In Income Statement,43000000.0,41000000.0,39000000.0,37000000.0,34000000.0,,
Selling General And Administration,109000000.0,94000000.0,97000000.0,101000000.0,113000000.0,,
General And Administrative Expense,109000000.0,94000000.0,97000000.0,101000000.0,113000000.0,,
Other Gand A,109000000.0,94000000.0,97000000.0,101000000.0,113000000.0,,
Gross Profit,956000000.0,697000000.0,669000000.0,789000000.0,909000000.0,,
Cost Of Revenue,2181000000.0,1998000000.0,2114000000.0,2078000000.0,2042000000.0,,
Total Revenue,3137000000.0,2695000000.0,2783000000.0,2867000000.0,2951000000.0,,
Operating Revenue,1249000000.0,1019000000.0,1143000000.0,1182000000.0,1187000000.0,,
