,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.201225,0.252,0.21,0.21,0.082228,
Normalized EBITDA,40738000.0,646000.0,48780000.0,44847000.0,110343000.0,
Total Unusual Items,,,,,,-2753000.0
Total Unusual Items Excluding Goodwill,,,,,,-2753000.0
Net Income From Continuing Operation Net Minority Interest,-4954000.0,-33947000.0,-2129000.0,3804000.0,58909000.0,
Reconciled Depreciation,46179000.0,45267000.0,42511000.0,44089000.0,45055000.0,
Reconciled Cost Of Revenue,526132000.0,549851000.0,583265000.0,642814000.0,708864000.0,
EBITDA,40738000.0,646000.0,48780000.0,44847000.0,110343000.0,
EBIT,-5441000.0,-44621000.0,6269000.0,758000.0,65288000.0,
Net Interest Income,3438000.0,3283000.0,4369000.0,4104000.0,3039000.0,
Interest Expense,761000.0,763000.0,583000.0,1041000.0,1101000.0,
Interest Income,4199000.0,4046000.0,4952000.0,5145000.0,4140000.0,
Normalized Income,-4954000.0,-33947000.0,-2129000.0,3804000.0,58909000.0,
Net Income From Continuing And Discontinued Operation,-4954000.0,-33947000.0,-2129000.0,3804000.0,58909000.0,
Total Expenses,547619000.0,572132000.0,607356000.0,666588000.0,733293000.0,
Total Operating Income As Reported,2655000.0,-40175000.0,9991000.0,5309000.0,70676000.0,
Diluted Average Shares,13057749.0,13047607.0,13020122.0,13092019.0,13111010.0,
Basic Average Shares,13057749.0,13047607.0,13020122.0,13017820.0,13013684.0,
Diluted EPS,-0.38,-2.6,-0.16,0.29,4.49,
Basic EPS,-0.38,-2.6,-0.16,0.29,4.53,
Diluted NI Availto Com Stockholders,-4954000.0,-33947000.0,-2129000.0,3804000.0,58909000.0,
Net Income Common Stockholders,-4954000.0,-33947000.0,-2129000.0,3804000.0,58909000.0,
Net Income,-4954000.0,-33947000.0,-2129000.0,3804000.0,58909000.0,
Net Income Including Noncontrolling Interests,-4954000.0,-33947000.0,-2129000.0,3804000.0,58909000.0,
Net Income Continuous Operations,-4954000.0,-33947000.0,-2129000.0,3804000.0,58909000.0,
Tax Provision,-1248000.0,-11437000.0,7815000.0,-4087000.0,5278000.0,
Pretax Income,-6202000.0,-45384000.0,5686000.0,-283000.0,64187000.0,
Other Income Expense,-12295000.0,-8492000.0,-8674000.0,-9696000.0,-9528000.0,
Other Non Operating Income Expenses,-3559000.0,-3532000.0,-2940000.0,-2685000.0,-3611000.0,
Special Income Charges,,,,,,-2753000.0
Restructuring And Mergern Acquisition,,,,,,0.0
Earnings From Equity Interest,-8736000.0,-4960000.0,-5734000.0,-7011000.0,-5917000.0,
Net Non Operating Interest Income Expense,3438000.0,3283000.0,4369000.0,4104000.0,3039000.0,
Interest Expense Non Operating,761000.0,763000.0,583000.0,1041000.0,1101000.0,
Interest Income Non Operating,4199000.0,4046000.0,4952000.0,5145000.0,4140000.0,
Operating Income,2655000.0,-40175000.0,9991000.0,5309000.0,70676000.0,
Operating Expense,21487000.0,22281000.0,24091000.0,23774000.0,24429000.0,
Other Operating Expenses,6271000.0,6857000.0,7260000.0,7787000.0,5624000.0,
Selling General And Administration,15216000.0,15424000.0,16831000.0,15987000.0,18805000.0,
Gross Profit,24142000.0,-17894000.0,34082000.0,29083000.0,95105000.0,
Cost Of Revenue,526132000.0,549851000.0,583265000.0,642814000.0,708864000.0,
Total Revenue,550274000.0,531957000.0,617347000.0,671897000.0,803969000.0,
Operating Revenue,548675000.0,529667000.0,615383000.0,669783000.0,800130000.0,
