,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-230863010.561969,-73291091.496122,3136327.457989,70627912.949913,35760828.974234,,
Tax Rate For Calcs,0.128619,0.171542,0.115646,0.128134,0.161088,,
Normalized EBITDA,26779086000.0,24288116000.0,25233376000.0,29182119000.0,27673755000.0,,
Total Unusual Items,-1794935000.0,-427248000.0,27120000.0,551205000.0,221996000.0,,
Total Unusual Items Excluding Goodwill,-1794935000.0,-427248000.0,27120000.0,551205000.0,221996000.0,,
Net Income From Continuing Operation Net Minority Interest,8902530000.0,7776741000.0,10064953000.0,14472042000.0,13786163000.0,,
Reconciled Depreciation,14506000000.0,14128142000.0,13462721000.0,12702219000.0,11117080000.0,,
Reconciled Cost Of Revenue,41879559000.0,42412312000.0,42043529000.0,40056240000.0,36816066000.0,,
EBITDA,24984151000.0,23860868000.0,25260496000.0,29733324000.0,27895751000.0,,
EBIT,10478151000.0,9732726000.0,11797775000.0,17031105000.0,16778671000.0,,
Net Interest Income,272545000.0,206341000.0,289191000.0,304245000.0,664425000.0,,
Interest Expense,324173000.0,386155000.0,458354000.0,466917000.0,358344000.0,,
Interest Income,632900000.0,605314000.0,748239000.0,791468000.0,1059375000.0,,
Normalized Income,10466601989.43803,8130697908.503878,10040969327.457989,13991464912.949913,13599927828.974234,,
Net Income From Continuing And Discontinued Operation,8902530000.0,7776741000.0,10064953000.0,14472042000.0,13786163000.0,,
Total Expenses,47990164000.0,48142183000.0,48494364000.0,46456748000.0,42986420000.0,,
Total Operating Income As Reported,10819712000.0,9785901000.0,11957004000.0,14099633000.0,13891432000.0,,
Diluted Average Shares,2506816400.0,2515841400.0,,2511871600.0,2505988400.0,2515505000.0,
Basic Average Shares,2496975400.0,2496956200.0,,2487287400.0,2482837800.0,2482817600.0,
Diluted EPS,3.55,3.1,,5.75,5.5,4.15,
Basic EPS,3.55,3.1,,5.8,5.55,4.2,
Diluted NI Availto Com Stockholders,8902530000.0,7776741000.0,10064953000.0,14472042000.0,13786163000.0,,
Net Income Common Stockholders,8902530000.0,7776741000.0,10064953000.0,14472042000.0,13786163000.0,,
Net Income,8902530000.0,7776741000.0,10064953000.0,14472042000.0,13786163000.0,,
Minority Interests,54548000.0,33502000.0,36894000.0,30284000.0,10949000.0,,
Net Income Including Noncontrolling Interests,8847982000.0,7743239000.0,10028059000.0,14441758000.0,13775214000.0,,
Net Income Continuous Operations,8847982000.0,7743239000.0,10028059000.0,14441758000.0,13775214000.0,,
Tax Provision,1305996000.0,1603332000.0,1311362000.0,2122430000.0,2645113000.0,,
Pretax Income,10153978000.0,9346571000.0,11339421000.0,16564188000.0,16420327000.0,,
Other Income Expense,-886060000.0,-576544000.0,-841516000.0,2231606000.0,1943032000.0,,
Other Non Operating Income Expenses,462633000.0,58592000.0,103630000.0,837641000.0,453544000.0,,
Special Income Charges,4700000.0,22035000.0,14577000.0,20698000.0,28285000.0,,
Gain On Sale Of Ppe,4702000.0,19629000.0,14191000.0,20819000.0,4561000.0,,
Gain On Sale Of Business,,,,0.0,0.0,0.0,
Write Off,2000.0,-2406000.0,-386000.0,121000.0,-23724000.0,,
Restructuring And Mergern Acquisition,,,0.0,0.0,,,0.0
Earnings From Equity Interest,446242000.0,-207888000.0,-972266000.0,842760000.0,1267492000.0,,
Gain On Sale Of Security,-1799635000.0,-449283000.0,12543000.0,530507000.0,193711000.0,,
Net Non Operating Interest Income Expense,272545000.0,206341000.0,289191000.0,304245000.0,664425000.0,,
Total Other Finance Cost,36182000.0,12818000.0,694000.0,20306000.0,36606000.0,,
Interest Expense Non Operating,324173000.0,386155000.0,458354000.0,466917000.0,358344000.0,,
Interest Income Non Operating,632900000.0,605314000.0,748239000.0,791468000.0,1059375000.0,,
Operating Income,10767493000.0,9716774000.0,11891746000.0,14028337000.0,13812870000.0,,
Operating Expense,6110605000.0,5729871000.0,6450835000.0,6400508000.0,6170354000.0,,
Other Operating Expenses,-356662000.0,-395499000.0,-297305000.0,-158190000.0,-164334000.0,,
Research And Development,4193679000.0,3963703000.0,4334242000.0,4021752000.0,3852638000.0,,
Selling General And Administration,2273588000.0,2161667000.0,2413898000.0,2536946000.0,2482050000.0,,
Selling And Marketing Expense,591217000.0,619236000.0,623339000.0,716505000.0,677652000.0,,
General And Administrative Expense,1682371000.0,1542431000.0,1790559000.0,1820441000.0,1804398000.0,,
Other Gand A,1682371000.0,1542431000.0,1790559000.0,1820441000.0,1804398000.0,,
Gross Profit,16878098000.0,15446645000.0,18342581000.0,20428845000.0,19983224000.0,,
Cost Of Revenue,41879559000.0,42412312000.0,42043529000.0,40056240000.0,36816066000.0,,
Total Revenue,58757657000.0,57858957000.0,60386110000.0,60485085000.0,56799290000.0,,
Operating Revenue,56493955000.0,57858957000.0,57858774000.0,58076307000.0,54351556000.0,,
