,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.198073,0.196,0.168206,0.179,0.19345
Normalized EBITDA,79942000.0,80757000.0,63493000.0,77952000.0,67462000.0
Net Income From Continuing Operation Net Minority Interest,67264000.0,64444000.0,46019000.0,66870000.0,52337000.0
Reconciled Depreciation,11402000.0,11093000.0,11004000.0,10947000.0,11025000.0
Reconciled Cost Of Revenue,32349000.0,31586000.0,30900000.0,29416000.0,31852000.0
EBITDA,79942000.0,80757000.0,63493000.0,77952000.0,67462000.0
EBIT,68540000.0,69664000.0,52489000.0,67005000.0,56437000.0
Net Interest Income,9763000.0,10074000.0,10609000.0,10592000.0,9913000.0
Interest Income,9763000.0,10074000.0,10609000.0,10592000.0,9913000.0
Normalized Income,67264000.0,64444000.0,46019000.0,66870000.0,52337000.0
Net Income From Continuing And Discontinued Operation,67264000.0,64444000.0,46019000.0,66870000.0,52337000.0
Total Expenses,103254000.0,96613000.0,109804000.0,94622000.0,102068000.0
Total Operating Income As Reported,68540000.0,69664000.0,52489000.0,67005000.0,56437000.0
Diluted Average Shares,47674886.0,47689657.0,47671374.0,47669439.0,47628113.0
Basic Average Shares,47593660.0,47567295.0,47545820.0,47542114.0,47549843.0
Diluted EPS,1.41,1.35,0.96,1.4,1.1
Basic EPS,1.41,1.35,0.97,1.4,1.1
Diluted NI Availto Com Stockholders,67234000.0,64365000.0,45945000.0,66744000.0,52217000.0
Net Income Common Stockholders,67234000.0,64365000.0,45945000.0,66744000.0,52217000.0
Otherunder Preferred Stock Dividend,30000.0,79000.0,74000.0,126000.0,120000.0
Net Income,67264000.0,64444000.0,46019000.0,66870000.0,52337000.0
Net Income Including Noncontrolling Interests,67264000.0,64444000.0,46019000.0,66870000.0,52337000.0
Net Income Continuous Operations,67264000.0,64444000.0,46019000.0,66870000.0,52337000.0
Tax Provision,16614000.0,15672000.0,9306000.0,14546000.0,12553000.0
Pretax Income,83878000.0,80116000.0,55325000.0,81416000.0,64890000.0
Other Income Expense,5575000.0,378000.0,-7773000.0,3819000.0,-1460000.0
Other Non Operating Income Expenses,5575000.0,378000.0,-7773000.0,3819000.0,-1460000.0
Net Non Operating Interest Income Expense,9763000.0,10074000.0,10609000.0,10592000.0,9913000.0
Interest Income Non Operating,9763000.0,10074000.0,10609000.0,10592000.0,9913000.0
Operating Income,68540000.0,69664000.0,52489000.0,67005000.0,56437000.0
Operating Expense,64051000.0,58479000.0,72452000.0,58810000.0,63740000.0
Other Operating Expenses,2705000.0,2020000.0,2084000.0,2506000.0,2524000.0
Depreciation Amortization Depletion Income Statement,4548000.0,4545000.0,4552000.0,4551000.0,4549000.0
Depreciation And Amortization In Income Statement,4548000.0,4545000.0,4552000.0,4551000.0,4549000.0
Amortization,4548000.0,4545000.0,4552000.0,4551000.0,4549000.0
Amortization Of Intangibles Income Statement,4548000.0,4545000.0,4552000.0,4551000.0,4549000.0
Research And Development,36358000.0,34900000.0,46287000.0,36089000.0,36826000.0
Selling General And Administration,20440000.0,17014000.0,19529000.0,15664000.0,19841000.0
Gross Profit,132591000.0,128143000.0,124941000.0,125815000.0,120177000.0
Cost Of Revenue,39203000.0,38134000.0,37352000.0,35812000.0,38328000.0
Total Revenue,171794000.0,166277000.0,162293000.0,161627000.0,158505000.0
Operating Revenue,171794000.0,166277000.0,162293000.0,161627000.0,158505000.0
