,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.0,0.21,0.21,0.21,
Normalized EBITDA,-51124000.0,-60682000.0,-43780000.0,-24196000.0,-25301000.0,
Net Income From Continuing Operation Net Minority Interest,-52771000.0,-62270000.0,-47081000.0,-25867000.0,-27202000.0,
Reconciled Depreciation,1618000.0,1576000.0,1789000.0,1334000.0,1239000.0,
EBITDA,-51124000.0,-60682000.0,-43780000.0,-24196000.0,-25301000.0,
EBIT,-52742000.0,-62258000.0,-45569000.0,-25530000.0,-26540000.0,
Net Interest Income,5984000.0,6628000.0,7576000.0,7972000.0,8132000.0,
Interest Expense,0.0,12000.0,7000.0,114000.0,321000.0,
Interest Income,5984000.0,6640000.0,7583000.0,8086000.0,8453000.0,
Normalized Income,-52771000.0,-62270000.0,-47081000.0,-25867000.0,-27202000.0,
Net Income From Continuing And Discontinued Operation,-52771000.0,-62270000.0,-47081000.0,-25867000.0,-27202000.0,
Total Expenses,66280000.0,77027000.0,68418000.0,59646000.0,62377000.0,
Total Operating Income As Reported,-58726000.0,-68898000.0,-53152000.0,-33616000.0,-34993000.0,
Diluted Average Shares,56221331.0,55256464.0,,53821893.0,53516907.0,52757973.0
Basic Average Shares,56221331.0,55256464.0,,53821893.0,53516907.0,52757973.0
Diluted EPS,-0.94,-1.13,,-0.48,-0.51,-0.14
Basic EPS,-0.94,-1.13,,-0.48,-0.51,-0.14
Diluted NI Availto Com Stockholders,-52771000.0,-62270000.0,-47081000.0,-25867000.0,-27202000.0,
Net Income Common Stockholders,-52771000.0,-62270000.0,-47081000.0,-25867000.0,-27202000.0,
Net Income,-52771000.0,-62270000.0,-47081000.0,-25867000.0,-27202000.0,
Net Income Including Noncontrolling Interests,-52771000.0,-62270000.0,-47081000.0,-25867000.0,-27202000.0,
Net Income Continuous Operations,-52771000.0,-62270000.0,-47081000.0,-25867000.0,-27202000.0,
Tax Provision,29000.0,0.0,1505000.0,223000.0,341000.0,
Pretax Income,-52742000.0,-62270000.0,-45576000.0,-25644000.0,-26861000.0,
Net Non Operating Interest Income Expense,5984000.0,6628000.0,7576000.0,7972000.0,8132000.0,
Interest Expense Non Operating,0.0,12000.0,7000.0,114000.0,321000.0,
Interest Income Non Operating,5984000.0,6640000.0,7583000.0,8086000.0,8453000.0,
Operating Income,-58726000.0,-68898000.0,-53152000.0,-33616000.0,-34993000.0,
Operating Expense,66280000.0,77027000.0,68418000.0,59646000.0,62377000.0,
Research And Development,37627000.0,50801000.0,44649000.0,39173000.0,40953000.0,
Selling General And Administration,28653000.0,26226000.0,23769000.0,20473000.0,21424000.0,
General And Administrative Expense,28653000.0,26226000.0,23769000.0,20473000.0,21424000.0,
Other Gand A,28653000.0,26226000.0,23769000.0,20473000.0,21424000.0,
Total Revenue,7554000.0,8129000.0,15266000.0,26030000.0,27384000.0,
Operating Revenue,7554000.0,8129000.0,15266000.0,26030000.0,27384000.0,
