,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.145946,0.21,0.184959,0.247,0.247428,
Normalized EBITDA,16516000.0,27978000.0,17323000.0,48727000.0,35446000.0,
Total Unusual Items,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-7742000.0,465000.0,-8800000.0,14797000.0,5779000.0,
Reconciled Depreciation,13206000.0,13372000.0,13243000.0,13456000.0,13173000.0,
Reconciled Cost Of Revenue,28373000.0,27143000.0,31584000.0,34672000.0,29069000.0,
EBITDA,16516000.0,27978000.0,17323000.0,48727000.0,35446000.0,
EBIT,3310000.0,14606000.0,4080000.0,35271000.0,22273000.0,
Net Interest Income,-8848000.0,-7773000.0,-8565000.0,-9005000.0,-8335000.0,
Interest Expense,12375000.0,13725000.0,14877000.0,15610000.0,14594000.0,
Interest Income,3527000.0,5952000.0,6312000.0,6605000.0,6259000.0,
Normalized Income,-7742000.0,465000.0,-8800000.0,14797000.0,5779000.0,
Net Income From Continuing And Discontinued Operation,-7742000.0,465000.0,-8800000.0,14797000.0,5779000.0,
Total Expenses,107488000.0,88502000.0,101611000.0,91084000.0,87665000.0,
Total Operating Income As Reported,-1204000.0,8476000.0,3045000.0,27996000.0,16278000.0,
Diluted Average Shares,665953788.0,666460714.0,663154824.0,666151359.0,663545258.0,
Basic Average Shares,665953788.0,664685462.0,663154824.0,662248231.0,661734667.0,
Diluted EPS,-0.01,0.0,-0.01,0.02,0.01,
Basic EPS,-0.01,0.0,-0.01,0.02,0.01,
Diluted NI Availto Com Stockholders,-7742000.0,465000.0,-8800000.0,14797000.0,5779000.0,
Net Income Common Stockholders,-7742000.0,465000.0,-8800000.0,14797000.0,5779000.0,
Net Income,-7742000.0,465000.0,-8800000.0,14797000.0,5779000.0,
Net Income Including Noncontrolling Interests,-7742000.0,465000.0,-8800000.0,14797000.0,5779000.0,
Net Income Continuous Operations,-7742000.0,465000.0,-8800000.0,14797000.0,5779000.0,
Tax Provision,-1323000.0,416000.0,-1997000.0,4864000.0,1900000.0,
Pretax Income,-9065000.0,881000.0,-10797000.0,19661000.0,7679000.0,
Other Income Expense,987000.0,178000.0,-1362000.0,670000.0,-264000.0,
Other Non Operating Income Expenses,987000.0,178000.0,-1362000.0,670000.0,-264000.0,
Special Income Charges,,,,,,0.0
Net Non Operating Interest Income Expense,-8848000.0,-7773000.0,-8565000.0,-9005000.0,-8335000.0,
Interest Expense Non Operating,12375000.0,13725000.0,14877000.0,15610000.0,14594000.0,
Interest Income Non Operating,3527000.0,5952000.0,6312000.0,6605000.0,6259000.0,
Operating Income,-1204000.0,8476000.0,-870000.0,27996000.0,16278000.0,
Operating Expense,76839000.0,58880000.0,67646000.0,53738000.0,56159000.0,
Depreciation Amortization Depletion Income Statement,10930000.0,10893000.0,10862000.0,10782000.0,10736000.0,
Depreciation And Amortization In Income Statement,10930000.0,10893000.0,10862000.0,10782000.0,10736000.0,
Amortization,10930000.0,10893000.0,10862000.0,10782000.0,10736000.0,
Amortization Of Intangibles Income Statement,10930000.0,10893000.0,10862000.0,10782000.0,10736000.0,
Selling General And Administration,65909000.0,47987000.0,52869000.0,42956000.0,45423000.0,
Gross Profit,75635000.0,67356000.0,66776000.0,81734000.0,72437000.0,
Cost Of Revenue,30649000.0,29622000.0,33965000.0,37346000.0,31506000.0,
Total Revenue,106284000.0,96978000.0,100741000.0,119080000.0,103943000.0,
Operating Revenue,106284000.0,96978000.0,100741000.0,119080000.0,103943000.0,
