,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-22753000.0,-25594000.0,-23698000.0,-20652000.0,-24400000.0
Net Income From Continuing Operation Net Minority Interest,-21328000.0,-22850000.0,-20679000.0,-17799000.0,-21088000.0
Reconciled Depreciation,1572000.0,1502000.0,1494000.0,1580000.0,1445000.0
Reconciled Cost Of Revenue,2094000.0,1341000.0,1705000.0,2437000.0,2006000.0
EBITDA,-22753000.0,-25594000.0,-23698000.0,-20652000.0,-24400000.0
EBIT,-24325000.0,-27096000.0,-25192000.0,-22232000.0,-25845000.0
Net Interest Income,4082000.0,4433000.0,4586000.0,4720000.0,4767000.0
Interest Income,4082000.0,4433000.0,4586000.0,4720000.0,4767000.0
Normalized Income,-21328000.0,-22850000.0,-20679000.0,-17799000.0,-21088000.0
Net Income From Continuing And Discontinued Operation,-21328000.0,-22850000.0,-20679000.0,-17799000.0,-21088000.0
Total Expenses,28267000.0,30122000.0,28222000.0,26412000.0,29659000.0
Total Operating Income As Reported,-24325000.0,-27096000.0,-25192000.0,-22232000.0,-25845000.0
Diluted Average Shares,61186324.0,64576399.0,64586056.0,64157125.0,63929743.0
Basic Average Shares,61186324.0,64576399.0,64586056.0,64157125.0,63929743.0
Diluted EPS,-0.35,-0.35,-0.32,-0.28,-0.33
Basic EPS,-0.35,-0.35,-0.32,-0.28,-0.33
Diluted NI Availto Com Stockholders,-21328000.0,-22850000.0,-20679000.0,-17799000.0,-21088000.0
Net Income Common Stockholders,-21328000.0,-22850000.0,-20679000.0,-17799000.0,-21088000.0
Net Income,-21328000.0,-22850000.0,-20679000.0,-17799000.0,-21088000.0
Net Income Including Noncontrolling Interests,-21328000.0,-22850000.0,-20679000.0,-17799000.0,-21088000.0
Net Income Continuous Operations,-21328000.0,-22850000.0,-20679000.0,-17799000.0,-21088000.0
Pretax Income,-21328000.0,-22850000.0,-20679000.0,-17799000.0,-21088000.0
Other Income Expense,-1085000.0,-187000.0,-73000.0,-287000.0,-10000.0
Other Non Operating Income Expenses,-224000.0,-187000.0,-73000.0,-287000.0,-10000.0
Earnings From Equity Interest,-861000.0,,,,0.0
Net Non Operating Interest Income Expense,4082000.0,4433000.0,4586000.0,4720000.0,4767000.0
Interest Income Non Operating,4082000.0,4433000.0,4586000.0,4720000.0,4767000.0
Operating Income,-24325000.0,-27096000.0,-25192000.0,-22232000.0,-25845000.0
Operating Expense,26173000.0,28781000.0,26517000.0,23975000.0,27653000.0
Other Operating Expenses,-90000.0,-46000.0,-36000.0,-258000.0,-348000.0
Research And Development,12967000.0,12734000.0,12265000.0,11165000.0,13232000.0
Selling General And Administration,13296000.0,16093000.0,14288000.0,13068000.0,14769000.0
Gross Profit,1848000.0,1685000.0,1325000.0,1743000.0,1808000.0
Cost Of Revenue,2094000.0,1341000.0,1705000.0,2437000.0,2006000.0
Total Revenue,3942000.0,3026000.0,3030000.0,4180000.0,3814000.0
Operating Revenue,3942000.0,3026000.0,3030000.0,4180000.0,3814000.0
