,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-280980.0,256200.0,123184.858076,381792.0,-329700.0,
Tax Rate For Calcs,0.21,0.21,0.190984,0.291,0.21,
Normalized EBITDA,81138000.0,77658000.0,98817000.0,96590000.0,82938000.0,
Total Unusual Items,-1338000.0,1220000.0,645000.0,1312000.0,-1570000.0,
Total Unusual Items Excluding Goodwill,-1338000.0,1220000.0,645000.0,1312000.0,-1570000.0,
Net Income From Continuing Operation Net Minority Interest,-5261000.0,-2917000.0,3235000.0,3271000.0,-2965000.0,
Reconciled Depreciation,58326000.0,59124000.0,55836000.0,54562000.0,60623000.0,
Reconciled Cost Of Revenue,442259000.0,394969000.0,485457000.0,438500000.0,420290000.0,
EBITDA,79800000.0,78878000.0,99462000.0,97902000.0,81368000.0,
EBIT,21474000.0,19754000.0,43626000.0,43340000.0,20745000.0,
Net Interest Income,-23455000.0,-23356000.0,-24038000.0,-23781000.0,-23533000.0,
Interest Expense,23455000.0,23356000.0,24038000.0,23781000.0,23533000.0,
Normalized Income,-4203980.0,-3880800.0,2713184.858076,2340792.0,-1724700.0,
Net Income From Continuing And Discontinued Operation,-5261000.0,-2917000.0,3235000.0,3271000.0,-2965000.0,
Total Expenses,683646000.0,633455000.0,745180000.0,669502000.0,649046000.0,
Total Operating Income As Reported,23172000.0,18285000.0,43528000.0,41779000.0,21907000.0,
Diluted Average Shares,,263737000.0,115147000.0,112190000.0,113484000.0,116405000.0
Basic Average Shares,,112088000.0,109266000.0,108198000.0,113484000.0,112633000.0
Diluted EPS,,-0.03,0.03,0.03,-0.03,-0.01
Basic EPS,,-0.03,0.03,0.03,-0.03,-0.01
Diluted NI Availto Com Stockholders,-5261000.0,-9554000.0,3235000.0,3271000.0,-2965000.0,
Average Dilution Earnings,,-6637000.0,,,,-224000.0
Net Income Common Stockholders,-5261000.0,-2917000.0,3235000.0,3271000.0,-2965000.0,
Net Income,-5261000.0,-2917000.0,3235000.0,3271000.0,-2965000.0,
Minority Interests,-627000.0,2408000.0,-12612000.0,-10593000.0,989000.0,
Net Income Including Noncontrolling Interests,-4634000.0,-5325000.0,15847000.0,13864000.0,-3954000.0,
Net Income Continuous Operations,-4634000.0,-5325000.0,15847000.0,13864000.0,-3954000.0,
Earnings From Equity Interest Net Of Tax,20000.0,-1000.0,0.0,-4000.0,-1000.0,
Tax Provision,2673000.0,1722000.0,3741000.0,5691000.0,1165000.0,
Pretax Income,-1981000.0,-3602000.0,19588000.0,19559000.0,-2788000.0,
Other Income Expense,-1698000.0,1469000.0,98000.0,1561000.0,-1377000.0,
Other Non Operating Income Expenses,-360000.0,249000.0,-547000.0,249000.0,193000.0,
Special Income Charges,0.0,0.0,0.0,0.0,-215000.0,
Write Off,0.0,0.0,0.0,0.0,215000.0,
Gain On Sale Of Security,-1338000.0,1220000.0,645000.0,1312000.0,-1355000.0,
Net Non Operating Interest Income Expense,-23455000.0,-23356000.0,-24038000.0,-23781000.0,-23533000.0,
Interest Expense Non Operating,23455000.0,23356000.0,24038000.0,23781000.0,23533000.0,
Operating Income,23172000.0,18285000.0,43528000.0,41779000.0,22122000.0,
Operating Expense,224430000.0,221368000.0,242658000.0,212484000.0,210134000.0,
Depreciation Amortization Depletion Income Statement,41369000.0,42006000.0,38771000.0,36044000.0,42001000.0,
Depreciation And Amortization In Income Statement,41369000.0,42006000.0,38771000.0,36044000.0,42001000.0,
Selling General And Administration,183061000.0,179362000.0,203887000.0,176440000.0,168133000.0,
General And Administrative Expense,183061000.0,179362000.0,203887000.0,176440000.0,168133000.0,
Other Gand A,183061000.0,179362000.0,203887000.0,176440000.0,168133000.0,
Gross Profit,247602000.0,239653000.0,286186000.0,254263000.0,232256000.0,
Cost Of Revenue,459216000.0,412087000.0,502522000.0,457018000.0,438912000.0,
Total Revenue,706818000.0,651740000.0,788708000.0,711281000.0,671168000.0,
Operating Revenue,706818000.0,651740000.0,788708000.0,711281000.0,671168000.0,
