,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-198305.0,93755.0,-108375.0,-1009.910486,-33610.816361,
Tax Rate For Calcs,0.085,0.085,0.085,0.001039,0.006618,
Normalized EBITDA,-17453000.0,-21736000.0,-14674000.0,-11454000.0,-12366000.0,
Total Unusual Items,-2333000.0,1103000.0,-1275000.0,-972000.0,-5079000.0,
Total Unusual Items Excluding Goodwill,-2333000.0,1103000.0,-1275000.0,-972000.0,-5079000.0,
Net Income From Continuing Operation Net Minority Interest,-20190000.0,-20839000.0,-16093000.0,-12499000.0,-17413000.0,
Reconciled Depreciation,122000.0,89000.0,73000.0,74000.0,73000.0,
EBITDA,-19786000.0,-20633000.0,-15949000.0,-12426000.0,-17445000.0,
EBIT,-19908000.0,-20722000.0,-16022000.0,-12500000.0,-17518000.0,
Net Interest Income,292000.0,573000.0,540000.0,644000.0,509000.0,
Interest Expense,264000.0,87000.0,41000.0,12000.0,11000.0,
Interest Income,556000.0,660000.0,581000.0,656000.0,520000.0,
Normalized Income,-18055305.0,-21848245.0,-14926375.0,-11528009.910486,-12367610.816361,
Net Income From Continuing And Discontinued Operation,-20190000.0,-20839000.0,-16093000.0,-12499000.0,-17413000.0,
Total Expenses,18131000.0,22485000.0,15328000.0,12184000.0,12959000.0,
Total Operating Income As Reported,-18131000.0,-22485000.0,-15328000.0,-12184000.0,-12959000.0,
Diluted Average Shares,41807918.0,40535173.0,36621162.0,,36330836.0,33565542.0
Basic Average Shares,41807918.0,40535173.0,36621162.0,,36330836.0,33565542.0
Diluted EPS,-0.48,-0.51,-0.44,,-0.48,-0.38
Basic EPS,-0.48,-0.51,-0.44,,-0.48,-0.38
Diluted NI Availto Com Stockholders,-20190000.0,-20839000.0,-16093000.0,-12499000.0,-17413000.0,
Net Income Common Stockholders,-20190000.0,-20839000.0,-16093000.0,-12499000.0,-17413000.0,
Net Income,-20190000.0,-20839000.0,-16093000.0,-12499000.0,-17413000.0,
Net Income Including Noncontrolling Interests,-20190000.0,-20839000.0,-16093000.0,-12499000.0,-17413000.0,
Net Income Continuous Operations,-20190000.0,-20839000.0,-16093000.0,-12499000.0,-17413000.0,
Tax Provision,18000.0,30000.0,30000.0,-13000.0,-116000.0,
Pretax Income,-20172000.0,-20809000.0,-16063000.0,-12512000.0,-17529000.0,
Other Income Expense,-2333000.0,1103000.0,-1275000.0,-972000.0,-5079000.0,
Special Income Charges,0.0,0.0,0.0,0.0,0.0,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,0.0,
Gain On Sale Of Security,-2333000.0,1103000.0,-1275000.0,-972000.0,-5079000.0,
Net Non Operating Interest Income Expense,292000.0,573000.0,540000.0,644000.0,509000.0,
Interest Expense Non Operating,264000.0,87000.0,41000.0,12000.0,11000.0,
Interest Income Non Operating,556000.0,660000.0,581000.0,656000.0,520000.0,
Operating Income,-18131000.0,-22485000.0,-15328000.0,-12184000.0,-12959000.0,
Operating Expense,18131000.0,22485000.0,15328000.0,12184000.0,12959000.0,
Other Operating Expenses,432000.0,782000.0,402000.0,37000.0,422000.0,
Depreciation Amortization Depletion Income Statement,44000.0,25000.0,18000.0,19000.0,18000.0,
Depreciation And Amortization In Income Statement,44000.0,25000.0,18000.0,19000.0,18000.0,
Depreciation Income Statement,44000.0,25000.0,18000.0,19000.0,18000.0,
Research And Development,12999000.0,16465000.0,10856000.0,8029000.0,8872000.0,
Selling General And Administration,4656000.0,5213000.0,4052000.0,4099000.0,3647000.0,
General And Administrative Expense,4656000.0,5213000.0,4052000.0,4099000.0,3647000.0,
Other Gand A,1706000.0,2242000.0,1816000.0,2083000.0,1741000.0,
Salaries And Wages,2950000.0,2971000.0,2236000.0,2016000.0,1906000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
