,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-179924.081385,-353010.0,-84210.0,-189000.0,-17040.100251
Tax Rate For Calcs,0.201032,0.21,0.21,0.21,0.032581
Normalized EBITDA,-1252000.0,-536000.0,70000.0,529000.0,2971000.0
Total Unusual Items,-895000.0,-1681000.0,-401000.0,-900000.0,-523000.0
Total Unusual Items Excluding Goodwill,-895000.0,-1681000.0,-401000.0,-900000.0,-523000.0
Net Income From Continuing Operation Net Minority Interest,-2631000.0,-3868000.0,-2372000.0,-2502000.0,386000.0
Reconciled Depreciation,1039000.0,1381000.0,1821000.0,1794000.0,1874000.0
Reconciled Cost Of Revenue,17152000.0,15940000.0,17652000.0,19756000.0,30158000.0
EBITDA,-2147000.0,-2217000.0,-331000.0,-371000.0,2448000.0
EBIT,-3186000.0,-3598000.0,-2152000.0,-2165000.0,574000.0
Net Interest Income,-107000.0,-159000.0,-126000.0,-119000.0,-175000.0
Interest Expense,107000.0,159000.0,126000.0,119000.0,175000.0
Normalized Income,-1915924.081385,-2540010.0,-2055210.0,-1791000.0,891959.899749
Net Income From Continuing And Discontinued Operation,-2631000.0,-3868000.0,-2372000.0,-2502000.0,386000.0
Total Expenses,31078000.0,30398000.0,32920000.0,35651000.0,47987000.0
Total Operating Income As Reported,-3134000.0,-3579000.0,-2160000.0,-2128000.0,565000.0
Diluted Average Shares,38975000.0,38820000.0,38631000.0,38024000.0,38096000.0
Basic Average Shares,38975000.0,38820000.0,38631000.0,38024000.0,37697000.0
Diluted EPS,-0.07,-0.1,-0.06,-0.07,0.01
Basic EPS,-0.07,-0.1,-0.06,-0.07,0.01
Diluted NI Availto Com Stockholders,-2631000.0,-3868000.0,-2372000.0,-2502000.0,386000.0
Net Income Common Stockholders,-2631000.0,-3868000.0,-2372000.0,-2502000.0,386000.0
Net Income,-2631000.0,-3868000.0,-2372000.0,-2502000.0,386000.0
Net Income Including Noncontrolling Interests,-2631000.0,-3868000.0,-2372000.0,-2502000.0,386000.0
Net Income Continuous Operations,-2631000.0,-3868000.0,-2372000.0,-2502000.0,386000.0
Tax Provision,-662000.0,111000.0,94000.0,218000.0,13000.0
Pretax Income,-3293000.0,-3757000.0,-2278000.0,-2284000.0,399000.0
Other Income Expense,-947000.0,-1700000.0,-393000.0,-937000.0,-514000.0
Other Non Operating Income Expenses,-52000.0,-19000.0,8000.0,-37000.0,9000.0
Special Income Charges,-895000.0,-1681000.0,-401000.0,-900000.0,-523000.0
Restructuring And Mergern Acquisition,895000.0,1681000.0,401000.0,900000.0,523000.0
Net Non Operating Interest Income Expense,-107000.0,-159000.0,-126000.0,-119000.0,-175000.0
Interest Expense Non Operating,107000.0,159000.0,126000.0,119000.0,175000.0
Operating Income,-2239000.0,-1898000.0,-1759000.0,-1228000.0,1088000.0
Operating Expense,13776000.0,14301000.0,15043000.0,15703000.0,17634000.0
Depreciation Amortization Depletion Income Statement,889000.0,1224000.0,1596000.0,1602000.0,1679000.0
Depreciation And Amortization In Income Statement,889000.0,1224000.0,1596000.0,1602000.0,1679000.0
Amortization,573000.0,879000.0,1248000.0,1251000.0,1310000.0
Amortization Of Intangibles Income Statement,573000.0,879000.0,1248000.0,1251000.0,1310000.0
Depreciation Income Statement,316000.0,345000.0,348000.0,351000.0,369000.0
Research And Development,4194000.0,4463000.0,4984000.0,4956000.0,5265000.0
Selling General And Administration,8693000.0,8614000.0,8463000.0,9145000.0,10690000.0
Selling And Marketing Expense,682000.0,607000.0,494000.0,466000.0,768000.0
General And Administrative Expense,8011000.0,8007000.0,7969000.0,8679000.0,9922000.0
Other Gand A,1532000.0,1332000.0,1386000.0,1821000.0,1889000.0
Insurance And Claims,578000.0,420000.0,385000.0,411000.0,589000.0
Salaries And Wages,5901000.0,6255000.0,6198000.0,6447000.0,7444000.0
Gross Profit,11537000.0,12403000.0,13284000.0,14475000.0,18722000.0
Cost Of Revenue,17302000.0,16097000.0,17877000.0,19948000.0,30353000.0
Total Revenue,28839000.0,28500000.0,31161000.0,34423000.0,49075000.0
Operating Revenue,28839000.0,28500000.0,31161000.0,34423000.0,49075000.0
