,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-764862.542955,-2474300.0,-916409.69163,2474700.0,-859100.797679,,
Tax Rate For Calcs,0.263746,0.227,0.172907,0.219,0.260334,,
Normalized EBITDA,206300000.0,210800000.0,180300000.0,187300000.0,230000000.0,,
Total Unusual Items,-2900000.0,-10900000.0,-5300000.0,11300000.0,-3300000.0,,
Total Unusual Items Excluding Goodwill,-2900000.0,-10900000.0,-5300000.0,11300000.0,-3300000.0,,
Net Income From Continuing Operation Net Minority Interest,78500000.0,78300000.0,71200000.0,81800000.0,96200000.0,,
Reconciled Depreciation,57200000.0,55100000.0,56200000.0,56100000.0,54200000.0,,
Reconciled Cost Of Revenue,775800000.0,745500000.0,711600000.0,746000000.0,773500000.0,,
EBITDA,203400000.0,199900000.0,175000000.0,198600000.0,226700000.0,,
EBIT,146200000.0,144800000.0,118800000.0,142500000.0,172500000.0,,
Net Interest Income,-26800000.0,-24200000.0,-24400000.0,-26900000.0,-29500000.0,,
Interest Expense,29800000.0,26500000.0,28000000.0,30300000.0,34600000.0,,
Interest Income,3000000.0,2300000.0,3600000.0,3400000.0,5100000.0,,
Normalized Income,80635137.457045,86725700.0,75583590.30837,72974700.0,98640899.202321,,
Net Income From Continuing And Discontinued Operation,78500000.0,78300000.0,71200000.0,81800000.0,96200000.0,,
Total Expenses,1022700000.0,985400000.0,955300000.0,991800000.0,1011800000.0,,
Total Operating Income As Reported,147800000.0,144000000.0,113000000.0,146300000.0,167200000.0,,
Diluted Average Shares,70075084.0,70513937.0,70626362.0,70663741.0,70849254.0,,
Basic Average Shares,69751965.0,70024836.0,70057654.0,70120860.0,70364539.0,,
Diluted EPS,1.12,1.11,1.01,1.16,1.36,,
Basic EPS,1.13,1.12,1.02,1.17,1.37,,
Diluted NI Availto Com Stockholders,78500000.0,78300000.0,71200000.0,81800000.0,96200000.0,,
Net Income Common Stockholders,78500000.0,78300000.0,71200000.0,81800000.0,96200000.0,,
Net Income,78500000.0,78300000.0,71200000.0,81800000.0,96200000.0,,
Minority Interests,-7200000.0,-13100000.0,-3900000.0,-5800000.0,-5800000.0,,
Net Income Including Noncontrolling Interests,85700000.0,91400000.0,75100000.0,87600000.0,102000000.0,,
Net Income Continuous Operations,85700000.0,91400000.0,75100000.0,87600000.0,102000000.0,,
Tax Provision,30700000.0,26900000.0,15700000.0,24600000.0,35900000.0,,
Pretax Income,116400000.0,118300000.0,90800000.0,112200000.0,137900000.0,,
Other Income Expense,-7500000.0,-12400000.0,-3100000.0,4100000.0,-3100000.0,,
Other Non Operating Income Expenses,-4600000.0,-1500000.0,2200000.0,-7200000.0,200000.0,,
Special Income Charges,-2900000.0,-10900000.0,-5300000.0,-2500000.0,-3300000.0,,
Gain On Sale Of Ppe,,,,13800000.0,,,
Write Off,,,1500000.0,100000.0,1900000.0,,0.0
Impairment Of Capital Assets,,,,,,,0.0
Restructuring And Mergern Acquisition,2900000.0,10900000.0,3800000.0,2400000.0,1400000.0,,
Gain On Sale Of Security,,,0.0,13800000.0,,,
Net Non Operating Interest Income Expense,-26800000.0,-24200000.0,-24400000.0,-26900000.0,-29500000.0,,
Interest Expense Non Operating,29800000.0,26500000.0,28000000.0,30300000.0,34600000.0,,
Interest Income Non Operating,3000000.0,2300000.0,3600000.0,3400000.0,5100000.0,,
Operating Income,150700000.0,154900000.0,118300000.0,135000000.0,170500000.0,,
Operating Expense,209600000.0,203800000.0,206800000.0,209400000.0,203100000.0,,
Depreciation Amortization Depletion Income Statement,19900000.0,19000000.0,19300000.0,19700000.0,19000000.0,,
Depreciation And Amortization In Income Statement,19900000.0,19000000.0,19300000.0,19700000.0,19000000.0,,
Amortization,19900000.0,19000000.0,19300000.0,19700000.0,19000000.0,,
Amortization Of Intangibles Income Statement,19900000.0,19000000.0,19300000.0,19700000.0,19000000.0,,
Selling General And Administration,189700000.0,184800000.0,187500000.0,189700000.0,184100000.0,,
General And Administrative Expense,,184800000.0,,,,190700000.0,
Other Gand A,,184800000.0,,,,190700000.0,
Salaries And Wages,,,,,,1000000.0,
Gross Profit,360300000.0,358700000.0,325100000.0,344400000.0,373600000.0,,
Cost Of Revenue,813100000.0,781600000.0,748500000.0,782400000.0,808700000.0,,
Total Revenue,1173400000.0,1140300000.0,1073600000.0,1126800000.0,1182300000.0,,
Operating Revenue,1173400000.0,1140300000.0,1073600000.0,1126800000.0,1182300000.0,,
