,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.126598,0.21,0.363129,0.21,0.21,,
Normalized EBITDA,90396000.0,92900000.0,133934000.0,107448000.0,88724000.0,,
Total Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,9207000.0,9748000.0,15999000.0,-8230000.0,8964000.0,,
Reconciled Depreciation,41839000.0,42161000.0,54881000.0,50608000.0,50071000.0,,
Reconciled Cost Of Revenue,2772846000.0,2539760000.0,2630902000.0,2498711000.0,2126078000.0,,
EBITDA,90396000.0,92900000.0,133934000.0,107448000.0,88724000.0,,
EBIT,48557000.0,50739000.0,79053000.0,56840000.0,38653000.0,,
Net Interest Income,-38778000.0,-41763000.0,-54866000.0,-56061000.0,-43282000.0,,
Interest Expense,38778000.0,41763000.0,54866000.0,56061000.0,43282000.0,,
Normalized Income,9207000.0,9748000.0,15999000.0,-8230000.0,8964000.0,,
Net Income From Continuing And Discontinued Operation,28208000.0,29542000.0,15999000.0,-8230000.0,19919000.0,,
Total Expenses,3099141000.0,2827390000.0,2973748000.0,2849983000.0,2399601000.0,,
Total Operating Income As Reported,48557000.0,50739000.0,79053000.0,56840000.0,38653000.0,,
Diluted Average Shares,216336000.0,214927000.0,213160000.0,198491000.0,208987000.0,,
Basic Average Shares,201807000.0,201005000.0,200312000.0,198491000.0,197515000.0,,
Diluted EPS,0.13,0.14,0.08,-0.04,0.1,,
Basic EPS,0.14,0.15,0.08,-0.04,0.1,,
Diluted NI Availto Com Stockholders,28208000.0,29542000.0,15999000.0,-8230000.0,19919000.0,,
Net Income Common Stockholders,28208000.0,29542000.0,15999000.0,-8230000.0,19919000.0,,
Net Income,28208000.0,29542000.0,15999000.0,-8230000.0,19919000.0,,
Minority Interests,666000.0,532000.0,595000.0,751000.0,478000.0,,
Net Income Including Noncontrolling Interests,27542000.0,29010000.0,15404000.0,-8981000.0,19441000.0,,
Net Income Discontinuous Operations,19001000.0,19794000.0,,,10955000.0,9642000.0,
Net Income Continuous Operations,8541000.0,9216000.0,15404000.0,-8981000.0,8486000.0,,
Tax Provision,1238000.0,-240000.0,8783000.0,9760000.0,-13115000.0,,
Pretax Income,9779000.0,8976000.0,24187000.0,779000.0,-4629000.0,,
Other Income Expense,,,0.0,,,-12726000.0,
Special Income Charges,0.0,0.0,0.0,0.0,0.0,,
Other Special Charges,,,0.0,,,12726000.0,
Impairment Of Capital Assets,,,,,,,0.0
Net Non Operating Interest Income Expense,-38778000.0,-41763000.0,-54866000.0,-56061000.0,-43282000.0,,
Interest Expense Non Operating,38778000.0,41763000.0,54866000.0,56061000.0,43282000.0,,
Operating Income,48557000.0,50739000.0,79053000.0,56840000.0,38653000.0,,
Operating Expense,326295000.0,287630000.0,342846000.0,351272000.0,273523000.0,,
Selling General And Administration,326295000.0,287630000.0,342846000.0,351272000.0,273523000.0,,
Gross Profit,374852000.0,338369000.0,421899000.0,408112000.0,312176000.0,,
Cost Of Revenue,2772846000.0,2539760000.0,2630902000.0,2498711000.0,2126078000.0,,
Total Revenue,3147698000.0,2878129000.0,3052801000.0,2906823000.0,2438254000.0,,
Operating Revenue,3147698000.0,2878129000.0,3052801000.0,2906823000.0,2438254000.0,,
