,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.225957,0.322669,
Normalized EBITDA,1393000.0,38000.0,-476000.0,1639000.0,392000.0,
Total Unusual Items,0.0,0.0,,0.0,0.0,-14503000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,,0.0,0.0,-14503000.0
Net Income From Continuing Operation Net Minority Interest,4665000.0,-10542000.0,-6234000.0,-1658000.0,-2731000.0,
Reconciled Depreciation,2836000.0,2831000.0,2624000.0,4188000.0,4714000.0,
Reconciled Cost Of Revenue,8917000.0,9097000.0,8732000.0,8521000.0,8428000.0,
EBITDA,1393000.0,38000.0,-476000.0,1639000.0,392000.0,
EBIT,-1443000.0,-2793000.0,-3100000.0,-2549000.0,-4322000.0,
Net Interest Income,285000.0,78000.0,42000.0,407000.0,290000.0,
Interest Income,285000.0,78000.0,42000.0,,290000.0,248000.0
Normalized Income,4665000.0,-10542000.0,-6234000.0,-1658000.0,-2731000.0,
Net Income From Continuing And Discontinued Operation,4665000.0,-10542000.0,-6234000.0,-1658000.0,-2731000.0,
Total Expenses,39694000.0,40744000.0,39838000.0,41166000.0,40556000.0,
Total Operating Income As Reported,-1443000.0,-2793000.0,-3100000.0,-2549000.0,-4322000.0,
Diluted Average Shares,152504240.0,144772932.0,142376026.0,140770251.0,139607389.0,
Basic Average Shares,146822073.0,144772932.0,142376026.0,140770251.0,139607389.0,
Diluted EPS,0.03,-0.07,-0.04,-0.01,-0.02,
Basic EPS,0.03,-0.07,-0.04,-0.01,-0.02,
Diluted NI Availto Com Stockholders,4665000.0,-10542000.0,-6234000.0,-1658000.0,-2731000.0,
Net Income Common Stockholders,4665000.0,-10542000.0,-6234000.0,-1658000.0,-2731000.0,
Net Income,4665000.0,-10542000.0,-6234000.0,-1658000.0,-2731000.0,
Net Income Including Noncontrolling Interests,4665000.0,-10542000.0,-6234000.0,-1658000.0,-2731000.0,
Net Income Continuous Operations,4665000.0,-10542000.0,-6234000.0,-1658000.0,-2731000.0,
Tax Provision,-5823000.0,7827000.0,3176000.0,-484000.0,-1301000.0,
Pretax Income,-1158000.0,-2715000.0,-3058000.0,-2142000.0,-4032000.0,
Other Income Expense,,,,0.0,,-14503000.0
Special Income Charges,0.0,0.0,,0.0,0.0,-14503000.0
Impairment Of Capital Assets,0.0,0.0,,0.0,0.0,14503000.0
Net Non Operating Interest Income Expense,285000.0,78000.0,42000.0,407000.0,290000.0,
Total Other Finance Cost,,,,-407000.0,-290000.0,
Interest Income Non Operating,285000.0,78000.0,42000.0,,290000.0,248000.0
Operating Income,-1443000.0,-2793000.0,-3100000.0,-2549000.0,-4322000.0,
Operating Expense,30777000.0,31647000.0,31106000.0,32645000.0,32128000.0,
Depreciation Amortization Depletion Income Statement,2836000.0,2831000.0,2624000.0,4188000.0,4714000.0,
Depreciation And Amortization In Income Statement,2836000.0,2831000.0,2624000.0,4188000.0,4714000.0,
Research And Development,7021000.0,7304000.0,6321000.0,6399000.0,6486000.0,
Selling General And Administration,20920000.0,21512000.0,22161000.0,22058000.0,20928000.0,
Selling And Marketing Expense,11682000.0,12215000.0,11626000.0,11299000.0,11175000.0,
General And Administrative Expense,9238000.0,9297000.0,10535000.0,10759000.0,9753000.0,
Other Gand A,9238000.0,9297000.0,10535000.0,10759000.0,9753000.0,
Gross Profit,29334000.0,28854000.0,28006000.0,30096000.0,27806000.0,
Cost Of Revenue,8917000.0,9097000.0,8732000.0,8521000.0,8428000.0,
Total Revenue,38251000.0,37951000.0,36738000.0,38617000.0,36234000.0,
Operating Revenue,38251000.0,37951000.0,36738000.0,38617000.0,36234000.0,
