,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.294,0.214,0.21,0.21,0.299679
Normalized EBITDA,109400000.0,104300000.0,48200000.0,65800000.0,109000000.0
Net Income From Continuing Operation Net Minority Interest,42200000.0,43600000.0,-11700000.0,4700000.0,43800000.0
Reconciled Depreciation,25700000.0,25900000.0,27100000.0,26600000.0,26000000.0
EBITDA,109400000.0,104300000.0,48200000.0,65800000.0,109000000.0
EBIT,83700000.0,78400000.0,21100000.0,39200000.0,83000000.0
Net Interest Income,-23900000.0,-22900000.0,-21900000.0,-21200000.0,-20600000.0
Interest Expense,23900000.0,22900000.0,21900000.0,21200000.0,20600000.0
Normalized Income,42200000.0,43600000.0,-11700000.0,4700000.0,43800000.0
Net Income From Continuing And Discontinued Operation,42200000.0,43600000.0,-11700000.0,4700000.0,43800000.0
Total Expenses,2029300000.0,2037400000.0,2158000000.0,2056800000.0,1937000000.0
Total Operating Income As Reported,82300000.0,77600000.0,19200000.0,37400000.0,81300000.0
Diluted Average Shares,62900000.0,63200000.0,63000000.0,63500000.0,63500000.0
Basic Average Shares,62600000.0,62700000.0,63000000.0,63100000.0,63300000.0
Diluted EPS,0.67,0.69,-0.19,0.07,0.69
Basic EPS,0.67,0.69,-0.19,0.07,0.69
Diluted NI Availto Com Stockholders,42200000.0,43600000.0,-11700000.0,4700000.0,43800000.0
Net Income Common Stockholders,42200000.0,43600000.0,-11700000.0,4700000.0,43800000.0
Net Income,42200000.0,43600000.0,-11700000.0,4700000.0,43800000.0
Net Income Including Noncontrolling Interests,42200000.0,43600000.0,-11700000.0,4700000.0,43800000.0
Net Income Continuous Operations,42200000.0,43600000.0,-11700000.0,4700000.0,43800000.0
Tax Provision,17600000.0,11900000.0,10900000.0,13300000.0,18700000.0
Pretax Income,59800000.0,55500000.0,-800000.0,18000000.0,62400000.0
Other Income Expense,1400000.0,800000.0,1800000.0,1800000.0,1700000.0
Earnings From Equity Interest,1400000.0,800000.0,1800000.0,1800000.0,1700000.0
Net Non Operating Interest Income Expense,-23900000.0,-22900000.0,-21900000.0,-21200000.0,-20600000.0
Interest Expense Non Operating,23900000.0,22900000.0,21900000.0,21200000.0,20600000.0
Operating Income,82400000.0,77500000.0,19400000.0,37400000.0,81200000.0
Operating Expense,2029300000.0,2037400000.0,2158000000.0,2056800000.0,1937000000.0
Other Operating Expenses,1841000000.0,1855100000.0,1905100000.0,1831000000.0,1763500000.0
Depreciation Amortization Depletion Income Statement,13200000.0,13300000.0,13900000.0,14000000.0,13600000.0
Depreciation And Amortization In Income Statement,13200000.0,13300000.0,13900000.0,14000000.0,13600000.0
Amortization,13200000.0,13300000.0,13900000.0,14000000.0,13600000.0
Amortization Of Intangibles Income Statement,13200000.0,13300000.0,13900000.0,14000000.0,13600000.0
Selling General And Administration,175100000.0,169000000.0,239000000.0,211800000.0,159900000.0
Total Revenue,2111700000.0,2114900000.0,2177400000.0,2094200000.0,2018200000.0
Operating Revenue,2111700000.0,2114900000.0,2177400000.0,2094200000.0,2018200000.0
