,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.220386,0.137931,0.152047,0.21,0.170338,
Net Income From Continuing Operation Net Minority Interest,-349000000.0,63000000.0,899000000.0,-134000000.0,428000000.0,
Reconciled Depreciation,220000000.0,213000000.0,220000000.0,206000000.0,193000000.0,
EBIT,-302000000.0,229000000.0,1249000000.0,41000000.0,743000000.0,
Net Interest Income,-61000000.0,-55000000.0,-52000000.0,-55000000.0,-62000000.0,
Interest Expense,61000000.0,55000000.0,52000000.0,55000000.0,62000000.0,
Normalized Income,-349000000.0,63000000.0,899000000.0,-134000000.0,428000000.0,
Net Income From Continuing And Discontinued Operation,-349000000.0,63000000.0,899000000.0,-134000000.0,428000000.0,
Total Expenses,2725000000.0,4402000000.0,2424000000.0,3090000000.0,2826000000.0,
Diluted Average Shares,303200000.0,311900000.0,316500000.0,318200000.0,327300000.0,
Basic Average Shares,303200000.0,307800000.0,312200000.0,318200000.0,324200000.0,
Diluted EPS,-1.21,0.16,2.76,-0.47,1.23,
Basic EPS,-1.21,0.16,2.8,-0.47,1.24,
Diluted NI Availto Com Stockholders,-367000000.0,49000000.0,873000000.0,-148000000.0,402000000.0,
Net Income Common Stockholders,-367000000.0,49000000.0,873000000.0,-148000000.0,402000000.0,
Preferred Stock Dividends,18000000.0,14000000.0,26000000.0,14000000.0,26000000.0,
Net Income,-349000000.0,63000000.0,899000000.0,-134000000.0,428000000.0,
Minority Interests,-66000000.0,-87000000.0,-116000000.0,-160000000.0,-137000000.0,
Net Income Including Noncontrolling Interests,-283000000.0,150000000.0,1015000000.0,26000000.0,565000000.0,
Net Income Continuous Operations,-283000000.0,150000000.0,1015000000.0,26000000.0,565000000.0,
Tax Provision,-80000000.0,24000000.0,182000000.0,-40000000.0,116000000.0,
Pretax Income,-363000000.0,174000000.0,1197000000.0,-14000000.0,681000000.0,
Other Income Expense,294000000.0,318000000.0,316000000.0,301000000.0,425000000.0,
Net Non Operating Interest Income Expense,-61000000.0,-55000000.0,-52000000.0,-55000000.0,-62000000.0,
Interest Expense Non Operating,61000000.0,55000000.0,52000000.0,55000000.0,62000000.0,
Other Operating Expenses,427000000.0,950000000.0,513000000.0,329000000.0,428000000.0,
Selling General And Administration,592000000.0,601000000.0,673000000.0,571000000.0,577000000.0,
General And Administrative Expense,592000000.0,601000000.0,673000000.0,571000000.0,577000000.0,
Salaries And Wages,592000000.0,601000000.0,673000000.0,571000000.0,577000000.0,
Total Revenue,2362000000.0,4576000000.0,3621000000.0,3076000000.0,3507000000.0,
Operating Revenue,2362000000.0,4576000000.0,3621000000.0,3076000000.0,3507000000.0,
Loss Adjustment Expense,168000000.0,1429000000.0,-131000000.0,758000000.0,528000000.0,
Net Policyholder Benefits And Claims,168000000.0,1429000000.0,-131000000.0,758000000.0,528000000.0,
Policyholder Benefits Gross,168000000.0,1429000000.0,605000000.0,758000000.0,528000000.0,
Policyholder Benefits Ceded,,,,,,186000000.0
